variable_names,pworker,pworker,ptotals
variable_categories,1,2,1
geo,,,
4615,1853.832965,1940.765004,3794.597968
4616,2957.221442,3095.894826,6053.116268
4617,1753.424732,1835.648314,3589.073046
4618,3745.162098,3920.784488,7665.946586
4619,2188.585883,2291.215536,4479.801419
4620,4079.010403,4270.287987,8349.29839
4621,2727.235338,2855.123952,5582.35929
4622,2370.955542,2482.13708,4853.092622
4623,2986.389753,3126.43093,6112.820683
4624,1855.473156,1942.482109,3797.955265
4625,111.9154368,117.1635024,229.0789392
4626,2554.941567,2674.750786,5229.692353
4627,5249.256983,5495.411097,10744.66808
4628,2894.655435,3030.394902,5925.050337
4629,29.12467287,30.49042008,59.61509295
4630,4237.313145,4436.014041,8673.327186
4631,3167.254149,3315.776624,6483.030773
4632,1769.444896,1852.419714,3621.86461
4633,2695.221521,2821.608907,5516.830428
4634,2110.625155,2209.598985,4320.22414
4635,2993.38765,3133.75698,6127.144631
4636,2292.457614,2399.958138,4692.415752
4637,5706.535153,5974.132474,11680.66763
4638,2114.096186,2213.232783,4327.328969
4639,3034.940155,3177.258012,6212.198167
4640,3105.423719,3251.046772,6356.470491
4641,3398.353526,3557.712976,6956.066502
4642,3373.676429,3531.878692,6905.555121
4643,2469.782063,3408.026739,5877.808803
4644,962.9388498,1328.749365,2291.688215
4645,850.4479697,1173.524363,2023.972332
4646,2631.777996,3631.563253,6263.34125
4647,943.9084378,1302.489496,2246.397934
4648,899.5744128,1241.313434,2140.887846
4649,123.1101778,169.8784618,292.9886396
4650,409.3770198,564.895118,974.2721377
4651,933.3359866,1287.90068,2221.236667
4652,3926.158392,5417.665382,9343.823774
4653,1749.106317,2413.573726,4162.680043
4654,1220.930081,1684.748798,2905.678879
4655,667.756014,921.4296213,1589.185635
4656,242.8488829,335.1046632,577.9535461
4657,1614.341558,2227.613229,3841.954787
4658,2584.503072,3566.329075,6150.832147
4659,707.5084303,976.2835697,1683.792
4660,509.5921449,703.1809333,1212.773078
4661,1775.748893,2450.337543,4226.086436
4662,2488.918961,3434.433547,5923.352508
4663,792.9338355,1094.161203,1887.095039
4664,1886.125283,2602.644782,4488.770066
4665,488.8701407,674.5868539,1163.456995
4666,1122.371413,1548.748711,2671.120124
4667,2015.074403,2780.580339,4795.654742
4668,1218.792167,1681.798714,2900.590881
4669,1767.007752,2438.275732,4205.283485
4670,82.88801694,114.3763178,197.2643347
4671,1669.713258,2304.020066,3973.733324
4672,1958.772427,2702.889825,4661.662253
4673,2147.761563,2963.67398,5111.435544
4674,2181.296524,3009.948527,5191.245051
4675,511.2837371,705.5151439,1216.798881
4676,142.5166414,196.6572403,339.1738816
4677,1557.9564,2149.807932,3707.764332
4678,1897.543531,2618.400704,4515.944234
4679,1834.108824,2530.867807,4364.976631
4680,2167.376683,2990.740681,5158.117364
4681,1046.249765,1443.709236,2489.959
4682,1744.328423,2406.98076,4151.309182
4683,5399.230483,7450.342333,12849.57282
4684,1837.492008,2535.536228,4373.028237
4685,2084.887365,2876.914524,4961.801889
4686,1004.382858,1385.937524,2390.320382
4687,1630.568848,2250.005099,3880.573947
4688,1286.455855,1775.167136,3061.622991
4689,1219.215065,1682.382266,2901.597332
4690,1317.75031,1818.350032,3136.100342
4691,2413.182517,3329.925612,5743.108129
4692,1797.786438,2480.746923,4278.533361
4693,2328.476639,3213.040845,5541.517485
4694,2685.287071,3705.399872,6390.686943
4695,2838.538529,3916.869974,6755.408503
4696,1783.361058,2460.84149,4244.202549
4697,1274.191811,1758.24411,3032.435921
4698,3120.58634,4306.064835,7426.651175
4699,329.5214082,454.703185,784.2245932
4700,7.612164821,10.50394755,18.11611237
4701,2165.219938,2987.764611,5152.984549
4702,1906.847288,2631.238862,4538.086149
4703,1095.305938,1511.401342,2606.70728
4704,2971.812596,4100.773483,7072.586079
4705,1291.271696,1781.812466,3073.084162
4706,2743.507283,3785.737341,6529.244624
4707,1082.618997,1493.894763,2576.51376
4708,2123.793985,2930.601367,5054.395352
4709,2742.432907,3784.254821,6526.687727
4710,1596.352547,2202.790378,3799.142925
4711,2686.248386,3706.72638,6392.974766
4712,1081.039179,1491.714788,2572.753967
4713,805.6207769,1111.667783,1917.288559
4714,1369.343872,1889.543454,3258.887326
4715,256.2762156,353.6329009,609.9091165
4716,494.8258482,682.8050731,1177.630921
4717,2022.286859,2790.532733,4812.819592
4718,85.00250716,117.294081,202.2965882
4719,1177.771057,1625.194107,2802.965164
4720,2332.282721,3218.292819,5550.575541
4721,4957.21089,6840.404067,11797.61496
4722,1433.201477,1977.659903,3410.861379
4723,1456.883767,2010.338851,3467.222618
4724,2733.752685,3772.277071,6506.029756
4725,3176.022881,4382.561143,7558.584024
4726,1558.802196,2150.975037,3709.777234
4727,3652.57042,5040.144167,8692.714587
4728,1833.263028,2529.700702,4362.96373
4729,1112.256995,1534.79193,2647.048925
4730,1966.933945,2714.151819,4681.085764
4731,2709.507778,3738.821776,6448.329554
4732,2621.544985,3617.442826,6238.987811
4733,1110.953166,1532.99279,2643.945956
4734,1634.00102,2254.741117,3888.742137
4735,3402.831732,4695.532332,8098.364064
4736,1736.921909,2396.760589,4133.682498
4737,1489.446917,2055.272404,3544.719321
4738,2732.379407,3770.382101,6502.761508
4739,1603.206491,2212.248065,3815.454556
4740,1315.841471,1815.716045,3131.557516
4741,2716.365378,3748.284507,6464.649884
4742,523.9706785,723.0217231,1246.992402
4743,2345.815459,3236.966504,5582.781963
4744,2287.032631,3155.852687,5442.885317
4745,3715.335005,5126.752369,8842.087374
4746,3615.895406,4989.536695,8605.432101
4747,3263.08132,4502.692184,7765.773504
4748,1709.3539,2358.719778,4068.073678
4749,1.268694137,1.750657925,3.019352062
4750,3592.095999,4956.696139,8548.792138
4751,1507.208634,2079.781615,3586.99025
4752,177.1942811,244.5085569,421.702838
4753,2664.762567,3677.078321,6341.840888
4754,2901.926389,4004.338228,6906.264617
4755,1532.159619,2114.211221,3646.37084
4756,1829.879843,2525.032281,4354.912124
4757,21.14490228,29.17763209,50.32253437
4758,2295.067693,3166.940187,5462.00788
4759,3104.517976,4283.892265,7388.410241
4760,945.1771319,1304.240154,2249.417286
4761,1843.118511,2543.300181,4386.418692
4762,1763.48485,2433.414516,4196.899366
4763,3550.229093,4898.924428,8449.15352
4764,1533.428313,2115.961879,3649.390192
4765,2471.075262,3409.811211,5880.886473
4766,677.9055671,935.4348847,1613.340452
4768,3717.273821,5129.427721,8846.701542
4769,3561.294712,4914.193761,8475.488472
4770,1650.571072,2277.605961,3928.177033
4771,3038.522458,4192.825731,7231.348189
4772,2402.906695,3315.74611,5718.652805
4773,619.5456368,854.9046202,1474.450257
4774,0.422898046,0.583552642,1.006450687
4775,1209.911308,1669.544108,2879.455416
4776,3632.867147,5012.955824,8645.82297
4777,2358.925298,3255.056636,5613.981934
4778,2455.862644,3388.819477,5844.682121
4779,278.1386959,260.4225763,538.5612722
4780,702.0675633,657.3491795,1359.416743
4781,449.7781886,421.1294449,870.9076335
4782,556.2773919,520.8451526,1077.122544
4783,4097.866968,3836.852221,7934.719189
4784,637.0017181,596.427721,1233.429439
4785,2017.283774,1888.792337,3906.07611
4786,700.5166041,655.897009,1356.413613
4787,1405.686086,1316.15053,2721.836616
4788,880.9448659,824.8328438,1705.77771
4789,724.2979796,678.1636234,1402.461603
4790,1885.966474,1765.839328,3651.805801
4791,2447.857646,2291.94069,4739.798336
4792,1878.13792,1758.509416,3636.647336
4793,1796.011523,1681.614082,3477.625605
4794,2689.290306,2517.995231,5207.285537
4795,3740.91651,3502.637819,7243.554329
4796,2799.998471,2621.651809,5421.650279
4797,3299.039945,3088.906701,6387.946646
4798,2328.803255,2180.4695,4509.272755
4799,2057.08898,1926.062139,3983.151119
4800,3656.276877,3423.389329,7079.666206
4801,1469.275416,1375.68952,2844.964936
4802,3739.29042,3501.115302,7240.405722
4803,1644.016827,1539.30073,3183.317557
4804,2734.932625,2560.73035,5295.662976
4805,2530.648544,2369.458199,4900.106743
4806,2067.577597,1935.882681,4003.460278
4807,3236.561093,3030.407457,6266.96855
4808,3098.299637,2900.952602,5999.252239
4809,1987.812799,1861.198524,3849.011323
4810,2359.009051,2208.75133,4567.760381
4811,2470.041634,2571.692588,5041.734222
4812,1454.04374,1540.405863,2994.449603
4813,1926.392302,2019.86237,3946.254672
4814,1440.017525,1526.168581,2966.186107
4815,1304.219299,1388.326851,2692.54615
4816,1148.598662,1230.36442,2378.963083
4817,2533.527332,2636.133625,5169.660957
4818,3187.602313,3300.051186,6487.653499
4819,2176.619026,2273.85453,4450.473556
4820,1714.927947,1805.21588,3520.143827
4821,3825.600728,3947.65026,7773.250988
4822,2814.397117,2921.229964,5735.62708
4823,1431.829474,1517.857315,2949.686789
4824,1631.868151,1720.906193,3352.774343
4825,801.2315995,893.8905304,1695.12213
4826,3282.344792,3396.219359,6678.564151
4827,940.7075862,1019.34498,1960.052566
4828,2786.979393,2893.399655,5680.379048
4829,2122.250417,2218.667777,4340.918194
4830,840,-830.9628724,9.03712761
4831,1026.160471,1106.083767,2132.244238
4832,1287.035338,1370.884304,2657.919643
4833,1550.727014,1638.544037,3189.271051
4834,1475.959034,1562.650941,3038.609975
4835,2324.639064,2424.101986,4748.74105
4836,3731.812908,3852.451113,7584.264022
4837,2942.169952,3050.925537,5993.095489
4838,426.939477,415.7004061,842.6398831
4839,1329.70168,1294.697628,2624.399308
4840,2191.021093,2133.343032,4324.364125
4841,1662.307576,1618.54776,3280.855336
4842,307.3412689,299.2505897,606.5918586
4843,1990.932543,1938.52176,3929.454303
4844,2257.944374,2198.504574,4456.448948
4845,830.4759847,808.6139199,1639.089905
4846,1831.69078,1783.471995,3615.162775
4847,2285.436505,2225.272982,4510.709486
4848,2184.603357,2127.094241,4311.697598
4849,1222.264782,1190.088979,2412.353761
4850,1730.073116,1684.52939,3414.602506
4851,3402.810829,3313.232717,6716.043546
4852,1512.869645,1473.043744,2985.91339
4853,1797.895706,1750.566569,3548.462275
4854,1022.442241,995.5267143,2017.968955
4855,2688.982521,2618.195754,5307.178274
4856,1233.92955,1201.446675,2435.376224
4857,1200.456738,1168.855026,2369.311764
4858,1354.966307,1319.29717,2674.263477
4859,1610.245097,1567.855813,3178.100909
4860,1028.821943,1001.738473,2030.560416
4861,1069.00886,1040.86748,2109.87634
4862,1531.459313,1491.144044,3022.603356
4863,1652.846857,1609.336092,3262.182949
4864,1912.282283,1861.941949,3774.224232
4865,1491.87201,1452.598867,2944.470877
4866,1928.236806,1877.476472,3805.713278
4867,1623.090077,1580.362652,3203.452729
4868,1606.519557,1564.228346,3170.747903
4869,1827.209248,1779.108439,3606.317687
4870,2738.17741,2666.095601,5404.273011
4871,3148.536858,3065.652443,6214.189301
4872,1741.839843,1695.986361,3437.826204
4873,1287.631863,1253.735288,2541.367151
4874,2555.423045,2488.152197,5043.575242
4875,8.11462096,7.901005669,16.01562663
4876,1706.236417,1661.320186,3367.556602
4877,2078.864457,2024.13889,4103.003347
4878,3756.562341,3657.671812,7414.234153
4879,2004.218926,1951.458383,3955.677309
4880,1013.313292,986.638083,1999.951375
4881,1950.37662,1899.033461,3849.410081
4882,398.1511003,439.3348197,837.48592
4883,1043.493865,1151.43017,2194.924035
4884,352.7437119,389.2306086,741.9743204
4885,683.5248652,754.2269083,1437.751774
4886,1504.657459,1660.295333,3164.952792
4887,1138.039121,1255.754943,2393.794064
4888,621.5490488,685.840474,1307.389523
4889,961.5383724,1060.997413,2022.535786
4890,2133.669282,2354.37051,4488.039792
4891,1606.943576,1773.161661,3380.105238
4892,1844.495913,2035.285797,3879.781711
4893,1100.188075,1213.988683,2314.176758
4894,2674.771762,2951.443231,5626.214994
4895,1185.836372,1308.496218,2494.33259
4896,1050.887046,1159.588082,2210.475128
4897,1321.757812,1458.477019,2780.234831
4898,1601.994688,1767.700873,3369.695562
4899,669.9166656,739.2111119,1409.127778
4900,2165.215467,2389.179752,4554.395219
4901,1337.367081,1475.700871,2813.067952
4902,322.1534713,355.4761927,677.6296639
4903,2147.530484,2369.66548,4517.195964
4904,0.955945019,1.054825497,2.010770516
4905,911.541929,1005.829467,1917.371396
4906,2764.76552,3050.745711,5815.511231
4907,1114.425129,1229.69838,2344.123509
4908,226.0809969,249.4662302,475.5472271
4909,837.9210832,924.5934716,1762.514555
4910,260.0170451,286.9125353,546.9295804
4911,1788.095157,1973.051093,3761.14625
4912,1047.71574,1156.088745,2203.804486
4913,1841.150106,2031.593908,3872.744014
4914,659.8257647,728.0764343,1387.902199
4915,1844.017941,2034.758385,3878.776326
4916,1338.10017,1476.509789,2814.609959
4917,1957.743212,2160.247104,4117.990316
4918,556.2054051,613.7378528,1169.943258
4919,1131.190328,1248.197728,2379.388056
4920,722.2164616,796.9206633,1519.137125
4921,185.9313061,205.1635593,391.0948654
4922,1332.587356,1470.426743,2803.014099
4923,1111.286084,1226.234641,2337.520725
4924,2888.865846,3187.682653,6076.5485
4925,1674.815673,1848.054272,3522.869944
4926,1582.550973,1746.24595,3328.796922
4927,1481.09449,1634.295071,3115.389561
4928,1567.687628,1729.845179,3297.532808
4929,1719.745089,1897.63107,3617.376158
4930,617.0625095,680.8898586,1297.952368
4931,918.6631629,1013.687303,1932.350466
4932,1990.924282,2196.860338,4187.78462
4933,1459.250071,1610.191122,3069.441193
4934,1930.530965,2130.220092,4060.751057
4935,1499.133126,1654.199577,3153.332703
4936,1646.137322,1816.409507,3462.546829
4937,1755.72192,1937.329252,3693.051172
4938,466.5011691,514.7548428,981.2560119
4939,775.4100002,855.6164039,1631.026404
4940,1355.530036,1495.742555,2851.272592
4941,1869.334478,2062.693599,3932.028077
4942,1769.454229,1952.481996,3721.936225
4943,1238.284541,1366.369489,2604.65403
4944,774.3154651,854.408653,1628.724118
4945,1776.654008,1960.426501,3737.080509
4946,1003.264297,1107.03936,2110.303657
4947,1539.07148,1698.269051,3237.340531
4948,951.6432661,1050.078783,2001.722049
4949,2289.966292,2526.834479,4816.800771
4950,1365.505257,1506.749587,2872.254843
4951,2068.849807,2282.846277,4351.696084
4952,1032.42062,1139.211537,2171.632157
4953,1687.72093,1862.294416,3550.015346
4954,498.1699391,549.6993484,1047.869287
4955,1136.140655,1253.660104,2389.800758
4956,1255.633782,1385.513291,2641.147073
4957,1079.723893,1191.407738,2271.131631
4958,1743.643714,1924.001707,3667.645421
4959,1338.674773,1477.143828,2815.818601
4960,490.3997946,541.1254802,1031.525275
4961,1806.657877,1993.533893,3800.19177
4962,2090.410469,2306.637118,4397.047587
4963,3523.295596,3887.736174,7411.03177
4964,1397.143836,1541.660778,2938.804614
4965,119.8165041,132.2100132,252.0265173
4966,2304.968227,2543.388175,4848.356402
4967,443.8036574,489.7095592,933.5132165
4968,2751.826326,3036.46812,5788.294446
4969,2518.40514,2778.902451,5297.307591
4970,494.2235746,545.3447822,1039.568357
4971,2571.970073,2838.008001,5409.978074
4972,2265.589694,2499.936429,4765.526123
4973,678.2429907,748.3986905,1426.641681
4974,361.8553805,399.2847647,761.1401452
4975,1746.989522,1927.693597,3674.683118
4976,1910.347721,2107.949145,4018.296866
4977,1168.164813,1288.996758,2457.161571
4978,1632.460906,1801.318438,3433.779344
4979,18.16295535,20.04168445,38.20463981
4980,929.1785581,1025.290384,1954.468942
4981,217.9554642,240.5002134,458.4556777
4982,2588.221138,2855.940034,5444.161172
4983,2110.726601,2329.054698,4439.7813
4984,1047.71574,1156.088745,2203.804486
4985,2580.109791,2846.98967,5427.099461
4986,3129.286019,3452.971266,6582.257285
4987,1996.969144,2203.530464,4200.499608
4988,276.5452905,305.1504197,581.6957101
4989,1993.145364,2199.311162,4192.456526
4990,1948.215948,2149.734364,4097.950312
4991,2092.917684,2309.403673,4402.321358
4992,1028.59684,1134.992235,2163.589075
4993,289.6513406,319.6121257,609.2634664
4994,3430.062585,3784.859382,7214.921967
4995,2142.025798,2363.591403,4505.617201
4996,1146.529825,1265.123903,2411.653727
4997,4282.340498,4725.294717,9007.635214
4998,2822.134482,3114.048769,5936.183251
4999,876.7863688,967.4788818,1844.265251
5000,1779.999816,1964.11839,3744.118206
5001,996.5726819,1099.655581,2096.228263
5002,1393.289865,1537.408163,2930.698027
5003,817.3329909,901.8758003,1719.208791
5004,1013.872086,1118.74439,2132.616476
5005,1196.072005,1319.790598,2515.862603
