hid,pid,sample_geo,ptotals,prtotals,pworker,rpworker,rpage,rpsex
536355,1,2302,1,1,2,2,10,1
536355,2,2302,1,1,2,2,9,2
536393,1,1103,1,1,2,2,12,1
536522,1,2001,1,1,2,2,16,2
536556,1,1301,1,1,1,1,9,1
536556,2,1301,1,1,2,2,9,2
536556,3,1301,1,1,2,2,4,1
536556,4,1301,1,1,2,2,3,2
536564,1,1402,1,1,2,2,16,1
536644,1,1203,1,1,1,1,11,2
536644,2,1203,1,1,1,1,10,1
536671,1,1203,1,1,2,2,16,1
536733,1,601,1,1,1,1,9,2
536755,1,1901,1,1,1,1,12,1
536755,2,1901,1,1,2,2,11,2
536755,3,1901,1,1,2,2,5,2
536776,1,1902,1,1,1,1,11,1
536776,2,1902,1,1,2,2,10,2
536780,1,1800,1,1,2,2,9,1
536780,2,1800,1,1,1,1,9,2
536784,1,907,1,1,1,1,14,1
536784,2,907,1,1,1,1,11,2
536800,1,2001,1,1,2,2,18,1
536800,2,2001,1,1,2,2,17,2
536823,1,1403,1,1,2,2,14,1
536823,2,1403,1,1,1,1,13,2
536850,1,2101,1,1,2,2,10,2
536850,2,2101,1,1,1,1,5,1
536869,1,800,1,1,1,1,11,2
536869,2,800,1,1,1,1,11,1
536869,3,800,1,1,2,2,3,1
536961,1,2400,1,1,2,2,12,2
536973,1,1403,1,1,1,1,8,1
536973,2,1403,1,1,1,1,8,2
537002,1,503,1,1,2,2,17,1
537002,2,503,1,1,2,2,17,2
537002,3,503,1,1,1,1,11,2
537014,1,1301,1,1,2,2,12,2
537014,2,1301,1,1,2,2,9,1
537074,1,307,1,1,1,1,11,1
537074,2,307,1,1,1,1,8,2
537074,3,307,1,1,2,2,2,1
537166,1,2003,1,1,2,2,7,1
537166,2,2003,1,1,2,2,3,2
537166,3,2003,1,1,2,2,3,2
537166,4,2003,1,1,2,2,2,1
537166,5,2003,1,1,2,2,1,1
537166,6,2003,1,1,1,1,6,2
537172,1,102,1,1,2,2,14,2
537185,1,902,1,1,2,2,11,2
537185,2,902,1,1,1,1,10,2
537198,1,302,1,1,1,1,7,1
537198,2,302,1,1,1,1,7,2
537198,3,302,1,1,2,2,1,1
537254,1,1101,1,1,2,2,18,2
537272,1,307,1,1,1,1,9,1
537317,1,101,1,1,2,2,12,1
537318,1,1403,1,1,1,1,11,1
537318,2,1403,1,1,2,2,10,2
537318,3,1403,1,1,2,2,3,1
537318,4,1403,1,1,2,2,3,2
537355,1,1504,1,1,2,2,18,1
537406,1,2500,1,1,1,1,7,1
537406,2,2500,1,1,2,2,7,2
537406,3,2500,1,1,2,2,3,2
537406,4,2500,1,1,2,2,2,2
537406,5,2500,1,1,2,2,2,2
537406,6,2500,1,1,1,1,9,1
537406,7,2500,1,1,2,2,7,2
537406,8,2500,1,1,2,2,2,2
537406,9,2500,1,1,2,2,1,1
537406,10,2500,1,1,2,2,1,2
537429,1,1503,1,1,1,1,12,1
537429,2,1503,1,1,1,1,10,2
537429,3,1503,1,1,2,2,3,1
537429,4,1503,1,1,1,1,4,2
537434,1,400,1,1,1,1,11,2
537434,2,400,1,1,1,1,11,1
537434,3,400,1,1,2,2,4,2
537434,4,400,1,1,2,2,3,2
537474,1,800,1,1,1,1,9,2
537474,2,800,1,1,1,1,9,1
537474,3,800,1,1,2,2,2,2
537495,1,1403,1,1,1,1,8,2
537495,2,1403,1,1,1,1,8,1
537495,3,1403,1,1,2,2,2,1
537495,4,1403,1,1,2,2,1,1
537495,5,1403,1,1,1,1,6,2
537509,1,800,1,1,2,2,8,1
537509,2,800,1,1,1,1,8,2
537509,3,800,1,1,2,2,1,2
537509,4,800,1,1,2,2,3,2
537564,1,800,1,1,1,1,10,1
537564,2,800,1,1,1,1,10,2
537564,3,800,1,1,2,2,2,1
537564,4,800,1,1,2,2,2,2
537568,1,2500,1,1,2,2,15,1
537589,1,1101,1,1,1,1,12,1
537589,2,1101,1,1,1,1,11,2
537604,1,2303,1,1,1,1,9,1
537604,2,2303,1,1,1,1,8,2
537604,3,2303,1,1,2,2,3,2
537604,4,2303,1,1,2,2,2,2
537604,5,2303,1,1,2,2,2,2
537692,1,308,1,1,2,2,14,1
537692,2,308,1,1,2,2,9,2
537751,1,1106,1,1,2,2,9,1
537819,1,1105,1,1,2,2,14,2
537848,1,1103,1,1,1,1,13,1
537848,2,1103,1,1,2,2,12,2
537857,1,2302,1,1,1,1,10,1
537857,2,2302,1,1,1,1,10,2
537857,3,2302,1,1,1,1,4,1
537914,1,1104,1,1,1,1,8,1
537914,2,1104,1,1,1,1,7,2
537914,3,1104,1,1,2,2,2,1
537982,1,2001,1,1,1,1,13,2
537996,1,1106,1,1,1,1,10,1
537996,2,1106,1,1,1,1,10,2
537996,3,1106,1,1,2,2,2,1
538024,1,1502,1,1,2,2,17,2
538089,1,703,1,1,1,1,7,1
538089,2,703,1,1,1,1,7,2
538089,3,703,1,1,2,2,2,1
538089,4,703,1,1,2,2,1,2
538091,1,903,1,1,2,2,14,1
538091,2,903,1,1,2,2,14,2
538091,3,903,1,1,2,2,7,1
538122,1,1106,1,1,1,1,12,1
538122,2,1106,1,1,1,1,11,2
538122,3,1106,1,1,1,1,5,2
538122,4,1106,1,1,1,1,4,2
538141,1,1501,1,1,1,1,11,2
538141,2,1501,1,1,2,2,15,1
538227,1,1402,1,1,1,1,10,2
538227,2,1402,1,1,1,1,10,1
538227,3,1402,1,1,2,2,3,1
538227,4,1402,1,1,2,2,3,2
538272,1,1401,1,1,1,1,10,2
538272,2,1401,1,1,1,1,11,1
538272,3,1401,1,1,1,1,6,2
538272,4,1401,1,1,1,1,4,1
538283,1,1302,1,1,1,1,13,1
538320,1,502,1,1,2,2,18,2
538325,1,2500,1,1,2,2,15,2
538344,1,906,1,1,1,1,7,1
538344,2,906,1,1,1,1,8,2
538397,1,2002,1,1,2,2,13,1
538397,2,2002,1,1,1,1,13,2
538397,3,2002,1,1,1,1,6,1
538421,1,2002,1,1,1,1,10,1
538421,2,2002,1,1,1,1,10,2
538421,3,2002,1,1,1,1,5,1
538421,4,2002,1,1,2,2,4,2
538426,1,1904,1,1,1,1,14,2
538426,2,1904,1,1,1,1,14,1
538488,1,1205,1,1,1,1,7,2
538498,1,1504,1,1,1,1,13,1
538498,2,1504,1,1,1,1,14,2
538532,1,904,1,1,2,2,18,1
538547,1,305,1,1,2,2,16,2
538547,2,305,1,1,1,1,9,1
538561,1,1402,1,1,1,1,9,1
538561,2,1402,1,1,2,2,9,2
538561,3,1402,1,1,2,2,4,1
538561,4,1402,1,1,2,2,4,1
538561,5,1402,1,1,2,2,3,1
538561,6,1402,1,1,2,2,3,1
538593,1,2600,1,1,2,2,16,1
538593,2,2600,1,1,2,2,15,2
538611,1,1700,1,1,1,1,11,2
538611,2,1700,1,1,2,2,11,1
538611,3,1700,1,1,1,1,6,1
538671,1,1504,1,1,1,1,7,1
538711,1,1301,1,1,2,2,18,2
538735,1,1902,1,1,2,2,14,1
538742,1,1105,1,1,1,1,6,1
538742,2,1105,1,1,2,2,5,2
538742,3,1105,1,1,2,2,1,1
538796,1,1404,1,1,1,1,11,1
538796,2,1404,1,1,2,2,10,2
538796,3,1404,1,1,2,2,4,1
538796,4,1404,1,1,2,2,3,1
538802,1,2003,1,1,1,1,13,2
538802,2,2003,1,1,2,2,12,1
538859,1,2400,1,1,2,2,14,1
538859,2,2400,1,1,2,2,14,2
538862,1,2400,1,1,1,1,12,2
538872,1,701,1,1,1,1,5,1
538872,2,701,1,1,2,2,7,1
538902,1,2600,1,1,2,2,17,2
538911,1,2102,1,1,1,1,10,2
538911,2,2102,1,1,1,1,11,1
538911,3,2102,1,1,1,1,4,1
538911,4,2102,1,1,2,2,3,1
538969,1,2600,1,1,2,2,15,2
539093,1,304,1,1,1,1,7,1
539093,2,304,1,1,1,1,9,1
539211,1,1503,1,1,1,1,6,1
539211,2,1503,1,1,2,2,6,2
539218,1,102,1,1,1,1,6,2
539218,2,102,1,1,1,1,6,1
539264,1,101,1,1,2,2,13,1
539274,1,1003,1,1,1,1,8,1
539274,2,1003,1,1,2,2,3,2
539287,1,307,1,1,1,1,9,2
539287,2,307,1,1,1,1,10,1
539287,3,307,1,1,2,2,2,2
539287,4,307,1,1,2,2,2,1
539411,1,1203,1,1,1,1,8,1
539411,2,1203,1,1,1,1,7,2
539411,3,1203,1,1,2,2,3,2
539411,4,1203,1,1,2,2,2,1
539430,1,701,1,1,1,1,9,1
539430,2,701,1,1,2,2,10,2
539430,3,701,1,1,2,2,2,1
539431,1,1901,1,1,2,2,18,2
539501,1,1106,1,1,1,1,12,1
539501,2,1106,1,1,1,1,11,2
539501,3,1106,1,1,1,1,5,1
539501,4,1106,1,1,2,2,4,2
539527,1,1204,1,1,1,1,11,1
539527,2,1204,1,1,2,2,11,2
539527,3,1204,1,1,1,1,5,1
539527,4,1204,1,1,1,1,4,2
539530,1,2104,1,1,1,1,11,2
539530,2,2104,1,1,2,2,4,2
539533,1,101,1,1,2,2,14,2
539533,2,101,1,1,1,1,9,1
539570,1,2104,1,1,1,1,6,1
539570,2,2104,1,1,1,1,6,2
539592,1,1104,1,1,1,1,10,1
539592,2,1104,1,1,1,1,9,2
539592,3,1104,1,1,2,2,2,2
539592,4,1104,1,1,2,2,2,2
539595,1,1600,1,1,1,1,10,2
539595,2,1600,1,1,1,1,4,2
539646,1,2104,1,1,1,1,13,2
539646,2,2104,1,1,2,2,11,1
539646,3,2104,1,1,2,2,5,1
539678,1,305,1,1,1,1,12,1
539678,2,305,1,1,1,1,10,2
539678,3,305,1,1,2,2,5,2
539678,4,305,1,1,2,2,4,2
539678,5,305,1,1,2,2,3,2
539717,1,1102,1,1,1,1,9,2
539717,2,1102,1,1,2,2,16,1
539717,3,1102,1,1,2,2,3,2
539717,4,1102,1,1,2,2,1,2
539760,1,1105,1,1,1,1,9,1
539760,2,1105,1,1,1,1,8,2
539760,3,1105,1,1,2,2,3,1
539760,4,1105,1,1,2,2,2,2
539775,1,1502,1,1,1,1,11,1
539775,2,1502,1,1,1,1,4,1
539803,1,501,1,1,2,2,16,1
539857,1,1600,1,1,2,2,10,2
539857,2,1600,1,1,2,2,4,2
539857,3,1600,1,1,2,2,3,2
539857,4,1600,1,1,2,2,3,2
539870,1,2301,1,1,2,2,12,1
539896,1,1002,1,1,2,2,18,2
539911,1,2500,1,1,2,2,10,1
539959,1,702,1,1,1,1,8,1
539959,2,702,1,1,2,2,8,2
539959,3,702,1,1,2,2,2,1
539959,4,702,1,1,2,2,1,2
540005,1,1403,1,1,1,1,9,2
540005,2,1403,1,1,1,1,10,1
540005,3,1403,1,1,2,2,4,1
540005,4,1403,1,1,2,2,3,2
540005,5,1403,1,1,2,2,3,1
540005,6,1403,1,1,2,2,3,2
540033,1,303,1,1,1,1,7,1
540033,2,303,1,1,1,1,7,2
540033,3,303,1,1,2,2,1,1
540035,1,1301,1,1,2,2,8,1
540123,1,2600,1,1,2,2,15,2
540123,2,2600,1,1,2,2,16,1
540141,1,1902,1,1,2,2,10,2
540141,2,1902,1,1,1,1,10,1
540141,3,1902,1,1,2,2,4,1
540141,4,1902,1,1,2,2,4,2
540141,5,1902,1,1,2,2,3,1
540170,1,308,1,1,2,2,18,1
540272,1,1103,1,1,1,1,7,2
540272,2,1103,1,1,2,2,8,1
540272,3,1103,1,1,2,2,3,1
540272,4,1103,1,1,2,2,2,1
540272,5,1103,1,1,2,2,2,1
540301,1,1003,1,1,2,2,16,2
540309,1,2003,1,1,2,2,14,2
540309,2,2003,1,1,2,2,14,1
540370,1,2301,1,1,1,1,5,2
540380,1,2500,1,1,1,1,14,1
540398,1,1302,1,1,1,1,13,2
540398,2,1302,1,1,1,1,13,1
540456,1,2400,1,1,2,2,8,1
540481,1,301,1,1,1,1,13,1
540481,2,301,1,1,1,1,12,2
540481,3,301,1,1,2,2,6,1
540481,4,301,1,1,2,2,5,1
540487,1,2003,1,1,2,2,7,1
540546,1,1001,1,1,1,1,9,2
540546,2,1001,1,1,2,2,4,1
540546,3,1001,1,1,2,2,2,1
540557,1,1103,1,1,2,2,6,2
540557,2,1103,1,1,2,2,3,1
540557,3,1103,1,1,2,2,3,1
540557,4,1103,1,1,2,2,2,2
540557,5,1103,1,1,2,2,2,2
540557,6,1103,1,1,2,2,1,1
540575,1,2302,1,1,1,1,11,1
540575,2,2302,1,1,1,1,8,2
540575,3,2302,1,1,2,2,4,2
540716,1,1504,1,1,2,2,5,2
540801,1,101,1,1,1,1,9,1
540801,2,101,1,1,1,1,8,2
540801,3,101,1,1,2,2,3,2
540801,4,101,1,1,2,2,2,1
540823,1,2104,1,1,1,1,16,1
540867,1,1102,1,1,1,1,8,2
540867,2,1102,1,1,1,1,6,2
540867,3,1102,1,1,2,2,2,1
540867,4,1102,1,1,2,2,1,1
540867,5,1102,1,1,2,2,5,1
540972,1,1700,1,1,1,1,13,1
540972,2,1700,1,1,2,2,13,2
541061,1,1902,1,1,1,1,8,2
541061,2,1902,1,1,1,1,8,1
541061,3,1902,1,1,2,2,1,1
541061,4,1902,1,1,2,2,1,2
541061,5,1902,1,1,2,2,1,1
541122,1,1700,1,1,1,1,12,1
541122,2,1700,1,1,1,1,11,2
541139,1,1205,1,1,1,1,6,1
541139,2,1205,1,1,1,1,6,2
541237,1,2500,1,1,1,1,12,2
541435,1,304,1,1,1,1,7,1
541437,1,601,1,1,1,1,7,1
541574,1,1800,1,1,2,2,17,2
541718,1,2301,1,1,2,2,6,1
541743,1,1901,1,1,1,1,6,2
541743,2,1901,1,1,1,1,7,1
541743,3,1901,1,1,2,2,1,2
541840,1,2002,1,1,1,1,8,2
541840,2,2002,1,1,1,1,8,1
541865,1,2102,1,1,1,1,7,2
541865,2,2102,1,1,2,2,3,2
541865,3,2102,1,1,2,2,2,2
541929,1,1102,1,1,2,2,14,1
541929,2,1102,1,1,2,2,14,2
541955,1,2002,1,1,2,2,11,2
542015,1,2003,1,1,1,1,5,1
542144,1,1403,1,1,2,2,4,2
542163,1,601,1,1,2,2,13,2
542243,1,702,1,1,1,1,12,1
542243,2,702,1,1,1,1,13,2
542243,3,702,1,1,1,1,7,1
542267,1,903,1,1,1,1,7,1
542267,2,903,1,1,2,2,7,2
542267,3,903,1,1,2,2,1,2
542341,1,2102,1,1,1,1,13,2
542387,1,2301,1,1,2,2,5,1
542398,1,502,1,1,2,2,10,1
542417,1,2002,1,1,2,2,10,1
542417,2,2002,1,1,2,2,17,2
542426,1,2103,1,1,2,2,8,2
542426,2,2103,1,1,2,2,4,1
542426,3,2103,1,1,2,2,4,1
542426,4,2103,1,1,2,2,3,2
542426,5,2103,1,1,2,2,1,1
542426,6,2103,1,1,2,2,5,1
542426,7,2103,1,1,1,1,12,2
542426,8,2103,1,1,2,2,9,1
542452,1,1502,1,1,1,1,9,1
542452,2,1502,1,1,1,1,10,2
542452,3,1502,1,1,1,1,5,2
542452,4,1502,1,1,2,2,5,1
542452,5,1502,1,1,2,2,3,1
542548,1,1205,1,1,2,2,17,2
542550,1,601,1,1,2,2,13,1
542560,1,1104,1,1,2,2,15,2
542560,2,1104,1,1,1,1,10,2
542607,1,102,1,1,2,2,10,2
542607,2,102,1,1,2,2,3,1
542607,3,102,1,1,2,2,2,2
542632,1,2302,1,1,1,1,11,2
542632,2,2302,1,1,1,1,10,1
542632,3,2302,1,1,2,2,3,1
542632,4,2302,1,1,2,2,3,2
542693,1,1302,1,1,1,1,7,1
542693,2,1302,1,1,2,2,1,1
542693,3,1302,1,1,2,2,3,1
542693,4,1302,1,1,2,2,8,2
542701,1,2104,1,1,2,2,16,2
542756,1,703,1,1,2,2,14,1
542756,2,703,1,1,2,2,13,2
542756,3,703,1,1,2,2,6,2
542773,1,306,1,1,1,1,11,2
542773,2,306,1,1,1,1,10,1
542774,1,2002,1,1,1,1,8,2
542774,2,2002,1,1,2,2,1,1
542781,1,101,1,1,1,1,6,2
542781,2,101,1,1,2,2,2,2
542832,1,1600,1,1,1,1,10,1
542832,2,1600,1,1,2,2,10,2
542832,3,1600,1,1,2,2,4,1
542832,4,1600,1,1,2,2,2,1
542884,1,1302,1,1,2,2,8,2
542884,2,1302,1,1,2,2,4,1
542884,3,1302,1,1,2,2,3,1
542884,4,1302,1,1,2,2,2,2
542884,5,1302,1,1,2,2,1,1
542924,1,800,1,1,2,2,10,1
542924,2,800,1,1,1,1,10,2
542983,1,2301,1,1,1,1,9,1
542983,2,2301,1,1,1,1,8,2
542983,3,2301,1,1,2,2,2,1
542983,4,2301,1,1,2,2,2,1
542987,1,1903,1,1,2,2,18,2
542987,2,1903,1,1,1,1,12,1
543029,1,1001,1,1,2,2,5,2
543098,1,1403,1,1,1,1,9,1
543123,1,2303,1,1,1,1,11,2
543155,1,302,1,1,1,1,9,1
543155,2,302,1,1,2,2,8,2
543155,3,302,1,1,2,2,4,1
543155,4,302,1,1,2,2,2,1
543199,1,800,1,1,2,2,14,1
543221,1,906,1,1,1,1,6,2
543221,2,906,1,1,1,1,9,1
543221,3,906,1,1,2,2,13,1
543221,4,906,1,1,2,2,12,2
543221,5,906,1,1,1,1,12,1
543221,6,906,1,1,1,1,6,1
543221,7,906,1,1,1,1,5,2
543301,1,1402,1,1,2,2,15,2
543331,1,907,1,1,1,1,9,1
543331,2,907,1,1,2,2,2,2
543331,3,907,1,1,2,2,2,1
543353,1,1903,1,1,1,1,10,1
543353,2,1903,1,1,1,1,8,2
543353,3,1903,1,1,2,2,3,1
543353,4,1903,1,1,2,2,3,1
543353,5,1903,1,1,2,2,2,1
543366,1,2002,1,1,2,2,9,2
543366,2,2002,1,1,1,1,10,1
543366,3,2002,1,1,2,2,2,2
543413,1,1106,1,1,2,2,13,1
543413,2,1106,1,1,2,2,4,1
543444,1,1202,1,1,1,1,12,1
543444,2,1202,1,1,1,1,12,2
543517,1,2002,1,1,1,1,13,1
543517,2,2002,1,1,1,1,13,2
543517,3,2002,1,1,1,1,6,1
543585,1,1105,1,1,1,1,9,1
543585,2,1105,1,1,1,1,8,2
543585,3,1105,1,1,2,2,3,1
543585,4,1105,1,1,2,2,3,2
543617,1,2002,1,1,2,2,15,1
543644,1,703,1,1,1,1,8,1
543659,1,602,1,1,1,1,10,1
543668,1,702,1,1,2,2,17,1
543668,2,702,1,1,2,2,16,2
543682,1,2001,1,1,1,1,11,1
543682,2,2001,1,1,1,1,4,2
543706,1,1503,1,1,2,2,5,1
543793,1,1103,1,1,1,1,11,2
543793,2,1103,1,1,1,1,7,2
543793,3,1103,1,1,1,1,12,2
543886,1,701,1,1,2,2,13,2
543886,2,701,1,1,1,1,14,1
543902,1,1202,1,1,1,1,11,2
543902,2,1202,1,1,1,1,12,1
543902,3,1202,1,1,1,1,5,1
543902,4,1202,1,1,2,2,5,1
543902,5,1202,1,1,2,2,3,2
543909,1,1102,1,1,2,2,18,2
543915,1,2102,1,1,1,1,14,2
543916,1,1903,1,1,2,2,12,1
544059,1,501,1,1,2,2,18,2
544091,1,302,1,1,1,1,14,1
544091,2,302,1,1,1,1,14,2
544124,1,701,1,1,1,1,8,2
544124,2,701,1,1,2,2,2,1
544124,3,701,1,1,2,2,1,1
544138,1,1101,1,1,2,2,8,2
544138,2,1101,1,1,1,1,8,1
544138,3,1101,1,1,2,2,2,1
544138,4,1101,1,1,2,2,1,1
544206,1,1404,1,1,1,1,16,1
544206,2,1404,1,1,2,2,15,2
544228,1,102,1,1,2,2,8,2
544228,2,102,1,1,2,2,7,1
544228,3,102,1,1,2,2,1,2
544228,4,102,1,1,2,2,1,2
544228,5,102,1,1,1,1,9,2
544228,6,102,1,1,2,2,8,1
544235,1,2001,1,1,1,1,7,2
544235,2,2001,1,1,1,1,7,1
544235,3,2001,1,1,2,2,1,2
544242,1,2202,1,1,1,1,16,1
544242,2,2202,1,1,2,2,16,2
544249,1,2301,1,1,2,2,5,1
544301,1,602,1,1,2,2,12,2
544301,2,602,1,1,2,2,4,1
544340,1,2301,1,1,1,1,10,1
544363,1,2201,1,1,1,1,11,2
544363,2,2201,1,1,1,1,9,1
544363,3,2201,1,1,2,2,4,1
544402,1,702,1,1,1,1,11,1
544463,1,304,1,1,2,2,18,2
544553,1,703,1,1,1,1,6,1
544554,1,800,1,1,2,2,18,2
544591,1,2600,1,1,1,1,11,1
544606,1,2001,1,1,2,2,17,1
544606,2,2001,1,1,2,2,16,2
544606,3,2001,1,1,1,1,9,2
544629,1,2600,1,1,1,1,9,2
544629,2,2600,1,1,1,1,9,1
544629,3,2600,1,1,2,2,3,1
544629,4,2600,1,1,2,2,3,2
544632,1,1501,1,1,1,1,7,2
544639,1,305,1,1,2,2,13,2
544639,2,305,1,1,1,1,13,1
544639,3,305,1,1,2,2,18,2
544643,1,305,1,1,1,1,13,2
544696,1,703,1,1,1,1,6,2
544699,1,502,1,1,1,1,12,2
544699,2,502,1,1,2,2,11,2
544699,3,502,1,1,1,1,6,2
544699,4,502,1,1,1,1,5,2
544770,1,1103,1,1,1,1,9,1
544770,2,1103,1,1,1,1,9,2
544770,3,1103,1,1,2,2,2,1
544779,1,602,1,1,2,2,10,2
544779,2,602,1,1,2,2,2,2
544779,3,602,1,1,2,2,1,2
544867,1,2002,1,1,1,1,7,1
544867,2,2002,1,1,1,1,7,2
544867,3,2002,1,1,2,2,2,2
544867,4,2002,1,1,2,2,2,2
544867,5,2002,1,1,2,2,1,2
544879,1,2600,1,1,2,2,18,2
545015,1,2104,1,1,1,1,10,2
545015,2,2104,1,1,2,2,4,1
545036,1,2202,1,1,1,1,12,2
545036,2,2202,1,1,2,2,7,1
545036,3,2202,1,1,2,2,4,2
545045,1,2101,1,1,2,2,7,2
545169,1,301,1,1,2,2,14,1
545169,2,301,1,1,2,2,11,2
545169,3,301,1,1,2,2,3,2
545186,1,1901,1,1,1,1,10,2
545243,1,307,1,1,2,2,12,1
545259,1,2001,1,1,1,1,9,1
545259,2,2001,1,1,1,1,9,1
545259,3,2001,1,1,1,1,9,2
545274,1,905,1,1,1,1,10,2
545280,1,1901,1,1,1,1,8,2
545280,2,1901,1,1,2,2,3,1
545280,3,1901,1,1,2,2,2,1
545280,4,1901,1,1,2,2,13,2
545333,1,1401,1,1,1,1,11,2
545333,2,1401,1,1,2,2,12,1
545333,3,1401,1,1,1,1,6,2
545376,1,2002,1,1,1,1,8,1
545376,2,2002,1,1,2,2,9,2
545376,3,2002,1,1,2,2,3,1
545376,4,2002,1,1,2,2,3,2
545376,5,2002,1,1,2,2,2,2
545445,1,1404,1,1,1,1,11,1
545445,2,1404,1,1,1,1,11,2
545445,3,1404,1,1,1,1,5,1
545594,1,2302,1,1,1,1,12,1
545594,2,2302,1,1,2,2,13,2
545596,1,1102,1,1,1,1,6,2
545644,1,905,1,1,2,2,8,1
545644,2,905,1,1,1,1,8,2
545644,3,905,1,1,2,2,4,1
545644,4,905,1,1,2,2,2,2
545665,1,1102,1,1,2,2,12,2
545665,2,1102,1,1,1,1,13,1
545759,1,303,1,1,1,1,7,1
545759,2,303,1,1,1,1,5,2
545800,1,904,1,1,1,1,6,2
545800,2,904,1,1,1,1,6,1
545810,1,1103,1,1,2,2,15,1
545810,2,1103,1,1,1,1,5,2
545810,3,1103,1,1,1,1,13,2
545852,1,2500,1,1,2,2,18,1
545885,1,702,1,1,2,2,4,1
545927,1,2002,1,1,1,1,7,1
545974,1,303,1,1,2,2,17,2
545984,1,307,1,1,1,1,10,1
545984,2,307,1,1,2,2,10,2
545984,3,307,1,1,2,2,2,2
545984,4,307,1,1,2,2,2,1
545995,1,2104,1,1,1,1,11,2
545995,2,2104,1,1,1,1,12,1
545995,3,2104,1,1,2,2,5,1
545995,4,2104,1,1,2,2,4,1
545995,5,2104,1,1,2,2,4,1
546013,1,303,1,1,1,1,9,1
546013,2,303,1,1,2,2,8,2
546013,3,303,1,1,2,2,2,2
546028,1,1103,1,1,2,2,12,1
546040,1,1402,1,1,2,2,16,2
546067,1,1501,1,1,1,1,10,2
546067,2,1501,1,1,1,1,11,1
546076,1,2003,1,1,1,1,13,2
546076,2,2003,1,1,2,2,14,1
546095,1,901,1,1,2,2,13,2
546095,2,901,1,1,1,1,13,1
546102,1,1106,1,1,1,1,6,2
546102,2,1106,1,1,1,1,6,1
546102,3,1106,1,1,2,2,1,1
546127,1,2001,1,1,1,1,10,2
546127,2,2001,1,1,1,1,10,1
546127,3,2001,1,1,2,2,4,1
546164,1,1001,1,1,2,2,16,2
546164,2,1001,1,1,2,2,16,1
546249,1,703,1,1,2,2,18,2
546249,2,703,1,1,1,1,13,1
546312,1,2003,1,1,2,2,7,1
546363,1,303,1,1,1,1,6,2
546374,1,101,1,1,1,1,11,2
546374,2,101,1,1,2,2,12,1
546382,1,1404,1,1,1,1,8,1
546382,2,1404,1,1,1,1,8,2
546382,3,1404,1,1,2,2,2,1
546382,4,1404,1,1,2,2,2,2
546382,5,1404,1,1,2,2,1,1
546392,1,2302,1,1,2,2,5,2
546397,1,1502,1,1,2,2,12,2
546444,1,1003,1,1,2,2,15,1
546444,2,1003,1,1,2,2,14,2
546444,3,1003,1,1,1,1,10,1
546460,1,1403,1,1,2,2,15,2
546547,1,501,1,1,2,2,10,2
546596,1,2101,1,1,1,1,13,1
546596,2,2101,1,1,1,1,13,2
546596,3,2101,1,1,2,2,6,1
546668,1,1301,1,1,1,1,8,1
546668,2,1301,1,1,2,2,7,2
546668,3,1301,1,1,2,2,2,1
546668,4,1301,1,1,1,1,6,2
546773,1,2202,1,1,1,1,8,2
546773,2,2202,1,1,1,1,8,1
546773,3,2202,1,1,2,2,2,1
546773,4,2202,1,1,2,2,2,2
546846,1,2001,1,1,1,1,11,1
546846,2,2001,1,1,1,1,12,2
546880,1,902,1,1,2,2,15,2
546929,1,1202,1,1,2,2,17,2
546929,2,1202,1,1,2,2,18,1
546934,1,906,1,1,2,2,5,2
547007,1,2400,1,1,1,1,11,2
547007,2,2400,1,1,2,2,11,1
547007,3,2400,1,1,1,1,6,1
547076,1,1203,1,1,1,1,10,2
547076,2,1203,1,1,1,1,12,1
547076,3,1203,1,1,2,2,3,1
547103,1,800,1,1,2,2,5,1
547155,1,800,1,1,2,2,6,2
547158,1,1301,1,1,2,2,15,2
547216,1,2001,1,1,2,2,12,1
547216,2,2001,1,1,2,2,18,2
547216,3,2001,1,1,1,1,12,2
547283,1,906,1,1,1,1,12,1
547288,1,601,1,1,1,1,6,1
547288,2,601,1,1,1,1,6,2
547290,1,2104,1,1,1,1,15,1
547290,2,2104,1,1,2,2,15,2
547326,1,1001,1,1,1,1,11,1
547326,2,1001,1,1,2,2,12,2
547326,3,1001,1,1,2,2,4,2
547342,1,906,1,1,1,1,5,1
547342,2,906,1,1,1,1,5,1
547358,1,1800,1,1,1,1,9,2
547358,2,1800,1,1,2,2,8,1
547358,3,1800,1,1,2,2,3,2
547358,4,1800,1,1,2,2,3,1
547373,1,305,1,1,2,2,18,2
547423,1,102,1,1,1,1,11,2
547423,2,102,1,1,2,2,12,1
547452,1,1302,1,1,2,2,15,2
547484,1,1903,1,1,2,2,15,1
547484,2,1903,1,1,2,2,15,2
547583,1,1700,1,1,1,1,11,1
547583,2,1700,1,1,2,2,11,2
547583,3,1700,1,1,2,2,6,1
547583,4,1700,1,1,1,1,5,2
547583,5,1700,1,1,2,2,4,1
547641,1,2002,1,1,2,2,15,1
547641,2,2002,1,1,2,2,14,2
547656,1,701,1,1,2,2,14,1
547656,2,701,1,1,1,1,14,2
547741,1,702,1,1,1,1,9,1
547741,2,702,1,1,1,1,8,1
547848,1,102,1,1,1,1,9,2
547848,2,102,1,1,1,1,9,1
547848,3,102,1,1,2,2,2,1
547924,1,2600,1,1,1,1,13,1
547931,1,308,1,1,1,1,15,2
547931,2,308,1,1,1,1,16,1
547958,1,1501,1,1,2,2,15,2
