variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
3313,946.6349545,28.7949796,32.39435205,0,0,0,161.9717603,0,0,35.99372451,14.3974898,0,125.9780358,111.580546,187.1673674,53.99058676,194.3661123,179.4843033,270.673909,220.0130169,115.7963247,140.4030437,7.237270294,13.02708653
3314,1422.967193,136.2156629,58.37814124,34.05391572,194.5938041,0,0,221.3504522,141.080508,0,0,107.0265923,289.4582836,36.48633828,58.37814124,31.62149317,114.3238599,468.5379781,472.0086298,170.0619328,118.0021574,121.4728091,72.88368548,0
3315,1757.605664,86.31099242,0,109.850354,0,78.46453857,0,94.15744628,0,235.3936157,227.5471618,345.2439697,266.7794311,211.8542541,0,102.0039001,0,132.0267165,858.1736575,441.4643334,272.3051029,33.00667913,20.62917446,0
3316,1776.69915,0,0,0,87.821631,0,243.1983628,0,94.57714108,229.6873426,121.5991814,0,513.4187658,249.9538728,0,236.4428527,0,546.4695871,535.7017135,274.5807778,115.7546416,255.7369989,48.45543137,0
3317,1549.587155,360.0050966,50.08766561,43.82670741,0,0,103.3058103,0,53.21814471,0,112.6972476,43.82670741,212.8725788,212.8725788,144.0020386,212.8725788,0,370.1589925,297.5787979,537.0934401,221.3695935,123.3863308,0,0
3318,1627.970941,64.38303156,0,248.3345503,0,0,0,73.5806075,55.18545562,0,137.9636391,78.17939546,418.4897051,418.4897051,0,68.98181953,64.38303156,425.542002,460.4582688,377.5321351,218.2266677,89.47293375,56.73893359,0
3319,1046.122068,0,0,0,0,108.8724324,47.33584016,0,0,0,0,80.47092827,250.8799528,255.6135369,108.8724324,61.53659221,132.5403524,130.7652584,193.8933142,229.966489,257.02137,130.7652584,0,103.7103774
3320,2524.359879,0,355.5436449,0,0,533.3154673,0,124.4402757,151.1060491,0,142.217458,666.6443341,426.6523739,0,0,0,124.4402757,631.0899697,600.3050931,461.7731485,620.8283441,210.3633232,0,0
3321,664.2523407,70.4961378,10.92193684,20.85097034,51.63097416,0,28.79419713,55.60258756,40.70903732,11.91484019,126.0987254,67.51742775,58.58129761,84.39678469,12.90774354,9.929033493,13.90064689,46.01748143,438.1664536,144.0547245,36.01368112,0,0,0
3322,1670.177595,0,0,185.5752883,64.54792637,32.27396319,286.4314233,76.65066257,0,0,189.6095337,286.4314233,334.8423681,165.4040613,48.41094478,0,0,549.4822199,310.4419321,102.4458376,608.466187,99.34141828,0,0
3323,1005.925254,47.73882562,0,0,0,61.37849009,95.47765124,30.68924504,153.4462252,71.60823843,75.01815455,85.2479029,136.3966446,57.96857397,0,105.7073996,85.2479029,181.8339183,417.0502712,136.792489,55.0506358,188.5067226,26.69121736,0
3324,1231.027409,71.57136099,0,143.142722,0,183.2226841,28.62854439,111.6513231,17.17712664,60.11994323,234.754064,25.76568996,197.5369563,80.1599243,48.66852547,0,28.62854439,384.581059,248.4136027,196.8907814,261.294308,139.8476578,0,0
3325,1865.13214,51.8092261,186.513214,46.62830349,0,0,51.8092261,0,51.8092261,93.25660698,139.8849105,145.0658331,373.0264279,357.4836601,93.25660698,176.1513687,98.43752959,532.894897,581.3398877,218.0024579,454.1717872,78.72310979,0,0
3326,1834.98453,56.26131812,60.58911183,216.3896851,0,86.55587404,233.7008599,281.3065906,0,147.1449859,25.96676221,103.8670488,363.534671,51.93352442,43.27793702,108.1948425,56.26131812,642.6878183,491.9886058,217.1841593,483.1239462,0,0,0
3327,1914.373236,254.2526954,0,79.7655515,0,74.78020453,0,348.9742878,244.2820015,0,219.3552666,99.70693937,119.6483272,0,64.80951059,339.0035939,69.79485756,636.3640688,522.821932,137.30677,512.2598728,50.16978136,55.45081097,0
3328,1449.095121,136.7619894,26.18846605,69.83590947,0,0,128.0325007,23.27863649,212.417558,0,0,180.4094328,395.7368203,90.20471639,0,58.19659122,128.0325007,240.5380566,475.2093313,281.6055297,287.4723115,0,93.86850989,70.40138242
3329,1845.033733,128.7929392,89.85553894,59.90369263,23.96147705,119.8073853,83.86516968,26.95666168,80.86998505,20.96629242,320.4847556,65.89406189,344.4462326,311.4992017,26.95666168,122.8025699,17.97110779,711.3383067,489.0450858,118.5563844,451.9962157,74.09774028,0,0
3330,1464.168926,40.17536688,40.17536688,80.35073377,303.5472165,232.124342,84.81466342,53.56715584,98.20645238,44.63929654,107.1343117,0,120.5261007,102.670382,35.71143723,40.17536688,80.35073377,121.6971575,528.622028,182.5457363,460.1673769,171.1366278,0,0
3331,1710.374408,0,141.4595375,0,0,64.29978978,64.29978978,115.7396216,154.3194955,19.28993693,199.3293483,102.8796637,205.7593273,270.0591171,141.4595375,173.6094324,57.8698108,360.6659078,353.2294973,394.1297549,293.7382136,290.0200083,0,18.59102618
3332,1735.497417,259.5498369,58.10817243,0,0,54.23429427,131.7118575,42.61265978,0,0,244.0543242,0,344.7751564,352.5229127,120.090223,127.8379793,0,299.2236925,471.2773157,448.8355388,463.7967234,0,0,52.36414619
3333,2925.323092,0,450.7295398,97.21617526,326.9998622,123.7296776,203.2701846,79.54050703,132.5675117,167.9188482,282.8106917,309.324194,44.18917057,194.4323505,167.9188482,344.6755305,0,987.4508327,271.548979,1221.970405,259.2058436,117.2597864,0,67.88724475
3334,1841.014052,163.0064525,67.12030396,0,0,0,191.772297,450.6648981,0,191.772297,86.29753367,230.1267565,220.5381416,76.70891882,95.88614852,0,67.12030396,297.8110966,703.9171374,265.3226133,303.2258438,157.0276691,64.97696653,48.7327249
3335,1728.462974,0,103.7077785,0,0,149.8001244,149.8001244,0,0,0,184.3693839,806.6160546,184.3693839,0,0,0,149.8001244,396.436462,486.2953934,438.7230179,200.8611407,79.2872924,126.8596678,0
3336,934.5759105,13.59383143,15.29306035,30.58612071,61.17224141,79.86375962,13.59383143,0,78.16453069,11.8946025,42.4807232,49.27763892,152.9306035,91.75836212,83.26221748,210.7043871,0,173.7760196,233.1141727,283.9754467,205.5643159,21.19219752,16.95375801,0
3337,1350.612929,0,57.88341123,0,0,65.60119939,169.7913396,0,54.02451715,69.46009348,119.6257165,162.0735514,111.9079284,54.02451715,131.2023988,281.699268,73.31898756,317.2776061,317.2776061,282.3479614,320.1884098,113.5213453,0,0
3338,1725.448213,120.3801079,0,40.12670263,0,401.2670263,97.45056354,0,131.8448801,0,315.281235,40.12670263,103.1829496,17.19715827,0,217.8306714,240.7602158,328.6568025,543.5477888,297.0551869,176.9690475,316.0161563,0,63.20323125
3339,2195.750929,310.3698571,389.1204179,356.6937164,0,0,0,0,92.64771854,0,305.7374712,134.3391919,50.9562452,162.1335074,46.32385927,101.9124904,245.5164541,508.4896889,699.1733223,525.8245647,213.796801,242.6882606,5.77829192,0
3340,1944.520846,105.4655374,0,303.2134201,85.69074915,0,0,0,105.4655374,125.2403257,164.7899022,395.4957653,98.87394132,316.3966122,158.1983061,0,85.69074915,369.2128189,639.968886,329.8301182,379.058494,177.2221531,49.22837585,0
3341,3096.159549,223.5195396,132.4560235,314.5830557,206.9625367,0,132.4560235,0,24.8355044,496.710088,107.6205191,0,662.2801173,107.6205191,231.7980411,455.3175807,0,1378.581989,689.2909944,519.7932089,282.4963092,135.5982284,0,90.39881894
3342,1601.843012,0,0,188.1946708,74.40254428,65.64930378,35.01296201,43.76620252,30.63634176,74.40254428,65.64930378,100.6622658,284.4803164,201.3245316,275.7270759,126.9219873,35.01296201,400.460753,380.9260822,293.0200632,393.9491961,133.4869177,0,0
3343,1667.162834,0,102.9907542,102.9907542,0,148.0492092,0,0,141.612287,251.0399634,193.1076642,270.3507298,186.670742,205.9815084,0,0,64.36922138,507.0446575,425.9175123,312.339509,141.9725041,231.2123638,16.22542904,32.45085808
3344,1388.799901,106.8307616,290.5796717,0,0,0,0,111.1039921,0,51.27876559,192.295371,247.847367,243.5741365,0,29.91261326,55.55199606,59.82522652,637.6743209,226.9025191,375.5627902,109.5391472,0,39.12112398,0
3345,1448.090201,56.54148291,0,50.25909592,0,34.55312844,53.40028941,0,116.2241593,0,87.95341785,260.7190601,430.3435088,267.0014471,40.83551543,50.25909592,0,291.7016232,380.2539017,156.2687267,531.3136709,88.55227848,0,0
3346,2864.022951,140.6439842,0,179.0014345,0,127.8581675,0,153.429801,0,383.5745024,370.7886857,562.5759369,434.7177694,345.2170522,0,166.2156177,0,617.2463257,839.455003,777.7303704,456.7622811,172.8289712,0,0
3347,2245.996946,117.3866,0,133.0381466,0,93.90927998,117.3866,219.1216533,0,109.5608266,0,86.08350665,375.6371199,109.5608266,226.9474266,571.2814532,86.08350665,683.0890955,573.7948403,420.7828829,191.2649468,311.4886276,21.85885106,43.71770211
3348,2155.554116,0,59.69226783,0,0,159.1793809,0,172.4443293,112.7520615,86.22216464,318.3587618,126.0170099,344.8886586,364.7860812,344.8886586,0,66.32474203,456.5256534,833.0416562,315.3321524,432.9934032,117.6612509,0,0
3349,1396.839264,0,0,36.4166661,195.0892827,70.23214177,83.23809395,111.8511887,0,31.21428523,72.8333322,0,117.0535696,72.8333322,122.2559505,299.1369001,184.6845209,90.28999045,908.2110804,90.28999045,164.6464532,53.11175909,0,90.28999045
3350,2304.282326,256.0313695,0,0,83.03720092,159.1546351,0,207.5930023,96.87673441,0,96.87673441,449.7848383,525.9022725,110.7162679,0,318.3092702,0,658.3663787,513.1385011,852.0035489,145.2278777,135.5460191,0,0
3351,1328.504681,0,0,105.0794663,161.3720376,0,0,0,0,71.30392358,63.79824741,60.04540933,135.102171,60.04540933,60.04540933,514.1388174,97.57379016,163.1496977,380.682628,77.69033224,546.4220034,160.56002,0,0
3352,831.0691161,38.54680501,0,9.251233203,9.251233203,9.251233203,18.50246641,0,18.50246641,0,26.21182741,97.13794863,49.33991042,70.92612122,109.4729262,168.0640699,206.6108749,142.2550739,167.2121044,224.6132746,214.6304624,49.91406103,0,32.44413967
3353,1982.707819,37.56709551,175.3131124,29.21885206,33.39297379,258.7955469,129.3977734,41.74121724,70.9600693,0,104.3530431,542.6358241,166.9648689,242.09906,41.74121724,37.56709551,70.9600693,243.4904339,568.1443457,115.9478257,815.4997071,239.6255064,0,0
3354,2346.48898,193.3186943,109.9916709,163.3209659,29.99772843,66.66161874,0,156.654804,53.32929499,59.99545686,376.6381459,343.3073365,173.3202087,326.6419318,99.99242811,193.3186943,0,597.5530942,590.2658613,160.3191228,633.9892584,364.3616428,0,0
3355,2360.557864,18.93495613,12.62330409,88.36312861,0,107.2980847,246.1544297,50.49321635,265.0893858,107.2980847,126.2330409,157.7913011,435.503991,252.4660817,75.73982452,233.5311256,183.0379093,783.7239827,469.2957981,544.3831257,469.2957981,93.85915961,0,0
3356,2082.194932,98.59432166,70.28506099,21.47599086,102.4990473,81.99923782,45.88052592,54.66615855,52.71379574,10.73799543,175.7126525,238.1882622,209.8790016,233.3073552,171.8079269,263.5689787,250.8786205,299.5610633,510.7270587,829.9314704,201.3443212,240.6310181,0,0
3357,2121.386825,0,188.9494338,0,51.53166376,85.88610627,0,0,0,94.47471689,223.3038763,77.29749564,300.6013719,395.0760888,334.9558144,317.7785932,51.53166376,89.63606302,971.0573494,418.3016274,29.87868767,403.3622836,209.1508137,0
3358,1624.95618,136.8384151,0,283.9397114,47.8934453,0,30.78864341,54.73536606,27.36768303,41.05152454,0,246.3091473,297.6235529,140.2593755,68.41920757,164.2060982,85.52400946,548.5084151,150.8398142,678.7791637,143.983459,65.1353743,0,37.70995354
3359,2236.952663,116.3215385,49.21295859,0,17.89562131,0,362.3863314,31.31733728,223.6952663,102.8998225,35.79124261,326.5950888,304.2255622,102.8998225,232.643077,58.16076924,272.9082249,479.3469992,671.0857989,531.2762575,199.7279164,59.91837491,295.5973162,0
3360,1638.020144,0,0,0,0,0,0,211.1052214,109.4619667,140.7368143,82.09647501,0,199.3771536,238.4707131,203.2865095,344.0233238,109.4619667,291.2876469,559.8775551,166.4500839,431.2570356,71.87617261,87.00799842,30.26365162
3361,2851.963907,73.98962967,63.90013472,336.3164985,121.0739395,221.968889,154.7055893,94.16861959,218.605724,0,168.1582493,60.53696973,393.4903033,343.0428285,141.2529294,285.8690237,174.8845792,211.6485275,1116.445982,613.7807296,587.3246637,322.7640044,0,0
3362,1623.951259,24.18993932,29.02792718,154.8156116,45.15455339,120.9496966,175.7802257,29.02792718,0,8.063313106,79.02046844,66.11916747,206.4208155,151.5902864,85.47111892,169.3295752,278.9906335,242.0311973,433.3139178,339.6244221,472.3512077,136.6305146,0,0
3363,849.1576821,0,20.04449464,16.40004107,49.20012321,34.62230893,14.57781429,0,43.73344286,123.9114214,36.44453571,38.2667625,194.9782661,41.91121607,0,114.8002875,120.2669679,234.8403114,225.5089083,87.0930956,185.0728282,43.5465478,40.4360801,32.65991085
3364,534.6176176,16.23838558,14.989279,0,14.989279,59.95711599,14.989279,0,36.22409091,0,99.92852666,99.92852666,49.96426333,27.48034483,16.23838558,57.45890283,26.23123825,69.11406463,193.1128277,24.39319928,160.5885619,87.4089641,0,0
3365,2185.701726,0,0,168.130902,0,109.9317436,174.5974752,174.5974752,0,193.9971946,38.79943893,90.53202416,523.7924255,122.8648899,0,543.192145,45.26601208,462.0778817,660.1112596,381.3976166,308.0519211,359.393908,14.6691391,0
3366,1373.726096,0,0,195.611483,0,0,0,0,57.79430179,0,0,62.24001731,142.2628967,0,102.251457,53.34858627,760.2173543,52.58281709,673.7173439,92.0199299,450.2403713,69.01494743,36.15068675,0
3367,2058.076844,236.7699024,81.95881236,0,0,0,209.4502983,0,0,45.53267353,118.3849512,901.546936,282.3025759,63.74574295,118.3849512,0,0,432.7731681,581.8394815,572.2223,471.2418941,0,0,0
3368,1924.422439,103.7890754,46.12847795,56.2190825,49.01150782,100.9060455,0,60.5436273,100.9060455,240.7329943,160.0081579,180.189367,121.0872546,200.3705761,79.28332147,255.1481436,170.0987624,472.0281455,371.1674306,395.3740022,411.5117166,141.2050008,133.1361436,0
3369,2086.214613,0,219.3659142,0,0,67.15283089,62.6759755,58.19912011,0,0,58.19912011,120.8750956,398.44013,331.2872991,416.3475515,295.4724559,58.19912011,458.5640816,508.9557389,372.8982642,292.2716125,372.8982642,80.62665171,0
3370,2918.288649,140.7946278,76.79706972,166.3936511,0,243.1907208,191.9926743,89.59658134,0,307.1882789,383.9853486,191.9926743,294.3887673,243.1907208,0,588.7775345,0,682.4305765,1203.232859,790.1827728,206.5250429,0,0,35.91739876
3371,2509.286074,0,0,0,47.86104228,0,259.8170866,75.21020929,239.3052114,68.37291754,259.8170866,177.7695856,505.9595898,403.4002135,0,259.8170866,211.9560444,627.3215184,596.7204687,459.0157452,617.1211685,209.1071728,0,0
3372,2372.616908,173.8555493,71.58757913,148.2885568,122.7215642,66.47418062,0,0,46.02058658,40.90718807,495.9996554,0,322.1441061,301.690512,178.9689478,132.9483612,271.010121,465.0765149,857.4848244,396.0417197,512.3108485,141.7030006,0,0
3373,1530.493668,0,125.3898427,51.63111171,0,114.3260331,44.25523861,51.63111171,136.4536524,77.44666756,55.31904826,206.5244468,51.63111171,147.517462,81.13460411,224.9641296,162.2692082,308.3008829,401.8922223,165.1611872,561.5480366,93.59133944,0,0
3374,2198.76569,358.8118584,66.75569459,125.1669274,91.78908006,41.72230912,150.2003128,33.37784729,0,95.96131097,154.3725437,221.1282383,262.8505474,158.5447746,129.3391583,175.2336983,133.5113892,492.5641385,533.187985,685.5274093,243.7430788,137.1054819,0,106.637597
3375,2530.389401,0,385.3899688,0,0,141.985778,106.4893335,0,0,65.92196835,50.70920643,314.3970798,354.964445,248.4751115,233.2623496,431.0282546,197.7659051,356.2198671,945.8251643,466.7708603,294.8026486,397.1646794,69.60618092,0
3376,1948.540527,0,0,0,0,0,285.785944,51.96108073,0,77.94162109,64.95135091,0,253.3102686,324.7567546,350.7372949,240.3199984,298.7762142,482.6660022,715.060744,190.6828651,381.3657301,178.765186,0,0
3377,1422.967193,0,0,0,0,0,52.70248862,0,0,0,0,137.0264704,63.24298634,52.70248862,57.97273748,63.24298634,996.0770349,83.05255989,570.2942446,243.6208423,254.694517,271.305029,0,0
3378,1885.230546,0,126.2625539,56.6004552,156.7397221,0,34.83104935,69.66209871,0,21.76940585,17.41552468,78.36986105,457.1575228,269.9406325,187.2168903,108.8470292,300.4178007,367.6590692,563.2224039,410.6830028,289.4337353,191.652068,35.20140024,27.37886685
3379,75.36902504,1.122676639,1.347211967,7.18513049,2.09566306,5.613383196,8.158116911,1.347211967,0,0.374225546,3.667410354,3.06864948,9.580173987,7.035440272,3.966790792,7.858736474,12.9482039,5.258304072,23.86461079,20.49390305,23.32529755,1.078626476,1.348283096,0
3380,1281.273426,0,0,111.6462321,0,0,47.84838519,47.84838519,0,31.89892346,42.53189795,95.69677038,202.0265152,318.9892346,26.58243622,202.0265152,154.1781301,610.6068669,377.0413987,103.4361359,143.4759305,46.71309364,0,0
3381,2596.714143,84.01133991,0,0,106.9235235,488.7932504,129.8357071,0,0,0,122.1983126,343.6827542,740.8272701,328.4079651,53.46176176,122.1983126,76.37394537,440.4320807,1036.850523,367.0267339,752.4048046,0,0,0
3382,991.8563695,19.33981779,16.57698668,0,0,0,0,0,30.39114224,11.05132445,33.15397335,0,58.01945337,13.81415556,38.67963558,74.59644005,696.2334404,156.6089004,212.0745527,234.9133507,156.6089004,65.25370852,166.3969567,0
3383,1263.18486,0,0,0,0,31.77823546,0,0,0,91.36242696,0,174.780295,95.33470639,0,115.1961036,250.2536043,504.479488,386.196645,193.0983225,134.0960573,249.4186666,300.3751683,0,0
3384,2720.319344,0,0,0,60.67626789,0,232.5923602,0,182.0288037,0,151.6906697,515.7482771,121.3525358,525.8609884,303.3813394,161.803381,465.1847205,849.8456545,548.9433653,435.0884451,577.4070954,309.0347834,0,0
3385,1903.319112,57.67633674,23.07053469,213.4024459,80.74687143,138.4232082,0,72.09542092,112.4688566,20.18671786,118.2364903,46.14106939,285.4978668,196.0995449,216.2862628,69.21160408,253.7758816,344.0493918,789.1041096,258.8261479,104.1617425,356.6750575,50.50266301,0
3386,2097.268737,0,0,0,0,110.3825651,531.2160945,0,131.079296,110.3825651,220.7651302,393.2378881,89.68583414,0,179.3716683,213.8662199,117.2814754,451.9975726,614.7166987,569.5169414,334.4782037,126.5593203,0,0
3387,1946.530687,59.74007222,0,0,59.74007222,69.69675093,64.71841158,0,69.69675093,0,124.4584838,154.3285199,358.4404333,134.4151625,194.1552347,403.2454875,253.895307,941.8696871,698.5533513,70.64022653,125.5826249,0,109.8847968,0
