varialbe_names,hhtotals,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4
geo,,,,,
1015012,619.4021357,146.9719221,116.8899497,235.7853643,119.7548995
1015011,177.6316583,42.14849246,33.52160804,67.61834171,34.34321608
1015004,143.1374372,33.96369347,27.0120603,54.48756281,27.6741206
1015007,80.12437186,19.01193467,15.12060302,30.50062814,15.49120603
1015002,91.39610553,21.68649497,17.24773869,34.79139447,17.67047739
1015001,96.01344221,22.78209799,18.11909548,36.54905779,18.56319095
1015006,0,0,0,0,0
1015014,198.5454774,47.11092965,37.46834171,75.57952261,38.38668342
1015017,13.71620603,3.254585427,2.588442211,5.22129397,2.651884422
1015015,100.6307789,23.87770101,18.99045226,38.30672111,19.45590452
1015013,81.7540201,19.39861809,15.4281407,31.1209799,15.80628141
1015008,44.95113065,10.66601759,8.482914573,17.11136935,8.690829146
1015010,25.25954774,5.993592965,4.766834171,9.615452261,4.883668342
1015003,68.44522613,16.24070352,12.91658291,26.05477387,13.23316583
1015005,50.6548995,12.01940955,9.559296482,19.2826005,9.793592965
1015019,71.97613065,17.07851759,13.58291457,27.39886935,13.91582915
1036003,509.1306776,91.65735705,81.28105248,149.4187858,186.7734823
1036004,348.1475819,62.67602528,55.58062619,102.1737469,127.7171836
1036001,4.327502572,0.779068058,0.690871674,1.270027929,1.587534911
1036002,610.3942378,109.8875496,97.44744965,179.1374394,223.9217992
913002104,0,0,0,0,0
2096006,0.420731707,0.176829268,0.024390244,0.030487805,0.18902439
2096003,40.81097561,17.15243902,2.365853659,2.957317073,18.33536585
2096002,2.31402439,0.972560976,0.134146341,0.167682927,1.039634146
2096004,8.06402439,3.389227642,0.467479675,0.584349593,3.62296748
2096005,3.786585366,1.591463415,0.219512195,0.274390244,1.701219512
2096001,13.60365854,5.717479675,0.788617886,0.985772358,6.111788618
7079011,0,0,0,0,0
7079001,156.9232476,18.02496763,19.08525985,30.04161272,89.77140743
7079009,16.09469207,1.848714629,1.957462549,3.081191049,9.207323839
7079004,5.830220085,0.669687442,0.709080821,1.116145737,3.335306085
7079002,64.54299982,7.413722952,7.849824302,12.35620492,36.92324764
7079007,15.43776586,1.773256889,1.877566118,2.955428149,8.831514703
7079003,0,0,0,0,0
7079005,59.61605326,6.847789902,7.250601073,11.41298317,34.10467912
7079006,0,0,0,0,0
7079010,123.7484742,14.21435177,15.05049011,23.69058628,70.79304605
7079008,1.806547069,0.207508785,0.219715184,0.345847975,1.033475125
1047005,180.527897,24.87553648,25.05579399,56.15021459,74.44635193
1047001,250.0819352,34.45961764,34.70932501,77.78384705,103.1291455
1047003,325.262817,44.81904019,45.14381584,101.1676161,134.1323449
1047006,229.4501756,31.61669918,31.8458057,71.36667967,94.62099103
1047004,141.1399922,19.4481467,19.5890753,43.89925868,58.20351151
1047007,185.5295357,25.56472883,25.74998049,57.70589153,76.50893484
1047008,156.7701131,21.60187281,21.75840812,48.76074912,64.64908311
1047009,391.6908311,53.97237612,54.3634803,121.8289504,161.5260242
1047002,142.5467031,19.64198205,19.78431526,44.33679282,58.78361295
1067001,251.35363,38.66978923,16.38095238,46.99453552,149.3083528
1067006,146.6577451,22.56273001,9.557823129,27.41998439,87.11720754
1067007,158.8705253,24.44161927,10.3537415,29.70335675,94.37180774
1067005,129.4345935,19.91301439,8.43537415,24.19984387,76.8863611
1067004,47.07661425,7.242556039,3.068027211,8.801717408,27.96431359
1067002,79.33087989,12.20475075,5.170068027,14.83216237,47.12389874
1067003,123.276012,18.96554031,8.034013605,23.04839969,73.22805844
1064003,103.6499639,16.17658396,9.785834739,26.36184052,51.32570465
1064001,0,0,0,0,0
1064002,305.4485666,47.67116358,28.8381113,77.68634064,151.2529511
1064004,109.9014695,17.15225247,10.37605396,27.95181884,54.42134425
911002204,0,0,0,0,0
3091047,0.230700788,0.031898023,0.033804641,0.084556999,0.080441125
3091054,0,0,0,0,0
3091056,1.753325989,0.242424976,0.256915274,0.642633191,0.611352549
3091053,0,0,0,0,0
3091049,26.85357173,3.712929897,3.934860242,9.842434661,9.363346932
3091022,8.166807898,1.12919002,1.1966843,2.993317758,2.847615819
3091018,22.14727565,3.062210224,3.24524556,8.117471885,7.722347985
3091011,0,0,0,0,0
3091017,4.2448945,0.586923626,0.622005399,1.555848778,1.480116697
3091015,13.65748665,1.888362972,2.001234762,5.005774329,4.762114591
3091044,0,0,0,0,0
3091042,32.75951191,4.52951929,4.800259058,12.00709383,11.42263973
3091038,350.7574782,48.49775443,51.39657656,128.560461,122.3026862
3091041,43.78700958,6.054244798,6.41612091,16.04891837,15.2677255
3091043,0.415261419,0.057416442,0.060848354,0.152202598,0.144794025
3091032,20.07096856,2.775128016,2.941003789,7.356458896,6.998377861
3091035,151.939539,21.00803806,22.26373673,55.68923941,52.97852482
3091034,10.98135751,1.518345903,1.609100924,4.024913143,3.828997543
3091031,3281.118888,453.6664447,480.7831298,1202.60346,1144.065854
3091026,107.3220066,14.83896038,15.72591911,39.33591584,37.42121128
3091025,0,0,0,0,0
3091027,0,0,0,0,0
3091028,0,0,0,0,0
3091033,0.276840946,0.038277628,0.04056557,0.101468399,0.09652935
3091029,0.461401576,0.063796046,0.067609283,0.169113998,0.16088225
3091023,0.876662995,0.121212488,0.128457637,0.321316595,0.305676274
3091030,0,0,0,0,0
3091037,0,0,0,0,0
3091019,0.415261419,0.057416442,0.060848354,0.152202598,0.144794025
3091016,77.284764,10.68583776,11.32455482,28.3265946,26.94777682
3091021,0,0,0,0,0
3091013,16.70273706,2.309416878,2.447456027,6.121926713,5.823937439
3091006,0,0,0,0,0
3091010,81.43737819,11.26000218,11.93303836,29.84862058,28.39571707
3091012,18.45606305,2.551841854,2.7043713,6.764559904,6.435289988
3091003,39.81895602,5.505598799,5.83468108,14.59453799,13.88413815
3091002,0,0,0,0,0
3091004,18.04080163,2.494425412,2.643522946,6.612357306,6.290495963
3091005,21.73201424,3.004793783,3.184397206,7.965269287,7.57755396
3091055,0.415261419,0.057416442,0.060848354,0.152202598,0.144794025
3091014,52.55363952,7.266369678,7.700697277,19.26208433,18.32448824
3091040,0.276840946,0.038277628,0.04056557,0.101468399,0.09652935
3091007,21.73201424,3.004793783,3.184397206,7.965269287,7.57755396
3091009,0,0,0,0,0
3091001,45.7248962,6.322188192,6.700079896,16.75919716,15.94343094
3091052,38.61931192,5.339729079,5.658896946,14.1548416,13.4658443
3091051,1.799466147,0.248804581,0.263676202,0.659544591,0.627440774
3091046,820.8334039,113.4931664,120.2769136,300.8538017,286.2095222
3091048,122.1329972,16.88681347,17.89617708,44.76447517,42.58553149
3091050,165.6431658,22.90278064,24.27173242,60.71192514,57.75672764
3091045,2.722269299,0.376396673,0.398894767,0.997772586,0.949205273
3091036,1801.496314,249.0852833,263.9736826,660.2886922,628.1486557
3091039,85.17473096,11.77675015,12.48067355,31.21844396,29.69886329
3091020,70.40988052,9.735276671,10.31717651,25.80679603,24.5506313
3091024,0.046140158,0.006379605,0.006760928,0.0169114,0.016088225
3091008,41.71070248,5.767162589,6.111879139,15.28790538,14.54375537
1021002,55.49433962,4.381132075,0.730188679,27.01698113,23.36603774
1021001,20.50566038,1.618867925,0.269811321,9.983018868,8.633962264
1057021,10.1333114,0,2.041786625,6.049738148,2.041786625
1057015,4.907197499,0,0.988763675,2.929670149,0.988763675
1057013,4.945408681,0,0.996462943,2.952482795,0.996462943
1057008,10.43312221,0,2.102196266,6.228729676,2.102196266
1057010,36.11838447,0,7.27758493,21.56321461,7.27758493
1057011,15.0985605,0,3.042247265,9.01406597,3.042247265
1057014,17.45148748,0,3.516344493,10.4187985,3.516344493
1057018,15.07651559,0,3.03780538,9.000904828,3.03780538
1057006,0,0,0,0,0
1057012,11.67057662,0,2.351534096,6.967508431,2.351534096
1057003,16.5917359,0,3.343110965,9.90551397,3.343110965
1057009,23.42786323,0,4.720539607,13.98678402,4.720539607
1057007,8.528441776,0,1.718417373,5.09160703,1.718417373
1057016,4.960105289,0,0.9994242,2.961256889,0.9994242
1057022,0.412974692,0,0.083211319,0.246552055,0.083211319
1057027,0.37329385,0,0.075215925,0.222862,0.075215925
1057026,1.592377505,0,0.320852184,0.950673138,0.320852184
1057028,0.99643004,0,0.200773217,0.594883606,0.200773217
1057025,7.673099175,0,1.546072222,4.580954731,1.546072222
1057024,1.018474953,0,0.205215102,0.608044748,0.205215102
1057017,2.041358888,0,0.411318582,1.218721724,0.411318582
1057020,2.839384717,0,0.572114831,1.695155055,0.572114831
1057019,1.283013901,0,0.258517726,0.765978449,0.258517726
1057023,3.402999644,0,0.685679033,2.031641578,0.685679033
1057005,7.678977818,0,1.547256725,4.584464369,1.547256725
1057004,9.970179046,0,2.008916674,5.952345699,2.008916674
1057002,29.72389021,0,5.989142058,17.7456061,5.989142058
1057001,19.65083491,0,3.959496586,11.73184174,3.959496586
913002102,0,0,0,0,0
913002101,0,0,0,0,0
913001101,0,0,0,0,0
913002202,0,0,0,0,0
913002201,0,0,0,0,0
920000001,0,0,0,0,0
1029004,0,0,0,0,0
1029005,0,0,0,0,0
1029003,0,0,0,0,0
1029007,0,0,0,0,0
1029010,0,0,0,0,0
1029009,0,0,0,0,0
1029008,0,0,0,0,0
1029006,0,0,0,0,0
1029001,0,0,0,0,0
1029002,0,0,0,0,0
1026019,124.8609891,42.82471305,21.94544424,37.1384441,22.9523877
1026014,234.1890322,80.32194984,41.16083322,69.65679467,43.04945444
1026012,63.4759813,21.77093666,11.15647584,18.88018988,11.66837891
1026009,404.6033725,138.7705115,71.11268953,120.3445515,74.37561995
1026005,320.068301,109.7767465,56.25488876,95.20058098,58.83608474
1026007,320.3670115,109.879198,56.30738983,95.28942894,58.89099476
1026010,185.0511549,63.46868358,32.52440839,55.0413065,34.01675641
1026003,272.1252657,93.3332861,47.82846819,80.94048463,50.02302678
1026008,347.9977327,119.3559586,61.16373813,103.5078645,63.97017146
1026004,203.2724954,69.71822304,35.72697322,60.4610316,37.36626754
1026001,18.22134051,6.249539464,3.202564829,5.419725096,3.349511124
1026002,302.4443815,103.73211,53.15732606,89.95855179,55.59639365
1026006,162.9465779,55.88727505,28.63932974,48.46655803,29.95341505
1026011,230.3057957,78.99008077,40.4783194,68.50177129,42.3356242
1026013,150.2513816,51.53308771,26.40803458,44.69052005,27.61973927
1026017,336.3480232,115.3603514,59.11619668,100.0427944,61.82868074
1026016,23.59812952,8.093665864,4.147583959,7.018988239,4.337891455
1026015,408.3372538,140.0511549,71.76895281,121.4551509,75.06199518
1026018,84.68442681,29.04499079,14.8840513,25.1883945,15.56699022
1026021,22.85135327,7.837537197,4.016331302,6.796868358,4.200616409
1026020,0,0,0,0,0
911301101,0,0,0,0,0
914001007,0,0,0,0,0
1012010,0,0,0,0,0
1012008,0,0,0,0,0
1012016,0,0,0,0,0
1012003,0,0,0,0,0
1012011,0,0,0,0,0
1012001,0,0,0,0,0
1012002,0,0,0,0,0
1012006,0,0,0,0,0
1012017,0,0,0,0,0
1012021,0,0,0,0,0
913401001,0,0,0,0,0
3094001,10.9906661,0,3.996605855,1.998302927,4.995757319
3094003,0.009333899,0,0.003394145,0.001697073,0.004242681
1062001,0,0,0,0,0
1062003,0,0,0,0,0
1062002,0,0,0,0,0
1001004,0,0,0,0,0
1001009,0,0,0,0,0
1001007,0,0,0,0,0
1001006,0,0,0,0,0
1001008,0,0,0,0,0
1001001,0,0,0,0,0
1001003,0,0,0,0,0
1001005,0,0,0,0,0
1001010,0,0,0,0,0
1001002,0,0,0,0,0
1058003,0.065643649,0.014066496,0.009377664,0.014066496,0.028132992
1058002,13.8597613,2.969948849,1.979965899,2.969948849,5.939897698
1058001,0.074595055,0.015984655,0.010656436,0.015984655,0.031969309
2097001,7.84,2.94,0,0.98,3.92
2097002,0.16,0.06,0,0.02,0.08
1002001,0,0,0,0,0
1002003,0,0,0,0,0
1002002,0,0,0,0,0
1061004,0,0,0,0,0
1061013,117.0596718,30.09547489,22.76703133,35.66509199,28.5320736
1061026,0,0,0,0,0
1061024,0,0,0,0,0
1061025,0,0,0,0,0
1061011,0,0,0,0,0
1061021,6.850820487,1.76131278,1.332421681,2.087270015,1.669816012
1061019,0,0,0,0,0
1061010,165.6111387,42.57782198,32.20984585,50.45748384,40.36598707
1061007,45.57284933,11.71655893,8.863500746,13.88488314,11.10790651
1061003,0,0,0,0,0
1061005,0,0,0,0,0
1061006,0,0,0,0,0
1061009,0,0,0,0,0
1061014,490.2804575,126.048732,95.35504724,149.3759324,119.5007459
1061017,2.382894083,0.612630532,0.463451019,0.726006962,0.580805569
1061020,38.72202884,9.955246146,7.531079065,11.79761313,9.438090502
1061018,97.10293386,24.96469418,18.88562904,29.58478369,23.66782695
1061012,205.5246146,52.83938339,39.97265042,62.61810045,50.09448036
1061016,28.89259075,7.428145201,5.61934361,8.802834411,7.042267529
1061002,0,0,0,0,0
1061001,0,0,0,0,0
1061023,0,0,0,0,0
1061008,0,0,0,0,0
1061015,0,0,0,0,0
1061022,0,0,0,0,0
914001011,0,0,0,0,0
911002206,0,0,0,0,0
920000012,0,0,0,0,0
920000011,0,0,0,0,0
930000011,0,0,0,0,0
940000002,0,0,0,0,0
940000001,0,0,0,0,0
7078003,37.97349398,7.445783133,2.792168675,4.839759036,22.89578313
7078002,0.614457831,0.120481928,0.045180723,0.078313253,0.370481928
7078001,16.46746988,3.228915663,1.210843373,2.098795181,9.928915663
7078005,116.9927711,22.93975904,8.602409639,14.91084337,70.53975904
7078007,1.843373494,0.361445783,0.135542169,0.234939759,1.111445783
7078006,17.57349398,3.445783133,1.292168675,2.239759036,10.59578313
7078004,0,0,0,0,0
7078008,12.53493976,2.457831325,0.921686747,1.597590361,7.557831325
1023022,2.83571345,0.823247103,0.495317804,0.91074564,0.606402903
1023018,32.50163877,9.435678333,5.677104062,10.43854618,6.950310195
1023014,34.2466932,9.942291935,5.981915018,10.99900503,7.323481213
1023001,255.6504741,74.21889266,44.6548051,82.10722229,54.66955402
1023008,114.0829334,33.11986422,19.92701627,36.63999766,24.39605525
1023012,147.0208358,42.68219595,25.68032307,47.21865855,31.4396582
1023005,89.21590776,25.90062039,15.58346014,28.65345897,19.07836825
1023009,127.3889734,36.98279293,22.25119981,40.91349643,27.24148426
1023020,214.641695,62.31347302,37.49174763,68.93643919,45.90003512
1023013,67.62085918,19.63127707,11.81142456,21.71778064,14.46037692
1023006,341.376273,99.10628585,59.62864333,109.6397635,73.00158024
1023011,168.3977525,48.88821257,29.41425729,54.08427953,36.01100316
1023010,13.74230364,3.989582114,2.400386281,4.413613485,2.938721761
1023015,106.4483203,30.90342971,18.59346834,34.18799017,22.76343205
1023017,127.825237,37.10944633,22.32740255,41.05361114,27.33477701
1023019,213.9872995,62.12349292,37.37744352,68.72626712,45.76009599
1023021,362.0987943,105.1223224,63.24827344,116.2952125,77.43298607
1023003,249.5427836,72.44574505,43.58796676,80.14561629,53.36345546
1023004,282.2625541,81.94475009,49.30317219,90.65421983,60.36041203
1023002,138.7318272,40.27578134,24.23247103,44.55647899,29.66709587
1023007,174.9417067,50.78801358,30.55729837,56.18600023,37.41039448
1023016,462.4394241,134.2526045,80.77490343,148.5215966,98.89031956
912001006,0,0,0,0,0
1046002,0,0,0,0,0
1046001,425.6789055,85.9398971,63.8267072,117.3506782,158.561623
1046004,370.4139383,74.78250702,55.54022451,102.1152947,137.9759121
1046005,626.3362956,126.450421,93.91347053,172.6676801,233.304724
1046003,271.5708606,54.82717493,40.71959775,74.86634705,101.1577409
1063001,99.07127744,36.84170854,13.84382439,21.69016133,26.69558318
1063004,2.905316054,1.08040201,0.405977255,0.636075112,0.782861677
1063007,227.486247,84.59547739,31.78801904,49.8046813,61.29806929
1063008,0,0,0,0,0
1063009,0,0,0,0,0
1063012,172.5757736,64.1758794,24.11504893,37.78286168,46.5019836
1063011,207.7300979,77.24874372,29.02737371,45.47937054,55.97460989
1063010,335.5640042,124.7864322,46.89037292,73.46667548,90.42052367
1063006,1095.013621,407.2035176,153.0128273,239.7367099,295.060566
1063003,0,0,0,0,0
1063002,56.65366305,21.0678392,7.916556467,12.40346469,15.2658027
1063005,0,0,0,0,0
911401001,0,0,0,0,0
920000010,0,0,0,0,0
1014009,137.1643321,36.04826181,25.26161976,47.87877244,27.97567808
1014014,144.0664714,37.86221826,26.53279002,50.28804279,29.38342035
1014016,317.2474214,83.37603464,58.42760728,110.7388259,64.70495352
1014018,57.09951611,15.00636699,10.51604482,19.93123647,11.64586782
1014017,231.7863874,60.91595569,42.68820833,80.90767859,47.27454476
1014015,116.4579142,30.60639246,21.448109,40.65096142,23.75245129
1014011,179.0791417,47.06392461,32.98109003,62.50961416,36.52451292
1014010,141.5566026,37.20259773,26.07054629,49.41194448,28.87151407
1014006,116.9598879,30.73831657,21.54055775,40.82618108,23.85483255
1014004,34.13421622,8.97083917,6.286514708,11.91493697,6.961925379
1014001,46.05609321,12.10403667,8.482172418,16.07640392,9.393480199
1014003,128.0033108,33.64064689,23.57443015,44.68101363,26.10722017
1014002,11.41990322,3.001273399,2.103208965,3.986247294,2.329173564
1014007,60.61333248,15.92983573,11.16318604,21.1577741,12.36253661
1014005,113.0695912,29.71590475,20.82407997,39.4682287,23.06137782
1014008,108.8028142,28.59454985,20.03826563,37.97886158,22.19113715
1014012,10.41595569,2.737425188,1.918311473,3.635807971,2.124411053
1014013,0.125493442,0.032981026,0.023112186,0.043804915,0.025595314
1014019,16.94161467,4.452438559,3.120145167,5.913663568,3.455367376
3095001,9.120184014,6.313973548,1.929269695,0.175388154,0.701552616
3095003,42.79010926,29.62392179,9.051753882,0.822886717,3.291546866
3095002,0.089706728,0.062104658,0.018976423,0.001725129,0.006900518
7077001,49.14302258,20.20324262,9.282570932,5.460335843,14.19687319
7077002,32.8836132,13.51881876,6.21134916,3.6537348,9.499710481
7077003,7.973364215,3.277938622,1.506079907,0.885929357,2.303416329
1018006,5.219653179,2.276011561,1.153179191,0.971098266,0.819364162
1018003,0,0,0,0,0
1018001,93.20809249,40.64306358,20.59248555,17.34104046,14.63150289
1018002,9.196531792,4.010115607,2.031791908,1.710982659,1.443641618
1018008,0,0,0,0,0
1018009,0.248554913,0.108381503,0.054913295,0.046242775,0.039017341
1018005,1.988439306,0.867052023,0.439306358,0.369942197,0.312138728
1018004,62.13872832,27.09537572,13.7283237,11.56069364,9.75433526
1018007,0,0,0,0,0
2055071,462.6218736,44.00719133,68.27074998,110.2166564,240.1272759
2055061,128.2470574,12.19958051,18.92587292,30.55402838,66.56757557
2055056,165.2830739,15.72265445,24.39140918,39.37761875,85.79139156
2055047,198.313422,18.8646867,29.26581475,47.24688464,102.936036
2055039,127.3277236,12.11212832,18.79020358,30.33500308,66.09038865
2055051,68.22769719,6.490201815,10.06860316,16.25480568,35.41408654
2055050,118.7910531,11.30007227,17.53041685,28.30119679,61.65936723
2055040,189.9737517,18.07137041,28.03510003,45.26001234,98.60726888
2055046,134.0257266,12.74927999,19.77865163,31.93075879,69.56703622
2055031,115.5077183,10.98774302,17.04588349,27.5189636,59.95512823
2055043,212.6287618,20.22644223,31.37838019,50.65742134,110.366518
2055025,47.01735437,4.47255486,6.93851767,11.20157927,24.40470256
2055020,51.35135631,4.88482947,7.578101701,12.23412708,26.65429805
2055019,170.5364096,16.22238125,25.16666255,40.62919186,88.51817397
2055023,179.532747,17.07816339,26.49428395,42.7725108,93.18778884
2055030,148.5380664,14.12977527,21.92028906,35.38822949,77.09977263
2055029,218.2760976,20.76364854,32.21177756,52.00286243,113.2978091
2055024,58.37769278,5.553214065,8.615003085,13.90810611,30.30136952
2055033,97.77771041,9.301165066,14.42940337,23.29490438,50.7522376
2055034,145.1233983,13.80495285,21.41637437,34.57470697,75.32736406
2055036,118.5940531,11.28133251,17.50134485,28.2542628,61.55711289
2055048,33.88401516,3.22323786,5.000384243,8.072646514,17.58774654
2055049,122.4683881,11.64988103,18.07309421,29.17729796,63.56811492
2055041,84.7100379,8.058094651,12.50096061,20.18161629,43.96936635
2055045,0.131333392,0.01249317,0.019381334,0.031289328,0.06816956
2055054,142.7593972,13.58007579,21.06751036,34.01149907,74.10031198
2055063,271.137788,25.79214947,40.01276461,64.59681678,140.7360571
2055059,165.2174072,15.71640786,24.38171852,39.36197409,85.75730678
2055069,60.54469375,5.75935137,8.9347951,14.42438001,31.42616727
2055064,137.3747281,13.06785582,20.27287565,32.72863664,71.30536001
2055058,98.82837754,9.401110426,14.58445404,23.545219,51.29759408
2055062,108.5470486,10.32560501,16.01867278,25.86062924,56.34214154
2055065,93.11537499,8.857657531,13.741366,22.18413325,48.33221821
2055070,34.21234864,3.254470785,5.048837578,8.150869833,17.75817044
2055066,37.29868335,3.54806028,5.504298934,8.886169031,19.36015511
2055067,134.15706,12.76177316,19.79803296,31.96204812,69.63520578
2055078,23.57434388,2.242524015,3.478949502,5.6164343,12.23643606
2055073,33.88401516,3.22323786,5.000384243,8.072646514,17.58774654
2055074,73.21836609,6.964942275,10.80509386,17.44380012,38.00452983
2055080,245.4621098,23.34973473,36.22371376,58.47975324,127.4089081
2055079,106.511381,10.13196087,15.7182621,25.37564466,55.28551335
2055076,112.4213836,10.69415352,16.59042214,26.7836644,58.35314356
2055086,56.86735877,5.40954261,8.39211774,13.54827884,29.51741958
2055081,17.20467436,1.63660527,2.53895479,4.098901912,8.930212391
2055085,198.8387556,18.91465938,29.34334009,47.37204195,103.2087142
2055003,232.7227708,22.13789724,34.34372433,55.44468846,120.7964607
2055001,801.9216921,76.28329603,118.3424271,191.0526342,416.2433348
2055007,367.7334978,34.980876,54.26773597,87.61011721,190.8747687
2055055,130.3483916,12.39947123,19.23597427,31.05465762,67.65828853
2055100,81.82070327,7.783244911,12.07457125,19.49325108,42.46963603
2055103,18.51800828,1.76153697,2.732768133,4.411795188,9.611907993
2055002,7.026336477,0.668384595,1.036901384,1.673979025,3.647071473
2055072,43.60268617,4.14773244,6.434602979,10.38805676,22.632294
2055027,162.9847396,15.50402397,24.05223583,38.83005552,84.59842425
2055022,44.91602009,4.27266414,6.628416321,10.70095003,23.3139896
2055017,71.83936547,6.83376399,10.60158985,17.11526218,37.28874945
2055015,12.08267207,1.14937164,1.783082753,2.878618137,6.271599542
2055105,461.1772063,43.86976646,68.0575553,109.8724738,239.3774108
2055107,0,0,0,0,0
2055032,3.217668106,0.306082665,0.47484269,0.766588526,1.670154226
2055028,28.56501278,2.717264475,4.215440204,6.805428748,14.82687935
2055042,187.6097506,17.84649335,27.68623601,44.69680444,97.3802168
2055087,121.0237208,11.51245616,17.85989953,28.83311536,62.81824976
2055090,153.4630687,14.59826915,22.6470891,36.56157927,79.65613114
2055096,18.84634176,1.792769895,2.781221468,4.490018507,9.782331894
2055099,16.94200758,1.61161893,2.500192121,4.036323257,8.79387327
2055094,21.86700978,2.080112805,3.226992157,5.209673041,11.35023178
2055097,59.36269322,5.64691284,8.760363092,14.14277606,30.81264123
2055104,10.50667137,0.9994536,1.550506742,2.503146206,5.453564819
2055101,0,0,0,0,0
2055093,21.47300961,2.042633295,3.168848154,5.115805059,11.1457231
2055095,77.42103463,7.364723716,11.42529655,18.44505861,40.18595576
2055089,44.45635322,4.228938045,6.560581652,10.59143738,23.07539614
2055091,6.107002732,0.580932405,0.901232044,1.454953732,3.169884551
2055092,112.8810505,10.73787962,16.65825681,26.89317705,58.59173702
2055026,198.8387556,18.91465938,29.34334009,47.37204195,103.2087142
2055012,30.33801357,2.88592227,4.477088217,7.22783467,15.74716841
2055010,19.43734203,1.84898916,2.868437472,4.630820481,10.08909491
2055011,104.8040469,9.969549661,15.46630475,24.96888341,54.39930907
2055102,0,0,0,0,0
2055004,5999.966017,570.7504715,885.4362563,1429.45293,3114.326359
2055008,158.5194042,15.07925619,23.39327047,37.76621838,82.28065921
2055021,52.99302371,5.040994095,7.820368379,12.62524368,27.50641756
2055014,66.78302988,6.352776945,9.855408478,15.91062307,34.66422138
2055018,168.1724086,15.99750419,24.81779854,40.06598396,87.29112188
2055006,421.9741888,40.14055521,62.27222702,100.5326095,219.028797
2055013,198.0507553,18.83970036,29.22705208,47.18430598,102.7996968
2055005,263.126451,25.0300661,38.83050322,62.6881678,136.5777139
2055052,131.6617256,12.52440293,19.42978761,31.36755089,68.33998414
2055037,60.47902706,5.753104785,8.925104433,14.40873535,31.39208249
2055035,60.01936018,5.70937869,8.857269763,14.2992227,31.15348903
2055057,169.157409,16.09120296,24.96315854,40.30065392,87.80239358
2055044,11.29467172,1.07441262,1.666794748,2.690882171,5.86258218
2055053,145.6487318,13.85492553,21.49389971,34.69986428,75.6000423
2055075,75.77936723,7.208559091,11.18302988,18.05394201,39.33383626
2055082,238.9611069,22.73132282,35.26433771,56.93093152,124.0345148
2055077,158.9790711,15.12298229,23.46110514,37.87573103,82.51925267
2055084,113.209384,10.76911254,16.70671014,26.97140037,58.76216092
2055083,74.40036662,7.077380805,10.97952587,17.72540407,38.61805587
2055088,74.26903322,7.064887635,10.96014453,17.69411474,38.54988631
2055098,98.63137746,9.382370671,14.55538204,23.49828501,51.19533974
2055038,111.3050498,10.58796158,16.4256808,26.51770512,57.7737023
2055060,120.3670538,11.44999031,17.76299286,28.67666872,62.47740196
2055068,106.3143809,10.11322112,15.68919009,25.32871067,55.18325901
930000003,0,0,0,0,0
912002101,0,0,0,0,0
912002307,0,0,0,0,0
912001002,0,0,0,0,0
912002102,0,0,0,0,0
912001004,0,0,0,0,0
912002301,0,0,0,0,0
913202101,0,0,0,0,0
912302201,0,0,0,0,0
920000005,0,0,0,0,0
2055009,142.8250639,13.58632238,21.07720102,34.02714374,74.13439676
2055106,110.7797162,10.5379889,16.34815546,26.39254781,57.50102406
2055016,72.03636556,6.852503745,10.63066185,17.16219618,37.39100379
2051058,141.1324183,17.69416531,16.70665929,33.38094133,73.35065236
2051051,246.1648134,30.86236993,29.13995038,58.22342799,127.9390651
2051043,137.3979331,17.22596248,16.26458672,32.49765292,71.40973102
2051054,0,0,0,0,0
2051037,346.6847056,43.46482946,41.03907045,81.99860781,180.1821979
2051032,99.11946026,12.42688347,11.73334285,23.44394667,51.51528727
2051038,239.3182573,30.00399807,28.329484,56.6040659,124.3807093
2051042,42.94657933,5.384332554,5.08383458,10.15781677,22.32059543
2051063,428.2209649,53.68725793,50.69098827,101.2837382,222.5589805
2051067,145.3337141,18.2208935,17.20399093,34.3746408,75.53418887
2051057,0.466810645,0.058525354,0.055259072,0.110411052,0.242615168
2051053,226.0919557,28.34577971,26.76381031,53.47575276,117.5066129
2051048,134.9082764,16.91382726,15.96987167,31.90879397,70.11578346
2051052,372.9817052,46.76175772,44.15199814,88.2184304,193.849519
2051047,653.0680922,81.87697003,77.30744106,154.4650615,339.4186196
2051041,65.82030093,8.252074892,7.791529084,15.56795831,34.20873864
2051033,201.9734057,25.32196976,23.90875828,47.77118175,104.9714959
2051036,236.6729969,29.6723544,28.01634926,55.97840327,123.00589
2051040,291.4454459,36.53932925,34.50008032,68.93330002,151.4727364
2051035,130.8625841,16.40660753,15.49095972,30.95189819,68.01311867
2051014,96.62980349,12.11474825,11.4386278,22.85508773,50.22133971
2051013,41.2349403,5.16973959,4.881217984,9.752976244,21.43100648
2051011,78.89099898,9.8907848,9.338783087,18.65946776,41.00196334
2051010,84.95953737,10.6516144,10.05715102,20.09481143,44.15596052
2051009,166.1845896,20.83502597,19.67222946,39.30633445,86.3709997
2051025,247.2540382,30.99892909,29.26888821,58.48105378,128.5051672
2051030,179.0996841,22.45422743,21.20106377,42.36104021,93.08335267
2051046,79.51341318,9.968818605,9.412461849,18.80668249,41.32545023
2051062,151.557856,19.00123155,17.94077855,35.84678816,78.76905778
2051068,228.4260089,28.63840648,27.04010566,54.02780802,118.7196887
2051078,0,0,0,0,0
2051021,57.88451996,7.257143877,6.852124868,13.69097042,30.08428079
