hid,sample_geo,hhldsize,hhldrtype,hhldrage,tazinc
2009000466459,903,3,4,3,3
2009000466461,819,3,3,4,2
2009000466524,501,5,4,2,2
2009000466548,810,2,3,3,1
2009000466579,600,4,4,3,3
2009000466605,200,4,4,2,2
2009000466693,802,1,1,2,2
2009000466746,822,3,3,4,3
2009000466751,300,2,3,3,2
2009000466776,812,4,4,2,2
2009000466848,812,2,3,4,2
2009000466865,200,2,3,2,2
2009000466872,904,1,1,2,2
2009000466941,817,2,3,3,2
2009000466959,813,3,4,3,2
2009000467083,815,2,3,4,2
2009000467104,814,1,1,2,1
2009000467238,818,5,3,4,3
2009000467253,820,1,1,4,1
2009000467296,820,3,4,2,2
2009000467443,600,2,3,3,2
2009000467531,814,1,1,3,2
2009000467625,1000,2,3,3,2
2009000467644,810,2,2,1,1
2009000467770,810,4,3,3,2
2009000467819,822,4,4,2,3
2009000467980,904,3,3,3,3
2009000468054,808,2,3,4,2
2009000468135,101,2,3,3,2
2009000468226,101,1,1,4,1
2009000468273,904,5,4,2,3
2009000468323,600,1,1,4,2
2009000468337,813,1,1,2,2
2009000468371,816,2,3,4,2
2009000468453,811,3,3,3,3
2009000468478,816,1,1,4,1
2009000468637,814,3,4,2,2
2009000468664,902,2,3,2,2
2009000468706,600,2,3,4,2
2009000468830,819,1,1,3,2
2009000468926,502,3,2,2,2
2009000469093,807,2,3,3,2
2009000469095,822,6,4,2,2
2009000469106,903,1,1,3,3
2009000469125,814,1,1,4,2
2009000469154,819,1,1,2,2
2009000469170,810,2,2,3,2
2009000469282,803,4,4,2,3
2009000469292,811,2,3,2,2
2009000469302,805,1,1,4,2
2009000469307,103,2,3,3,2
2009000469312,816,2,3,2,3
2009000469376,502,1,1,3,2
2009000469541,809,2,2,2,2
2009000469665,822,4,4,2,3
2009000469757,816,2,3,3,2
2009000469787,902,2,3,1,2
2009000469808,812,1,1,4,2
2009000469869,1000,1,1,3,2
2009000469980,1000,2,3,4,3
2009000470046,822,7,4,2,3
2009000470054,822,6,4,2,3
2009000470185,820,5,4,2,2
2009000470198,817,2,3,3,3
2009000470314,700,1,1,3,1
2009000470328,103,3,4,2,2
2009000470607,501,4,4,2,1
2009000470649,802,1,1,3,2
2009000470664,811,5,3,3,3
2009000470753,816,3,3,3,1
2009000470966,502,2,3,4,2
2009000471002,822,2,2,3,2
2009000471151,812,2,3,2,2
2009000471236,300,3,4,2,2
2009000471304,818,3,4,2,3
2009000471445,700,2,3,3,2
2009000471547,821,1,1,3,2
2009000471581,816,1,1,3,2
2009000471819,805,1,1,4,2
2009000471909,809,4,4,2,2
2009000471992,809,2,3,4,1
2009000472052,805,1,1,3,2
2009000472059,814,1,1,4,2
2009000472068,1000,1,1,4,2
2009000472103,810,1,1,4,2
2009000472224,101,2,3,3,2
2009000472232,804,1,1,2,2
2009000472295,700,1,1,2,2
2009000472501,815,1,1,4,2
2009000472520,809,3,4,2,2
2009000472530,400,1,1,3,2
2009000472649,400,2,3,4,2
2009000472686,806,1,1,3,2
2009000472709,816,1,1,4,1
2009000472755,600,2,3,3,2
2009000472852,102,1,1,4,1
2009000472859,817,2,3,3,3
2009000472901,300,1,1,3,2
2009000473017,400,3,4,3,2
2009000473081,812,2,3,2,2
2009000473095,700,2,3,2,2
2009000473293,904,3,4,2,2
2009000473348,807,4,4,2,2
2009000473469,806,5,4,2,2
2009000473482,600,1,1,4,2
2009000473609,103,5,4,2,2
2009000473632,904,2,3,3,2
2009000473668,902,2,3,3,2
2009000473682,811,1,1,4,1
2009000473737,817,2,3,4,2
2009000473979,805,1,1,4,2
2009000474075,821,1,1,3,2
2009000474077,700,3,4,3,3
2009000474103,903,2,3,1,2
2009000474108,101,1,1,4,1
2009000474145,808,3,4,3,3
2009000474288,901,2,3,3,3
2009000474399,806,2,3,3,2
2009000474617,813,1,1,4,1
2009000474625,812,1,1,3,2
2009000474701,101,2,3,2,3
2009000474741,903,2,3,3,2
2009000474807,804,3,3,3,2
2009000474985,819,1,1,4,1
2009000475101,817,3,3,3,3
2009000475125,817,2,3,4,2
2009000475243,905,1,1,3,2
2009000475337,821,1,1,4,2
2009000475435,400,2,3,4,2
2009000475447,501,2,3,4,2
2009000475537,809,4,4,2,3
2009000475553,804,2,3,3,2
2009000475819,805,3,4,3,2
2009000475959,820,4,4,2,2
2009000476029,821,3,4,2,2
2009000476053,803,2,3,2,3
2009000476217,600,2,3,3,3
2009000476319,803,2,3,2,2
2009000476325,501,2,3,3,2
2009000476342,502,4,4,2,2
2009000476371,103,2,3,2,3
2009000476494,600,3,3,3,2
2009000476538,819,5,4,2,3
2009000476545,822,2,3,3,3
2009000476552,814,1,1,4,1
2009000476554,812,1,1,4,1
2009000476623,600,1,1,4,2
2009000476646,103,4,4,2,2
2009000476667,822,4,4,2,2
2009000476787,905,5,3,3,2
2009000476801,102,5,4,2,2
2009000476810,814,2,3,3,2
2009000476876,400,3,4,2,2
2009000476902,501,2,3,3,2
2009000476905,810,1,1,1,2
2009000476941,102,4,4,3,2
2009000477201,903,1,1,2,1
2009000477229,902,2,3,3,2
2009000477289,815,2,3,2,3
2009000477304,103,1,1,1,2
2009000477305,1000,6,4,2,2
2009000477385,902,3,3,2,2
2009000477589,700,3,3,1,2
2009000477634,808,6,4,2,2
2009000477654,501,2,3,3,2
2009000477750,700,2,3,4,3
2009000477754,822,2,3,2,3
2009000477808,1000,1,1,4,2
2009000477822,815,2,3,3,2
2009000477844,806,2,3,2,3
2009000477873,901,2,3,4,3
2009000477941,821,4,4,2,3
2009000477990,102,4,4,3,2
2009000477992,819,2,3,4,2
2009000478033,600,2,3,1,2
2009000478057,902,2,3,4,3
2009000478099,812,1,1,4,2
2009000478100,400,1,1,4,2
2009000478118,501,1,1,4,2
2009000478154,818,1,1,3,2
2009000478198,103,2,3,2,2
2009000478327,812,3,4,3,2
2009000478375,822,1,1,3,2
2009000478535,502,1,1,4,1
2009000478607,904,2,3,4,2
2009000478615,808,4,4,2,2
2009000478730,803,4,4,3,3
2009000478841,300,3,2,2,2
2009000478878,808,1,1,3,2
2009000478958,803,2,3,1,2
2009000478982,904,4,4,2,3
2009000479011,820,2,2,3,2
2009000479081,400,1,1,4,2
2009000479087,600,2,3,3,2
2009000479291,903,4,3,3,2
2009000479352,101,4,4,2,2
2009000479360,814,2,3,2,3
2009000479379,817,2,3,4,2
2009000479527,815,1,1,2,2
2009000479538,1000,2,3,3,2
2009000479544,822,4,4,2,2
2009000479777,820,1,1,4,3
2009000479794,819,2,3,3,2
2009000479951,802,2,3,3,3
2009000479962,103,2,3,4,2
2009000480104,1000,3,3,3,2
2009000480174,822,1,1,3,2
2009000480310,902,3,2,2,1
2009000480331,901,7,4,2,2
2009000480371,600,1,1,2,2
2009000480377,817,2,3,2,3
2009000480460,820,4,4,2,3
2009000480494,600,1,1,4,2
2009000480551,812,2,3,4,2
2009000480667,300,2,3,3,2
2009000480928,200,2,3,1,2
2009000480977,810,2,3,3,2
2009000480988,815,1,1,2,2
2009000481152,809,1,1,4,2
2009000481183,700,4,4,2,2
2009000481421,502,2,3,4,2
2009000481435,101,1,1,3,3
2009000481445,815,2,3,2,2
2009000481484,904,2,2,2,2
2009000481540,818,1,1,2,2
2009000481578,904,2,3,3,3
2009000481605,901,5,4,2,2
2009000482045,300,2,3,2,2
2009000482057,700,2,3,3,2
2009000482206,818,1,1,3,1
2009000482235,815,1,1,3,3
2009000482241,818,1,1,3,2
2009000482309,502,2,3,3,3
2009000482425,502,2,2,3,2
2009000482524,812,3,4,2,3
2009000482550,803,2,3,3,3
2009000482578,101,3,3,3,3
2009000482596,501,3,3,3,2
2009000482682,804,1,1,4,2
2009000482858,901,1,1,2,2
2009000482875,809,2,3,4,3
2009000482972,812,5,4,3,2
2009000483028,814,1,1,4,2
2009000483316,804,1,1,4,2
2009000483359,820,1,1,4,2
2009000483437,300,2,3,4,2
2009000483452,815,1,1,4,2
2009000483651,814,2,3,4,2
2009000483654,501,1,1,3,2
2009000483706,804,2,3,3,2
2009000483821,600,2,3,4,2
2009000483844,901,6,4,2,2
2009000483930,820,1,1,2,2
2009000483993,901,2,3,3,2
2009000484014,806,2,3,3,3
2009000484058,502,1,1,3,3
2009000484166,802,4,4,2,2
2009000484179,902,2,3,3,2
2009000484273,901,3,4,2,2
2009000484289,806,2,3,3,2
2009000484290,807,5,4,2,2
2009000484379,801,3,4,3,3
2009000484594,803,2,3,4,3
2009000484614,102,2,3,4,2
2009000484643,804,1,1,2,2
2009000484714,819,3,3,4,2
2009000484917,1000,4,4,2,2
2009000484929,806,4,4,2,3
2009000484999,600,2,2,3,2
2009000485096,821,1,1,3,2
2009000485107,822,3,4,2,2
2009000485138,813,3,3,1,2
2009000485198,809,2,3,3,2
2009000485214,101,2,3,4,2
2009000485333,904,3,4,2,3
2009000485433,806,2,3,1,2
2009000485468,903,1,1,2,2
2009000485524,806,3,4,2,2
2009000485674,822,2,3,3,3
2009000485840,801,2,3,3,3
2009000485860,903,2,3,4,3
2009000485944,501,2,3,3,3
2009000486005,600,5,4,2,2
2009000486146,300,1,1,4,1
2009000486351,815,1,1,2,1
2009000486415,903,2,3,4,2
2009000486501,802,1,1,2,2
2009000486588,813,2,3,2,3
2009000486725,806,1,1,1,2
2009000486793,817,5,4,3,2
2009000486834,805,2,3,3,2
2009000487049,811,4,4,2,2
2009000487143,901,2,3,2,3
2009000487223,801,1,1,2,2
2009000487225,502,3,3,3,3
2009000487256,822,1,1,3,2
2009000487266,102,2,3,4,2
2009000487368,804,2,3,3,2
2009000487444,801,1,1,4,2
2009000487453,815,1,1,2,2
2009000487459,102,2,3,3,3
2009000487468,814,3,3,2,2
2009000487654,806,2,3,3,2
2009000487668,102,1,1,2,3
2009000487803,822,2,3,2,3
2009000487888,501,3,3,3,2
2009000487906,400,2,3,4,3
2009000488006,300,2,3,3,2
2009000488018,812,6,4,2,3
2009000488057,901,1,1,3,2
2009000488099,902,2,2,2,2
2009000488117,809,2,2,3,2
2009000488213,102,5,4,2,3
2009000488402,805,2,3,3,3
2009000488445,300,4,3,2,3
2009000488471,905,3,4,1,2
2009000488526,700,2,3,3,3
2009000488597,806,4,4,2,2
2009000488742,821,5,4,2,3
2009000488767,200,3,2,2,2
2009000488890,200,1,1,1,1
2009000488897,818,4,3,1,2
2009000489095,804,1,1,2,2
2009000489101,811,3,2,2,1
2009000489163,1000,4,4,2,2
2009000489207,821,5,4,3,2
2009000489267,1000,4,3,3,2
2009000489295,101,1,1,1,2
2009000489322,820,3,4,2,2
2009000489371,816,2,3,3,2
2009000489399,808,5,4,2,2
2009000489652,805,5,3,4,3
2009000489673,903,2,3,3,2
2009000489846,502,3,2,2,1
2009000489894,600,1,1,3,1
2009000489907,802,1,1,3,2
2009000489935,818,1,1,2,2
2009000489997,808,3,4,2,3
2009000490066,600,2,3,3,3
2009000490123,600,1,1,3,1
2009000490338,817,2,3,3,2
2009000490374,818,6,4,2,2
2009000490397,821,2,2,2,2
2009000490420,102,2,3,3,1
2009000490432,904,1,1,3,2
2009000490687,801,2,3,3,2
2009000490789,801,4,4,2,3
2009000490807,101,1,1,2,2
2009000490860,808,3,4,2,2
2009000491021,810,3,4,1,2
2009000491053,102,1,1,4,1
2009000491178,804,4,4,2,2
2009000491181,809,2,3,3,3
2009000491290,501,2,3,2,2
2009000491389,815,2,3,4,2
2009000491425,200,2,3,4,3
2009000491744,903,2,3,4,2
2009000491773,815,1,1,2,2
2009000491803,502,1,1,2,3
2009000492084,101,2,3,3,2
2009000492092,819,2,3,3,2
2009000492101,806,2,3,3,2
2009000492108,501,4,4,2,2
2009000492190,801,3,3,3,3
2009000492225,813,1,1,3,1
2009000492397,809,3,4,2,2
2009000492455,804,5,4,3,3
2009000492475,400,1,1,4,2
2009000492491,814,2,3,2,3
2009000492544,902,3,4,2,2
2009000492592,802,5,4,3,3
2009000492613,600,1,1,2,2
2009000492672,1000,2,3,3,2
2009000492727,904,1,1,4,2
2009000492738,903,1,1,3,1
2009000492802,501,1,1,4,1
2009000492895,502,1,1,3,2
2009000492934,807,4,4,3,3
2009000492937,804,1,1,1,2
2009000492961,904,2,3,4,2
2009000493167,813,1,1,4,1
2009000493396,805,1,1,3,2
2009000493452,808,4,4,2,3
2009000493579,501,6,3,3,2
2009000493582,904,1,1,4,2
2009000493709,808,3,3,3,2
2009000493807,817,4,4,2,2
2009000493959,801,4,4,2,3
2009000494115,300,2,3,2,2
2009000494302,818,4,3,4,2
2009000494309,600,2,3,4,1
2009000494323,822,2,3,3,3
2009000494359,501,1,1,4,2
2009000494386,400,2,3,4,2
2009000494399,820,1,1,3,2
2009000494629,815,1,1,4,1
2009000494657,815,2,3,3,2
2009000494769,300,3,4,3,3
2009000494822,817,1,1,3,2
2009000494945,803,4,4,2,2
2009000494994,817,1,1,4,2
2009000495002,903,1,1,4,2
2009000495004,820,1,1,3,2
2009000495092,819,1,1,1,2
2009000495254,801,2,3,4,2
2009000495307,801,4,4,2,2
2009000495372,300,1,1,4,1
2009000495464,803,5,4,2,3
2009000495558,400,3,3,4,2
2009000495715,821,4,4,3,3
2009000495828,815,2,2,3,2
2009000495995,806,4,4,2,2
2009000496105,700,2,3,3,2
2009000496204,804,2,3,4,2
2009000496209,801,2,3,4,3
2009000496375,700,1,1,3,1
2009000496560,808,1,1,4,2
2009000496640,600,3,4,3,2
2009000496641,400,3,3,3,2
2009000496644,902,1,1,4,1
2009000496782,816,3,4,2,2
2009000496790,808,1,1,3,2
2009000496820,805,1,1,3,2
2009000496882,801,3,3,3,3
2009000496894,822,3,3,3,3
2009000496896,501,5,4,2,3
2009000497045,102,2,3,3,2
2009000497076,820,2,3,2,2
2009000497151,600,2,3,3,2
2009000497155,400,2,3,3,2
2009000497191,600,1,1,3,2
2009000497500,808,2,3,3,2
2009000497536,819,3,4,2,2
2009000497542,905,1,1,4,1
2009000497568,807,1,1,4,1
2009000497672,901,1,1,4,1
2009000497752,300,2,3,3,2
2009000497799,501,2,3,3,2
2009000497926,101,2,3,2,2
2009000497981,103,2,2,3,2
2009000498004,815,2,3,4,2
2009000498035,809,1,1,3,1
2009000498045,819,2,2,2,2
2009000498081,600,1,1,3,2
2009000498104,813,2,3,3,1
2009000498114,1000,2,3,3,3
2009000498529,600,4,4,2,2
2009000498531,822,3,4,2,3
2009000498591,903,2,3,4,2
2009000498597,805,2,3,1,2
2009000498688,805,3,4,3,2
2009000498802,700,3,3,1,1
2009000498810,600,3,4,2,2
2009000498861,600,2,3,3,2
2009000498866,820,3,3,3,2
2009000498867,813,1,1,3,1
2009000499090,904,2,3,4,2
2009000499102,812,2,3,4,3
2009000499271,811,2,3,3,2
2009000499279,901,2,3,3,2
2009000499387,802,5,4,3,3
2009000499402,804,1,1,2,2
2009000499465,901,3,3,3,3
2009000499590,804,2,3,3,2
2009000499798,200,1,1,3,2
2009000499800,815,1,1,2,2
2009000499806,822,2,3,3,2
2009000499950,806,3,4,3,2
2009000499964,816,1,1,2,2
2009000500004,400,4,4,1,2
2009000500050,905,3,3,3,2
2009000500264,822,2,3,3,2
2009000500304,502,4,3,3,2
2009000500370,805,6,4,3,2
2009000500372,806,4,4,2,3
2009000500600,821,2,3,2,1
2009000500654,102,3,3,3,3
2009000500698,821,2,3,3,2
2009000500703,400,3,3,2,1
2009000500756,813,2,3,1,1
2009000500781,814,4,4,2,3
2009000500814,809,3,3,4,2
2009000501162,600,2,3,2,2
2009000501166,1000,3,3,3,2
2009000501411,813,1,1,2,2
2009000501508,803,2,3,4,2
2009000501689,817,6,4,3,2
2009000501716,812,1,1,4,1
2009000501850,903,5,4,2,3
2009000501939,820,1,1,1,2
2009000502019,813,1,1,2,2
2009000502064,200,5,4,2,1
2009000502098,901,2,3,4,2
2009000502213,809,5,4,2,2
2009000502360,816,2,3,4,2
2009000502374,814,2,3,3,2
2009000502385,502,1,1,2,2
2009000502395,300,1,1,3,1
2009000502556,600,2,3,2,2
2009000502612,600,2,3,4,2
2009000502681,807,2,3,4,2
2009000502808,903,1,1,4,2
2009000502898,815,1,1,1,2
2009000503206,820,4,4,2,2
2009000503228,103,1,1,2,2
2009000503231,822,2,3,2,2
2009000503265,821,2,3,2,2
2009000503551,400,1,1,3,2
2009000503683,400,1,1,3,2
2009000503727,814,1,1,2,2
2009000503841,502,1,1,4,2
2009000503948,1000,2,3,3,2
2009000504061,819,2,2,2,3
2009000504152,600,1,1,2,1
2009000504357,400,3,4,3,2
2009000504415,600,1,1,3,3
2009000504563,820,3,3,4,3
2009000504590,1000,3,3,3,2
2009000504600,200,3,4,2,2
2009000504641,400,2,3,3,2
2009000504723,812,1,1,2,2
2009000504729,905,1,1,2,2
2009000504825,818,1,1,4,1
2009000504882,300,3,4,3,3
2009000504939,815,2,3,4,2
2009000505024,501,3,2,2,1
2009000505059,822,1,1,3,3
2009000505064,400,2,3,3,3
2009000505211,810,2,2,2,2
2009000505251,200,2,3,2,2
2009000505291,300,1,1,3,2
2009000505390,600,3,3,3,3
2009000505428,807,2,3,3,3
2009000505678,600,1,1,4,2
2009000505739,904,4,4,1,2
2009000505781,300,2,3,3,3
2009000505903,809,3,4,2,2
2009000505911,816,4,4,2,2
2009000505964,901,4,2,2,1
2009000505969,803,4,4,2,3
2009000506165,804,4,4,2,3
2009000506245,803,1,1,2,2
2009000506269,809,2,3,4,2
2009000506368,803,4,3,1,2
2009000506477,813,1,1,1,1
2009000506512,400,2,3,3,3
2009000506538,822,2,3,4,3
2009000506576,820,1,1,4,1
2009000506602,813,4,3,1,1
2009000506626,904,4,3,3,3
2009000506637,820,2,3,2,2
2009000506657,903,2,3,3,3
2009000506742,103,2,3,4,2
2009000506770,821,4,4,3,3
2009000506888,821,1,1,4,2
2009000506917,814,1,1,2,1
2009000506951,501,2,3,3,2
2009000506972,103,1,1,3,1
2009000507106,501,2,3,3,3
2009000507202,400,2,3,3,2
2009000507228,802,2,3,3,2
2009000507241,817,1,1,3,1
2009000507249,502,1,1,4,2
2009000507259,300,5,4,2,2
2009000507282,200,1,1,3,2
2009000507434,502,4,4,2,2
2009000507537,400,1,1,4,2
2009000507576,1000,7,3,4,3
2009000507598,813,1,1,4,1
2009000507624,400,2,3,3,2
2009000507664,903,2,3,2,2
2009000507710,807,5,4,2,2
2009000507782,819,5,3,3,2
2009000507806,700,1,1,4,1
2009000507847,400,2,3,3,2
2009000507909,809,1,1,3,2
2009000508004,905,2,3,2,2
2009000508023,904,1,1,1,2
2009000508035,502,1,1,4,2
2009000508051,818,1,1,4,2
2009000508105,801,2,3,3,3
2009000508278,300,5,4,2,2
2009000508286,400,2,3,3,3
2009000508287,803,2,3,3,2
2009000508320,501,1,1,4,2
2009000508334,600,2,3,4,2
2009000508427,903,1,1,4,1
2009000508430,817,2,3,2,3
2009000508448,102,4,4,2,2
2009000508487,400,1,1,4,1
2009000508632,817,2,3,4,2
2009000508677,819,3,4,2,2
2009000508775,816,1,1,4,2
2009000508843,804,1,1,2,2
2009000508845,802,5,3,3,2
2009000509005,300,2,2,3,2
2009000509053,300,2,3,2,2
2009000509172,901,6,4,2,2
2009000509270,901,1,1,4,2
2009000509278,804,1,1,2,2
2009000509321,813,3,4,3,3
2009000509336,819,1,1,1,1
2009000509472,821,1,1,2,2
2009000509524,805,2,3,3,2
2009000509544,815,1,1,3,2
2009000509596,600,5,4,3,2
2009000509655,817,2,2,2,2
2009000509700,822,4,4,3,3
2009000509771,820,1,1,3,2
2009000509884,400,2,3,4,2
2009000510092,102,2,3,4,2
2009000510144,815,1,1,3,2
2009000510204,600,2,3,4,2
2009000510260,810,4,4,3,2
2009000510267,806,4,4,2,3
2009000510299,801,2,3,3,2
2009000510501,803,2,3,3,2
2009000510602,600,2,3,3,3
2009000510683,600,2,3,4,1
2009000510724,816,2,2,2,2
2009000510769,821,4,4,2,2
2009000510772,1000,2,3,4,2
2009000510795,821,1,1,1,1
2009000510860,904,1,1,3,2
2009000510871,822,5,4,2,3
2009000510874,803,3,3,1,2
2009000510934,903,2,3,4,1
2009000510996,502,3,4,2,2
2009000511023,822,2,3,3,2
2009000511103,816,2,3,2,3
2009000511298,809,2,3,2,2
2009000511374,820,2,2,2,1
2009000511474,818,2,3,2,2
2009000511536,905,1,1,4,2
2009000511609,903,2,3,1,2
2009000511650,901,3,3,3,3
2009000511710,901,1,1,4,1
2009000511722,806,1,1,3,2
2009000511772,810,4,3,4,2
2009000511838,822,5,4,2,2
2009000511972,808,1,1,2,1
2009000512016,103,1,1,3,2
2009000512052,400,1,1,4,1
2009000512063,300,2,3,3,3
2009000512121,700,2,3,4,2
2009000512131,819,2,3,4,1
2009000512190,814,2,3,3,3
2009000512219,802,4,4,2,2
2009000512288,818,2,3,3,3
2009000512305,802,4,4,3,2
2009000512363,400,3,4,1,2
2009000512501,103,1,1,3,1
2009000512786,102,4,4,3,2
2009000512877,901,1,1,3,2
2009000512889,502,2,2,3,1
2009000512905,400,1,1,2,2
2009000512921,804,1,1,3,3
2009000513163,807,3,4,2,2
2009000513167,200,5,4,2,2
2009000513220,801,3,3,3,2
2009000513276,400,2,3,3,1
2009000513445,804,1,1,2,2
2009000513448,809,2,3,4,2
2009000513570,102,5,4,2,2
2009000513758,807,2,3,2,2
2009000513993,818,1,1,2,2
2009000514167,400,1,1,4,1
2009000514256,808,2,3,1,2
2009000514258,819,1,1,2,1
2009000514335,822,4,4,3,3
2009000514356,820,3,2,2,1
2009000514512,905,1,1,2,1
2009000514537,822,2,3,4,3
2009000514552,102,4,4,2,2
2009000514572,802,1,1,3,2
2009000514688,816,1,1,4,1
2009000514795,901,2,3,4,3
2009000514805,816,3,3,3,2
2009000514864,103,2,3,2,3
2009000514930,1000,3,3,4,2
2009000515281,904,1,1,3,3
2009000515363,810,1,1,3,2
2009000515471,400,1,1,2,2
2009000515822,400,5,4,2,2
2009000515907,806,4,4,2,3
2009000515921,902,3,3,3,3
2009000516011,905,1,1,2,1
2009000516104,904,3,4,3,3
2009000516123,815,2,3,3,3
2009000516290,822,2,3,4,3
2009000516321,901,2,3,3,2
2009000516441,821,2,3,3,3
2009000516519,820,2,3,3,3
2009000516606,200,1,1,2,2
2009000516683,103,2,3,4,2
2009000516692,819,4,4,3,2
2009000516778,700,2,3,4,2
2009000516908,821,4,3,4,2
2009000516921,805,1,1,3,3
2009000517043,822,2,3,3,3
2009000517051,811,1,1,4,2
2009000517101,502,2,3,4,2
2009000517108,904,5,4,2,2
2009000517226,600,2,3,3,2
2009000517283,819,2,3,2,2
2009000517321,103,4,4,2,3
2009000517400,818,4,4,2,2
2009000517455,814,1,1,2,1
2009000517598,501,2,3,4,2
2009000517626,811,5,4,2,3
2009000517825,102,1,1,4,2
2009000517878,501,3,4,2,2
2009000517965,1000,4,4,2,2
2009000518041,200,5,4,2,3
2009000518047,902,1,1,1,2
2009000518075,300,1,1,2,2
2009000518166,820,2,3,2,2
2009000518171,808,2,3,2,3
2009000518275,807,2,3,2,2
2009000518338,1000,4,3,3,3
2009000518418,501,2,3,3,2
2009000518438,1000,2,3,3,2
2009000518472,819,4,4,2,2
2009000518508,804,4,4,2,3
2009000518578,101,3,4,3,3
2009000518686,810,1,1,2,2
2009000518817,806,4,3,3,2
2009000518863,812,2,3,3,1
2009000518902,904,2,3,3,2
2009000518906,902,4,3,3,3
2009000518907,904,4,4,3,3
2009000518935,300,2,3,4,2
2009000518950,810,2,3,3,3
2009000518996,820,3,4,3,2
2009000519013,300,1,1,1,1
2009000519068,815,3,2,3,2
2009000519462,400,1,1,2,2
2009000519486,102,3,3,4,2
2009000519599,810,3,4,3,1
2009000519707,400,1,1,2,1
2009000519933,815,1,1,4,2
2009000519969,102,3,3,3,1
2009000520056,101,1,1,4,2
2009000520065,903,1,1,3,2
2009000520069,903,1,1,3,1
2009000520091,502,4,3,3,1
2009000520132,821,1,1,3,2
2009000520254,300,6,2,2,3
2009000520317,821,3,4,3,2
2009000520394,818,5,4,2,2
2009000520455,803,2,3,4,2
2009000520573,819,3,3,2,3
2009000520586,300,2,3,3,3
2009000520658,300,5,3,3,2
2009000520818,812,1,1,3,2
2009000520895,200,3,4,4,2
2009000520921,103,2,3,3,2
2009000521104,802,1,1,3,2
2009000521166,817,3,2,2,2
2009000521239,801,2,3,3,2
2009000521449,902,4,3,3,3
2009000521508,103,1,1,3,2
2009000521590,810,1,1,2,2
2009000521705,816,2,3,3,2
2009000521767,808,2,3,3,2
2009000521782,814,1,1,2,2
2009000521797,700,4,4,2,3
2009000521880,815,6,3,3,3
2009000521885,817,4,4,3,2
2009000522280,819,2,3,2,3
2009000522585,904,2,3,3,3
2009000522670,700,5,4,2,3
2009000522677,804,1,1,4,1
2009000522807,816,1,1,1,2
2009000523097,101,3,4,2,2
2009000523138,502,6,4,1,2
2009000523549,1000,3,4,3,2
2009000523667,901,2,3,3,3
2009000523746,300,1,1,4,2
2009000523788,806,1,1,3,1
2009000523797,807,4,3,3,2
2009000523802,820,2,3,3,3
2009000523820,815,2,3,3,3
2009000523838,101,2,3,2,2
2009000523893,813,1,1,2,2
2009000524048,804,1,1,4,3
2009000524129,803,1,1,3,2
2009000524168,101,2,3,3,2
2009000524303,815,1,1,3,2
2009000524347,700,2,3,3,2
2009000524408,818,4,3,2,2
2009000524642,815,4,4,2,3
2009000524695,811,3,4,2,2
2009000524705,813,2,3,3,1
2009000524715,811,4,4,3,3
