varialbe_names,ptotals,psex,psex,page,page,page,page,page,page,page,page,page,pqat,pqat
variable_categories,1,1,2,1,2,3,4,5,6,7,8,9,1,2
geo,,,,,,,,,,,,,,
1031008,1739.431642,880.7652119,858.6664297,205.7261241,303.816665,48.84218445,82.75754745,422.5204355,382.4109493,194.4548508,80.32051538,18.58236955,1520.235729,219.1967795
1031006,840.3801681,425.5284308,414.8517374,99.39347464,146.7844403,23.59736491,39.98306112,204.1343771,184.7560837,93.94792889,38.80564582,8.977791638,734.4789682,105.9016187
1031003,1693.702536,857.6101741,836.0923618,200.3176496,295.8294213,47.55813892,80.5818778,411.4125074,372.3574869,189.3426945,78.20891453,18.09384495,1480.269214,213.4341658
1031004,783.4344894,396.6938554,386.740634,92.6583932,136.8380614,21.99836482,37.27373665,190.3018628,172.2366776,87.58184747,36.17610514,8.369440254,684.7093461,98.72553363
1031009,393.4428713,199.2207027,194.2221686,46.53328998,68.72043613,11.04763696,18.71896907,95.57009851,86.49771473,43.98383529,18.16773562,4.203155018,343.8628434,49.58022394
1031010,1589.302125,804.7467859,784.555339,187.9700003,277.5943933,44.62663877,75.61478294,386.0528979,349.4052424,177.6715452,73.38808995,16.97853408,1389.024907,200.2780098
1031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031002,212.2520753,107.4743265,104.7777489,25.10348538,37.07286686,5.959909412,10.09839121,51.55755315,46.66324084,23.72812167,9.80101527,2.267491523,185.504955,26.74722607
1031007,283.0027671,143.2991019,139.7036651,33.47131384,49.43048915,7.946545883,13.46452161,68.74340419,62.21765446,31.63749556,13.06802036,3.02332203,247.33994,35.66296809
1031005,572.0452274,289.6564164,282.388811,67.6569545,99.91589727,16.06268268,27.21639581,138.9538932,125.7631247,63.95018158,26.4149314,6.111166177,499.9584763,72.08703612
913002108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016014,374.6948941,189.7276213,184.9672728,44.31592851,65.44583322,10.52120514,17.82699,91.01608023,82.37600532,41.8879581,17.30202342,4.002870147,119.5582628,255.1367395
1016016,320.6878413,162.3810259,158.3068154,37.92840435,56.01272745,9.004719887,15.25747756,77.89737932,70.50265093,35.85039207,14.80817761,3.42591214,102.3256036,218.3623303
1016015,351.2135668,177.8377972,173.3757696,41.53874409,61.34448289,9.861863726,16.70981068,85.31229722,77.21367732,39.26292939,16.21774263,3.75201884,112.0658023,239.147866
1016009,458.8922248,232.3611334,226.5310915,54.27411836,80.15210371,12.88541507,21.83287584,111.4682164,100.8866386,51.30056103,21.18994453,4.902351263,146.4240855,312.4682718
1016005,369.3277336,187.0099472,182.3177863,43.6811435,64.50838172,10.37049853,17.57163473,89.7123584,81.19604463,41.28795153,17.05418781,3.945532705,117.8457004,251.4821398
1016013,585.0204971,296.2264741,288.794023,69.19156609,102.1822141,16.42702038,27.83372476,142.1056794,128.6157147,65.40071524,27.01408133,6.249781143,186.669302,398.3513641
1016011,515.5828578,261.0665658,254.5162921,60.97903503,90.05393524,14.47725363,24.53006592,125.2387783,113.3499733,57.63813034,23.80770815,5.507977991,164.5130259,351.0699809
1016006,107.678658,54.52333612,53.1553219,12.73537426,18.80762083,3.023551343,5.123065165,26.15591921,23.67296124,12.03763165,4.972201897,1.150332424,34.35828323,73.32040589
1016008,410.5877801,207.9020667,202.6857134,48.56105327,71.71504017,11.52905559,19.53467839,99.73471996,90.2669924,45.90050198,18.95942405,4.386314288,131.0110239,279.5768748
1016003,61.72234603,31.25325185,30.46909417,7.300027615,10.78069231,1.733126003,2.93658564,14.99280104,13.56954788,6.900075461,2.850109498,0.659380579,19.69446764,42.02789621
1016012,341.8210359,173.0818676,168.7391683,40.42787033,59.70394275,9.59812716,16.26293895,83.03078402,75.14874612,38.2129179,15.78403032,3.651678317,109.0688181,232.7523165
1016010,492.7724256,249.5164509,243.2559747,58.28119873,86.06976634,13.83675054,23.44480601,119.6979605,108.3351404,55.08810245,22.75440681,5.264293864,157.2346357,335.5379323
1016007,205.29389,103.9510333,101.3428567,24.28052663,35.85752008,5.764527794,9.767339194,49.86735998,45.1334962,22.95025099,9.479712027,2.193157144,65.50551195,139.7884374
1016004,123.1092445,62.33664908,60.77259544,14.56038117,21.50279391,3.456832844,5.857211575,29.90411947,27.06534821,13.76265051,5.684729271,1.315177568,39.28190014,83.82737995
1016017,511.892935,259.1981648,252.6947701,60.54262033,89.40943733,14.37364283,24.35450917,124.3424695,112.5387503,57.22562583,23.63732117,5.4685585,163.3356393,348.5574436
1016002,247.8957267,125.5225713,122.3731554,29.31913265,43.29854141,6.960761503,11.79422167,60.215652,54.49943414,27.71280307,11.44690717,2.648273087,79.09897603,168.7968223
1016001,1.006342598,0.509563889,0.496778709,0.119022189,0.175772157,0.028257489,0.047879114,0.244447843,0.221242628,0.11250123,0.046469177,0.01075077,0.321105451,0.685237438
1027003,97.3273814,49.2819434,48.045438,11.51110769,16.99962202,2.73289378,4.630578858,23.64151979,21.39725151,10.88043989,4.494218254,1.039749609,35.9352708,61.39213838
1027001,877.4671729,444.3075209,433.159652,103.7798303,153.2622172,24.63874549,41.74756252,213.1430768,192.9095956,98.09396591,40.51818644,9.373992565,323.9789258,553.4884976
1027004,426.8211205,216.1218559,210.6992646,50.48100351,74.55042572,11.98487793,20.3070177,103.6779149,93.83586339,47.71526245,19.70901963,4.559735263,157.5911355,269.2301068
1027006,275.760914,139.632173,136.128741,32.61480512,48.16559571,7.743199043,13.11997343,66.98430607,60.62554594,30.82791303,12.73361839,2.945957224,101.8166006,173.9443921
1027007,1186.684374,600.8803619,585.8040123,140.3515786,207.271433,33.32137677,56.45929743,288.2541553,260.8904468,132.6620302,54.79669235,12.67736372,438.1482757,748.5364372
1027011,780.1397915,395.0255775,385.114214,92.26872257,136.2625952,21.90585171,37.11698366,189.5015571,171.5123441,87.21352602,36.02396819,8.334242957,288.043655,492.0963592
1027012,842.9970587,426.8534993,416.1435594,99.70297962,147.2415178,23.6708456,40.10756584,204.7700386,185.3314024,94.24047678,38.92648414,9.005747912,311.2518507,531.7454486
1027017,130.2767553,65.96593465,64.31082066,15.40809727,22.75470239,3.658092195,6.198222742,31.6451593,28.6411127,14.56392215,6.015698392,1.391748174,48.10085727,82.17593523
1027013,628.5726715,318.2792178,310.2934538,74.34257049,109.7892255,17.649939,29.90582179,152.6848153,138.1905827,70.26950764,29.02515955,6.715049556,232.0819573,396.4908937
1027016,1334.7031,675.8299842,658.8731159,157.8580549,233.1250248,37.47765272,63.50163611,324.2089667,293.4321001,149.2093658,61.63164928,14.25864958,492.7998334,841.9036477
1027021,1057.421446,535.4277808,521.9936649,125.0633887,184.69381,29.69175221,50.30930988,256.8552619,232.4722221,118.2114459,48.82780873,11.29644627,390.4217442,667.0000034
1027026,258.0189434,130.6484854,127.370458,30.51642611,45.06670628,7.245015281,12.27585749,62.67465402,56.7250053,28.84449951,11.91435985,2.756419535,95.26590019,162.7531168
1027024,1085.808599,549.801681,536.0069177,128.4207952,189.6520331,30.48884623,51.65989538,263.7507051,238.7130871,121.3849076,50.13862239,11.59970657,400.9028649,684.9060438
1027028,1520.233421,769.7736888,750.4597321,179.801104,265.5305543,42.68723149,72.32867706,369.2756138,334.2206108,169.9502044,70.19875283,16.24067227,561.3014434,958.9324114
1027027,350.2771903,177.3636609,172.9135295,41.42799694,61.18093132,9.835570844,16.66526037,85.08484466,77.00781663,39.15824982,16.17450424,3.742015518,129.3295423,220.947748
1027025,499.8166565,253.0833135,246.7333431,59.11433428,87.30014223,14.03454827,23.77995184,121.4090548,109.883802,55.87559237,23.07968332,5.339547469,184.5425886,315.2742106
1027023,213.4105602,108.060928,105.3496323,25.24050176,37.27521286,5.992438966,10.15350885,51.83895745,46.91793169,23.85763122,9.854509817,2.279867631,78.79556774,134.6150534
1027018,80.09232427,40.55493259,39.53739169,9.472682369,13.98927228,2.24894384,3.810580519,19.45500066,17.60815489,8.953695329,3.698367105,0.855627282,29.57173326,50.52061387
1027022,1055.393792,534.4010737,520.9927183,124.823574,184.3396512,29.63481693,50.21283949,256.3627302,232.026446,117.9847701,48.73417919,11.27478482,389.6730927,665.7210005
1027019,580.4158943,293.8949229,286.5209714,68.64697033,101.3779542,16.29772593,27.61464996,140.9871883,127.6034009,64.88595666,26.80145781,6.200590114,214.3014847,366.1145752
1027014,639.2178539,323.6694303,315.5484235,75.60159789,111.6485592,17.94884925,30.41229135,155.2706065,140.530907,71.45955576,29.51671468,6.828772169,236.0123775,403.2056588
1027002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027015,543.4112128,275.1575173,268.2536955,64.27035126,94.91455626,15.25865694,25.85406529,131.9984855,119.4679876,60.74912274,25.09271858,5.805268648,200.6385953,342.7727726
1027009,1472.583557,745.6460706,726.9374864,174.1654575,257.2078227,41.34925224,70.06162283,357.7011197,323.7448731,164.6233223,67.99845847,15.73162819,543.7081337,928.8758437
1027008,301.6134996,152.7226892,148.8908105,35.6724431,52.68112031,8.469123954,14.34997094,73.26408476,66.30919087,33.71802988,13.92739511,3.222140714,111.3619069,190.2516788
1027010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027020,622.4897102,315.1990963,307.2906139,73.62312626,108.7267491,17.47913313,29.61641061,151.2072203,136.8532544,69.58948015,28.74427091,6.650065205,229.8360028,392.653885
914001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040009,872.112404,441.5961214,430.5162826,103.1465108,152.3269301,24.48838682,41.4927968,211.842365,191.7323592,97.49534463,40.27092303,9.316787503,739.1575968,132.9551823
1040019,793.4793184,401.7800776,391.6992407,93.84641559,138.5925348,22.28041752,37.75164299,192.7418239,174.4450153,88.70478077,36.63993817,8.476749285,672.5122397,120.96742
1040013,428.1134661,216.7762381,211.337228,50.63385185,74.77615239,12.02116621,20.36850408,103.9918349,94.11998326,47.85973657,19.76869537,4.573541406,362.8469441,65.26670607
1040021,371.720041,188.2212976,183.4987434,43.96408658,64.9262325,10.43767307,17.68545437,90.29346706,81.72198917,41.55539279,17.16465572,3.971089755,315.050779,56.66942197
1040022,322.4750783,163.2859975,159.1890808,38.13978451,56.32489401,9.054904418,15.34250956,78.33151202,70.8955718,36.05019119,14.8907056,3.445005215,273.3132826,49.16193444
1040016,578.2311749,292.7886852,285.4424897,68.38857913,100.9963617,16.23638034,27.51070681,140.4565043,127.1230943,64.64172212,26.70057556,6.17725073,490.0789895,88.15243417
1040018,293.881229,148.8074362,145.0737929,34.7579317,51.33056843,8.252006489,13.98209,71.38586071,64.60926494,32.85362251,13.57034747,3.139536772,249.0786073,44.80274814
1040017,667.1898172,337.8330983,329.3567189,78.90989899,116.5342635,18.734285,31.74312324,162.0651973,146.6804934,74.58660245,30.80835642,7.127596997,565.4757571,101.7143471
1040011,648.127251,328.1807241,319.946527,76.65533045,113.2047131,18.19901972,30.83617686,157.4347631,142.4896221,72.45555667,29.92811766,6.923951368,549.3193069,98.80822292
1040008,791.0964976,400.5735308,390.5229667,93.56459452,138.176341,22.21350936,37.63827469,192.1630196,173.9211564,88.43840005,36.52990832,8.451293582,670.4926834,120.6041544
1040003,729.1431574,369.2033146,359.9398428,86.23724675,127.3553022,20.47389718,34.69069897,177.1141085,160.3008249,81.51250125,33.66913237,7.789445289,617.9842202,111.1592508
1040004,2286.713671,1157.882726,1128.830945,270.4542848,399.4073149,64.20953157,108.795776,555.4591702,502.7299291,255.6367005,105.591974,24.42899018,1938.100839,348.6138159
1040010,691.8122986,350.3007484,341.5115502,81.82205003,120.8349327,19.42566933,32.91459564,168.0461748,152.0937021,77.33920326,31.94533148,7.390639267,586.3445053,105.4680909
1040006,297.852597,150.8183475,147.0342495,35.22763348,52.02422476,8.36352009,14.17103716,72.3505345,65.48236312,33.29759038,13.75373054,3.181962945,252.4445344,45.40819068
1040002,692.6065722,350.7029306,341.9036416,81.91599038,120.973664,19.44797205,32.95238507,168.2391096,152.2683217,77.42799683,31.98200809,7.399124501,587.0176907,105.5891794
1040001,308.1781537,156.0467168,152.1314368,36.44885811,53.82773122,8.653455453,14.66229978,74.85868637,67.75241837,34.45190685,14.23052654,3.292270994,261.1959449,46.98234129
1040005,663.2184493,335.822187,327.3962623,78.44019721,115.8406071,18.6227714,31.55417607,161.1005235,145.8073952,74.14263458,30.62497334,7.085170824,562.10983,101.1089046
1040012,293.881229,148.8074362,145.0737929,34.7579317,51.33056843,8.252006489,13.98209,71.38586071,64.60926494,32.85362251,13.57034747,3.139536772,249.0786073,44.80274814
1040014,182.6829261,92.50191977,90.18100637,21.60628187,31.90819119,5.129625655,8.691569458,44.37499449,40.16251605,20.4225221,8.4356214,1.95160394,154.8326478,27.85035695
1040015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040020,19.8568398,10.0545565,9.802283302,2.348508899,3.468281651,0.557568006,0.944735811,4.823368967,4.365490875,2.219839359,0.91691537,0.212130863,16.82963563,3.027212712
1040023,691.8122986,350.3007484,341.5115502,81.82205003,120.8349327,19.42566933,32.91459564,168.0461748,152.0937021,77.33920326,31.94533148,7.390639267,586.3445053,105.4680909
1040007,152.5005297,77.2189939,75.28153576,18.03654834,26.63640308,4.282122286,7.255571026,37.04347367,33.52696992,17.04836627,7.041910038,1.629165028,129.2516016,23.24899363
912002308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068001,704.6583744,356.8053884,347.852986,83.34138158,123.078684,19.78637934,33.52577788,171.1665789,154.917889,78.77529404,32.53851571,7.527874052,658.5203808,46.13837063
1068002,452.2106702,228.9779128,223.2327574,53.48387728,78.98507444,12.69780107,21.51498518,109.8452188,99.41771067,50.55361549,20.88141507,4.830972133,422.6018643,29.60904782
1068005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068004,1876.893801,950.3694924,926.5243085,221.9840537,327.8264012,52.70203843,89.29763268,455.9109811,412.6317603,209.8220449,86.66800914,20.05087948,1754.002883,122.8919218
1068003,1006.132155,509.4573302,496.6748243,118.9972998,175.7354002,28.25158005,47.86910134,244.3967247,221.1963627,112.4777044,46.45945909,10.74852214,940.254957,65.87773584
914001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006010,78.58846085,39.79344788,38.79501297,9.294817378,13.72660099,2.206716268,3.739030683,19.08970144,17.27753319,8.785575163,3.628924258,0.839561491,0.416914988,78.1715602
1006007,21.05823399,10.66288521,10.39534878,2.490600237,3.678122363,0.591302425,1.001894962,5.115196241,4.629615248,2.354145831,0.972391307,0.224965372,0.11171479,20.94652304
1006009,86.1867927,43.64088069,42.54591201,10.19348757,15.05375854,2.420072813,4.100539174,20.9353908,18.94801292,9.635009225,3.9797871,0.920734563,0.457224448,85.72958398
1006006,52.31994217,26.49232304,25.82761913,6.187986155,9.138427728,1.469112212,2.489244184,12.70888963,11.50244613,5.84896026,2.415941288,0.558934584,0.277559426,52.04239229
1006004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006008,5.861570285,2.968019594,2.893550691,0.69325986,1.023807256,0.164589335,0.278877979,1.42381751,1.288655791,0.655277705,0.270665621,0.062619227,0.031095869,5.830475485
920000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007003,4.106195286,2.079181426,2.02701386,0.485648082,0.717205855,0.115299471,0.195361889,0.997424319,0.902739723,0.459040512,0.189608901,0.043866535,0.141593012,3.964604339
1007004,0.132457912,0.067070369,0.065387544,0.015666067,0.023135673,0.003719338,0.006301996,0.032174978,0.029120636,0.014807758,0.006116416,0.00141505,0.004567517,0.127890463
1007002,1.788181818,0.905449976,0.882731842,0.211491907,0.312331582,0.05021106,0.085076952,0.434362203,0.393128589,0.199904739,0.082571618,0.019103168,0.061661473,1.726521245
1007005,13.64316498,6.908247965,6.734917019,1.613604919,2.382974292,0.38309179,0.649105631,3.314022738,2.99942553,1.525199121,0.629990864,0.145750099,0.470454202,13.17271764
1007006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033008,344.9783178,174.6805646,170.2977533,40.8012885,60.2554073,9.686781721,16.41315406,83.79771048,75.84286894,38.56587733,15.92982192,3.685407599,92.40346815,252.5750095
1033004,801.9536046,406.071052,395.8825527,94.84868669,140.0726903,22.51837033,38.15482707,194.8002889,176.3080721,89.65213969,37.03124934,8.567280189,214.8056574,587.1483186
1033005,934.690753,473.2828123,461.4079407,110.5477797,163.2571356,26.24554887,44.4701088,227.0430953,205.4900978,104.4911145,43.16055958,9.985312772,250.3596973,684.3314885
1033009,103.0095578,52.1591265,50.85043133,12.18315027,17.99209557,2.892445845,4.900921753,25.02176125,22.64646788,11.51566277,4.756600131,1.100452369,27.59141634,75.4181892
1033007,1023.182185,518.0906525,505.0915327,121.0138416,178.7134325,28.73033456,48.68029661,248.5382996,224.9447816,114.3837644,47.2467664,10.93066783,274.0623905,749.1202685
1033006,383.6933194,194.2839947,189.4093248,45.38019061,67.01753717,10.77387546,18.25511123,93.20186236,84.35429311,42.89391166,17.7175374,4.099000435,102.7733964,280.9201007
1033011,12.44410766,6.30110253,6.143005127,1.471789966,2.173541746,0.349422988,0.592057661,3.022763104,2.735814912,1.391153892,0.574622835,0.132940555,3.333191236,9.110922185
1033003,314.559388,159.2778695,155.2815185,37.20357969,54.94230525,8.83263664,14.965902,76.40873401,69.15532138,35.16527893,14.52518832,3.360441798,84.25566735,230.3038663
1033002,11.06142903,5.600980027,5.460449002,1.308257747,1.932037108,0.310598212,0.526273477,2.686900537,2.431835477,1.236581237,0.510775853,0.118169382,2.962836654,8.098597497
1033001,161.7733996,81.9143329,79.85906666,19.13326956,28.2560427,4.542498843,7.696749599,39.29592035,35.56559385,18.08500059,7.47009685,1.728227211,43.33148607,118.4419884
1033010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033012,223.9939378,113.4198455,110.5740923,26.49221938,39.12375143,6.289613783,10.65703791,54.40973586,49.24466841,25.04077005,10.34321102,2.392929984,59.99744225,163.9965993
6076004,344.8457953,166.6105471,178.2352483,47.61469141,58.43621218,8.657216619,24.52878042,93.78651338,63.48625521,36.07173591,11.54295549,0.721434718,336.5362581,8.309537237
6076002,116.7477939,56.40612144,60.34167246,16.11998828,19.78362198,2.93090696,8.304236386,31.75149206,21.49331771,12.21211233,3.907875946,0.244242247,113.934594,2.813199853
6076003,60.97273483,29.45867644,31.51405839,8.418829495,10.33219983,1.530696272,4.33697277,16.58254294,11.22510599,6.377901133,2.040928362,0.127558023,59.5035123,1.469222526
6076001,51.57693635,24.91914269,26.65779366,7.121501671,8.740024778,1.294818486,3.668652376,14.02720026,9.495335562,5.395077024,1.726424648,0.10790154,50.3341186,1.242817743
1015018,174.5761595,88.39703986,86.17911969,20.64747806,30.49222822,4.901992571,8.305870988,42.40580268,38.38025784,19.51624901,8.061280922,1.864999253,20.51433919,154.06187
1015016,224.3897758,113.620279,110.7694968,26.53903594,39.1928902,6.300728671,10.67587083,54.50588774,49.33169267,25.08502163,10.36148935,2.397158725,26.36790717,198.0219324
1015009,605.0754849,306.3813633,298.6941216,71.56351036,105.6851051,16.99015226,28.78788793,146.97718,133.024768,67.64270599,27.94014644,6.464028823,71.10205519,533.9736017
1015012,2084.402785,1055.442143,1028.960641,246.526564,364.0708191,58.5287647,99.17036015,506.3164032,458.2522409,233.019926,96.25000599,22.2677005,244.9369137,1839.466463
1015011,597.7633945,302.6788695,295.084525,70.69869452,104.4079437,16.7848332,28.43999804,145.2010207,131.417218,66.82527148,27.60250117,6.385913671,70.24281585,527.5207485
1015004,481.6839585,243.9017801,237.7821784,56.96974314,84.13300665,13.52539311,22.91724613,117.0044922,105.8973606,53.84849858,22.24238244,5.145835634,56.60239136,425.0817041
1015007,269.6333354,136.5294595,133.103876,31.89008392,47.0953263,7.571140358,12.82843948,65.49587325,59.27840871,30.14289768,12.45066949,2.880496228,31.68445057,237.9489615
1015002,307.5648046,155.7361461,151.8286585,36.37631607,53.72060102,8.636232985,14.63311826,74.70969948,67.61757468,34.38333922,14.20220435,3.285718579,36.14175464,271.4231374
1015001,323.1029969,163.6039455,159.4990514,38.21404972,56.43456898,9.072535989,15.37238426,78.48403794,71.03361857,36.12038756,14.91970056,3.451713276,37.96763823,285.1354505
1015006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015014,668.1422651,338.3153725,329.8268926,79.02254694,116.7006221,18.76102916,31.78843818,162.2965537,146.8898873,74.69307867,30.85233693,7.137772009,78.51299447,589.6294605
1015017,46.15757098,23.37199221,22.78557877,5.459149959,8.062081283,1.29607657,2.196054895,11.21200542,10.1476598,5.160055366,2.131385794,0.493101897,5.423948319,40.73363578
1015015,338.6411891,171.4717449,167.1694442,40.05178337,59.14853694,9.508838993,16.11165027,82.2583764,74.44966247,37.85743591,15.63719676,3.617707974,39.79352182,298.8477635
1015013,275.1174033,139.3063298,135.8110734,32.5386958,48.05319735,7.725129654,13.0893569,66.8279927,60.48407126,30.75597357,12.70390344,2.939082592,32.32888008,242.7886014
1015008,151.2688712,76.59534082,74.67353041,17.89087759,26.42127628,4.247538066,7.196971982,36.74429499,33.25619201,16.9106765,6.985036611,1.616007206,17.7755138,133.4934004
1015010,85.00305151,43.04149061,41.96156089,10.05348408,14.84700117,2.386834079,4.044219905,20.64785157,18.68776953,9.502676219,3.925126313,0.908088641,9.9886573,75.01441837
1015003,230.3308492,116.6285552,113.702294,27.24169881,40.23058383,6.467550408,10.95853136,55.94901715,50.6378271,25.74918717,10.63582614,2.460627286,27.06603913,203.2648756
1015005,170.4631087,86.31438709,84.14872158,20.16101916,29.77382493,4.7865006,8.110182928,41.40671309,37.47601093,19.0564421,7.871355456,1.82105948,20.03101706,150.4321401
1015019,242.2129962,122.6451077,119.5678886,28.64702454,42.30597109,6.801193881,11.52385242,58.83527597,53.25009596,27.07751826,11.18449971,2.587564408,28.46230306,213.750762
1036003,2147.168705,1087.223812,1059.944893,253.9500173,375.0337866,60.29119364,102.1565963,521.5626959,472.0512168,240.0366649,99.14830389,22.9382296,1856.164571,291.0050581
1036004,1468.250933,743.4522367,724.7986967,173.6530293,256.4510679,41.2275948,69.85548808,356.6486943,322.7923535,164.1389689,67.79839395,15.68534272,1269.260006,198.9915591
1036001,18.25047773,9.24117137,9.009306361,2.158521184,3.187707494,0.512462334,0.868309361,4.433172086,4.012335034,2.040260645,0.842739515,0.194970077,15.77700443,2.473481157
1036002,2574.229884,1303.467222,1270.762662,304.459413,449.626142,72.28281227,122.4750353,625.2989228,565.9398565,287.778764,118.8684085,27.50052941,2225.346474,348.8845172
913002104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096006,2.039826945,0.968274553,1.071552392,0.264280789,0.384193266,0.073893435,0.133586707,0.513572518,0.384193266,0.191176252,0.074945298,0.019985413,1.173862676,0.865964269
2096003,197.8632137,93.92263168,103.940582,25.63523653,37.26674683,7.167663149,12.9579106,49.81653427,37.26674683,18.54409647,7.269693941,1.938585051,113.8646796,83.99853411
2096002,11.2190482,5.325510044,5.893538155,1.453544339,2.113062965,0.40641389,0.73472689,2.82464885,2.113062965,1.051469388,0.412199141,0.109919771,6.456244718,4.762803481
2096004,39.09668312,18.55859561,20.53808751,5.065381788,7.363704271,1.416290828,2.560411889,9.843473266,7.363704271,3.664211503,1.436451552,0.383053747,22.49903462,16.59764849
2096005,18.35844251,8.71447098,9.643971526,2.378527101,3.457739397,0.665040911,1.202280365,4.622152664,3.457739397,1.720586271,0.674507685,0.179868716,10.56476408,7.793678423
2096001,65.95440456,31.30754389,34.64686067,8.545078843,12.42224894,2.38922105,4.319303534,16.60551142,12.42224894,6.181365491,2.423231314,0.646195017,37.95489319,27.99951137
7079011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079001,914.1512347,420.8705051,493.2807296,126.2217186,154.9084728,22.94940338,65.02330958,248.6185366,168.2956248,95.62251409,30.59920451,1.912450282,803.872673,110.2785616
7079009,93.75910099,43.16620565,50.59289534,12.94581729,15.88804849,2.353784962,6.669057393,25.49933709,17.26108972,9.807437342,3.138379949,0.196148747,82.44847928,11.31062171
7079004,33.96375597,15.63673776,18.32701821,4.689556264,5.755364506,0.852646593,2.415832015,9.237004762,6.252741685,3.552694139,1.136862125,0.071053883,29.86654097,4.097215006
7079002,375.9931295,173.1052941,202.8878354,51.91536934,63.71431692,9.439158062,26.74428118,102.2575457,69.22049246,39.32982526,12.58554408,0.786596505,330.6352281,45.35790133
7079007,89.93219891,41.4043197,48.52787921,12.41741659,15.23955672,2.257712107,6.396850968,24.45854782,16.55655545,9.407133777,3.010282809,0.188142676,79.08323523,10.84896368
7079003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079005,347.2913639,159.8911495,187.4002144,47.95236405,58.85062861,8.718611645,24.702733,94.45162616,63.9364854,36.32754852,11.62481553,0.72655097,305.3958978,41.89546612
7079006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079010,720.8926796,331.8952649,388.9974147,99.53748295,122.1596382,18.09772417,51.27688516,196.0586785,132.7166439,75.40718405,24.1302989,1.508143681,633.9278484,86.96483118
7079008,10.52398072,4.845186348,5.678794375,1.453101941,1.783352382,0.264200353,0.748567667,2.86217049,1.937469255,1.100834804,0.352267137,0.022016696,9.254421144,1.269559579
1047005,817.576867,413.9819268,403.5949402,96.69648175,142.801517,22.95706206,38.89814049,198.5952915,179.7428185,91.3986982,37.75267377,8.734183692,360.6182581,456.9589771
1047001,1132.574015,573.481457,559.0925578,133.9518362,197.8202833,31.80199073,53.88486994,275.1103605,248.9943806,126.6129153,52.29807622,12.09930208,499.5577602,633.0167648
1047003,1473.054078,745.88432,727.169758,174.221107,257.2900059,41.36246419,70.08400897,357.8154127,323.8483163,164.6759229,68.02018539,15.73665477,649.7373119,823.3174297
1047006,1039.136659,526.1692368,512.9674218,122.9008097,181.5001099,29.17832649,49.43936817,252.4137558,228.4523442,116.1673498,47.98348494,11.10110966,458.344245,580.7928817
1047004,639.1964596,323.6585973,315.5378623,75.59906755,111.6448224,17.94824852,30.41127347,155.2654097,140.5262036,71.45716405,29.51572677,6.828543614,281.9379109,357.2588366
1047007,840.2283472,425.4515559,414.7767913,99.37551848,146.7579226,23.59310187,39.97583789,204.0974987,184.7227061,93.93095651,38.7986353,8.976169734,370.6094134,469.6193124
1047008,709.9823355,359.5011884,350.4811472,83.97105732,124.0085901,19.93587294,33.77907784,172.4598073,156.0883523,79.37047125,32.78435653,7.584749994,313.1602709,396.8223844
1047009,1773.894051,898.215332,875.6787187,209.8020634,309.8360187,49.80986797,84.39717754,430.8916022,389.9874486,198.3074785,81.91186189,18.95053189,782.4323419,991.4625078
1047002,645.5671885,326.8844305,318.682758,76.35254663,112.7575615,18.12713471,30.71437587,156.8129055,141.9267969,72.1693617,29.80990345,6.896602188,284.7479233,360.8195559
1067001,1331.089336,674.0001466,657.0891898,157.4306477,232.4938292,37.37618043,63.32970281,323.3311576,292.6376206,148.8053753,61.46477905,14.2200437,752.4724521,578.6176229
1067006,776.6530389,393.2600523,383.3929866,91.85633724,135.6535839,21.80794581,36.95109321,188.6545998,170.7457878,86.82373436,35.86296286,8.296993936,439.0464266,337.6070433
1067007,841.3280607,426.0083983,415.3196623,99.50558382,146.9500034,23.62398115,40.02815934,204.364627,184.9644762,94.05389587,38.84941599,8.987917986,475.6075881,365.7209394
