hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
581545,301,11,2,1,1
581594,906,7,1,1,1
581665,602,7,1,1,1
581680,502,3,1,1,1
581694,1403,15,2,1,1
581781,2001,12,1,1,1
581909,1504,15,4,1,1
581915,1700,15,5,1,1
582006,308,7,4,1,1
582132,1402,12,1,1,1
582254,906,2,1,1,1
582353,1404,12,2,1,1
582364,501,11,3,1,1
582416,2002,16,3,1,1
582445,102,3,1,1,1
582472,1401,11,5,1,1
582489,1502,2,1,1,1
582551,502,1,1,1,1
582611,1204,15,5,1,1
582628,800,1,4,1,1
582674,906,12,3,1,1
582719,1103,15,3,1,1
582743,1204,4,1,1,1
582804,2103,12,1,1,1
582875,1800,13,2,1,1
582951,1901,12,3,1,1
583058,2202,13,2,1,1
583070,1105,7,2,1,1
583086,1002,14,3,1,1
583156,2201,14,2,1,1
583282,2303,11,2,1,1
583426,2001,15,4,1,1
583475,2002,12,2,1,1
583506,602,2,2,1,1
583519,2103,9,7,1,1
583529,1901,12,2,1,1
583580,2101,1,1,1,1
583612,1504,12,1,1,1
583683,2003,4,1,1,1
583703,905,16,4,1,1
583710,703,10,2,1,1
583716,2500,10,4,1,1
583822,1103,16,7,1,1
583826,906,15,4,1,1
583849,1001,12,2,1,1
583858,1504,16,2,1,1
583859,902,15,4,1,1
583894,2104,13,2,1,1
583899,2201,1,1,1,1
583900,1904,2,2,1,1
583918,1201,16,1,1,1
583944,2101,2,1,1,1
584037,1302,4,2,1,1
584084,308,15,5,1,1
584086,1600,13,3,1,1
584125,703,4,1,1,1
584148,302,9,2,1,1
584215,400,2,1,1,1
584217,1301,16,2,1,1
584257,2102,11,1,1,1
584277,102,6,2,1,1
584314,1202,9,2,1,1
584337,1403,1,1,1,1
584347,907,14,5,1,1
584362,703,2,1,1,1
584381,1203,1,1,1,1
584393,2400,5,1,1,1
584454,1501,9,2,1,1
584539,1902,4,1,1,1
584618,502,7,1,1,1
584694,501,16,5,1,1
584723,601,13,2,1,1
584725,305,13,3,1,1
584750,302,4,2,1,1
584763,2101,5,1,1,1
584821,2002,14,2,1,1
584854,1301,6,1,1,1
584870,1205,16,3,1,1
584885,400,3,1,1,1
584900,902,16,4,1,1
584905,1302,7,6,1,1
584957,1903,15,4,1,1
585004,2003,11,1,1,1
585069,903,16,3,1,1
585076,1002,5,1,1,1
585083,2104,14,5,1,1
585245,1404,14,2,1,1
585257,2201,10,6,1,1
585305,2500,9,2,1,1
585339,1103,10,1,1,1
585360,602,9,1,1,1
585385,1502,11,2,1,1
585461,1104,11,1,1,1
585517,2102,11,2,1,1
585530,400,12,5,1,1
585585,1203,16,5,1,1
585595,101,4,2,1,1
585609,2600,6,1,1,1
585614,503,12,1,1,1
585630,303,10,2,1,1
585661,1401,10,2,1,1
585671,1003,15,3,1,1
585694,1203,10,4,1,1
585756,1800,9,2,1,1
585781,1302,16,2,1,1
585814,1106,5,6,1,1
585842,2104,12,5,1,1
585876,904,12,2,1,1
585927,503,14,4,1,1
585935,902,15,3,1,1
585995,1103,2,1,1,1
586176,1203,11,2,1,1
586227,2301,12,1,1,1
586262,2003,14,3,1,1
586332,1102,12,1,1,1
586396,1402,13,5,1,1
586500,2202,11,2,1,1
586611,1003,6,2,1,1
586612,2600,11,2,1,1
586698,306,16,3,1,1
586710,304,2,3,1,1
586717,2202,3,2,1,1
586783,2001,9,3,1,1
586843,2001,12,3,1,1
586866,307,16,4,1,1
586893,1302,9,1,1,1
587052,1002,14,4,1,1
587067,905,12,2,1,1
587153,2302,16,2,1,1
587275,1205,4,1,1,1
587321,101,5,2,1,1
587357,906,14,2,1,1
587361,2303,9,1,1,1
587378,1106,16,2,1,1
587420,2103,12,2,1,1
587487,903,13,2,1,1
587513,1203,5,1,1,1
587546,2002,11,1,1,1
587605,2102,11,2,1,1
587610,1302,1,2,1,1
587611,1204,10,2,1,1
587625,1001,16,1,1,1
587626,1903,10,3,1,1
587695,901,15,3,1,1
587712,901,12,2,1,1
587726,1800,10,3,1,1
587727,1204,14,2,1,1
587785,601,15,3,1,1
587808,702,10,7,1,1
587809,503,13,5,1,1
587816,2003,11,4,1,1
587854,2400,1,1,1,1
587859,102,4,4,1,1
587889,2400,7,1,1,1
587972,905,13,2,1,1
587977,1402,1,3,1,1
588013,2101,1,1,1,1
588238,1201,12,1,1,1
588274,1106,16,3,1,1
588277,2303,12,2,1,1
588295,703,9,5,1,1
588509,1403,16,3,1,1
588527,1501,14,2,1,1
588571,1404,12,4,1,1
588574,1501,8,2,1,1
588615,1600,8,2,1,1
588620,302,13,3,1,1
588824,906,16,6,1,1
588836,903,13,1,1,1
588883,1106,1,1,1,1
588899,2104,13,5,1,1
588958,905,10,2,1,1
589014,1106,9,4,1,1
589034,1700,14,2,1,1
589194,1101,11,1,1,1
589211,2302,13,4,1,1
589239,1800,6,2,1,1
589258,2002,2,1,1,1
589285,102,5,1,1,1
589291,503,15,3,1,1
589344,2400,3,1,1,1
589369,905,10,5,1,1
589414,2104,10,2,1,1
589433,1302,1,5,1,1
589459,2303,11,2,1,1
589514,102,13,2,1,1
589647,1504,15,2,1,1
589954,2400,11,2,1,1
590023,601,10,1,1,1
590029,2003,3,4,1,1
590044,2002,6,2,1,1
590135,1301,4,5,1,1
590143,903,12,4,1,1
590158,1800,9,4,1,1
590196,906,13,2,1,1
590217,2202,7,2,1,1
590285,1504,16,4,1,1
590318,1101,11,1,1,1
590427,1201,9,2,1,1
590444,1302,9,1,1,1
590554,1204,9,2,1,1
590602,307,3,2,1,1
590620,1901,8,1,1,1
590712,503,13,3,1,1
590861,2500,11,2,1,1
591014,2302,4,1,1,1
591086,2102,6,3,1,1
591137,2001,3,2,1,1
591138,904,11,2,1,1
591147,1203,1,1,1,1
591191,308,15,4,1,1
591273,1904,11,3,1,1
591299,503,13,3,1,1
591314,1903,16,4,1,1
591370,1202,6,1,1,1
591425,1202,8,3,1,1
591460,1700,13,2,1,1
591463,1301,6,2,1,1
591530,2003,1,1,1,1
591532,2001,2,1,1,1
591569,1800,10,1,1,1
591680,301,11,1,1,1
591774,1103,16,2,1,1
591781,102,15,4,1,1
591795,1903,15,2,1,1
591851,1302,3,2,1,1
591889,502,4,1,1,1
591912,2003,11,2,1,1
591949,800,2,1,1,1
592009,102,11,3,1,1
592088,1302,8,2,1,1
592116,907,15,7,1,1
592118,903,2,1,1,1
592160,1204,15,4,1,1
592227,308,16,5,1,1
592254,1700,1,1,1,1
592296,906,13,5,1,1
592333,1204,4,1,1,1
592477,2002,12,4,1,1
592535,1903,11,5,1,1
592544,906,15,2,1,1
592546,1103,16,4,1,1
592579,1302,8,3,1,1
592627,901,3,1,1,1
592654,1102,8,4,1,1
592744,1901,16,2,1,1
592749,1001,6,3,1,1
592776,1001,4,1,1,1
592848,1502,2,1,1,1
592851,2500,2,1,1,1
592876,1105,10,2,1,1
592916,305,13,3,1,1
592953,2201,16,3,1,1
592973,503,11,1,1,1
592990,902,10,5,1,1
593003,2003,10,3,1,1
593046,902,13,2,1,1
593066,1001,10,4,1,1
593073,904,15,4,1,1
593103,1902,13,2,1,1
593155,1700,12,2,1,1
593219,307,12,1,1,1
593422,1904,13,5,1,1
593459,1600,11,1,1,1
593481,1301,3,1,1,1
593484,905,1,1,1,1
593583,102,10,2,1,1
593585,1105,14,2,1,1
593631,2600,14,2,1,1
593642,501,14,4,1,1
593701,1502,7,5,1,1
593728,1401,11,2,1,1
593901,2103,8,1,1,1
593905,1103,13,2,1,1
593954,1001,15,4,1,1
594102,1205,4,2,1,1
594166,1904,15,5,1,1
594216,1101,11,1,1,1
594235,502,15,4,1,1
594283,1105,14,2,1,1
594311,2600,16,2,1,1
594336,301,11,1,1,1
594371,904,14,3,1,1
594384,2001,16,3,1,1
594390,1904,12,2,1,1
594473,102,8,1,1,1
594483,2001,14,6,1,1
594516,1600,7,2,1,1
594688,1202,2,1,1,1
594755,1404,14,5,1,1
594785,2003,11,1,1,1
594791,702,14,4,1,1
594817,1002,15,5,1,1
594836,901,10,1,1,1
594840,902,15,3,1,1
594908,1302,1,3,1,1
594941,1403,16,2,1,1
595206,1502,12,5,1,1
595236,1201,5,1,1,1
595349,400,10,2,1,1
595364,800,16,4,1,1
595386,1403,15,3,1,1
595406,1902,14,4,1,1
595453,1103,15,3,1,1
595533,1002,12,4,1,1
595537,2003,5,3,1,1
595553,903,1,1,1,1
595708,1203,10,3,1,1
595774,1404,16,2,1,1
595794,1403,6,2,1,1
595892,308,11,2,1,1
595899,703,9,3,1,1
595974,1001,11,1,1,1
596106,1103,3,2,1,1
596153,1301,10,4,1,1
596249,1903,16,3,1,1
596283,304,12,2,1,1
596295,308,11,2,1,1
596300,2201,1,1,1,1
596310,902,14,4,1,1
596473,1901,14,2,1,1
596541,602,14,4,1,1
596581,1003,12,3,1,1
596669,1600,15,2,1,1
596708,1501,5,1,1,1
596720,2202,4,1,1,1
596776,2301,3,1,1,1
596810,2202,5,1,1,1
596834,701,9,1,1,1
596837,2600,16,2,1,1
596876,901,4,1,1,1
596896,1205,10,1,1,1
596973,503,15,4,1,1
597020,2600,10,4,1,1
597032,702,13,1,1,1
597033,906,16,1,1,1
597064,1102,13,2,1,1
597070,2600,7,1,1,1
597077,1503,1,1,1,1
597166,902,16,4,1,1
597195,1600,11,2,1,1
597203,501,6,1,1,1
597214,702,14,1,1,1
597382,1600,12,4,1,1
597612,2003,5,1,1,1
597614,2500,9,1,1,1
597695,2600,15,4,1,1
597703,1902,15,3,1,1
597735,303,13,2,1,1
597823,703,6,4,1,1
597898,903,11,2,1,1
598050,1401,16,6,1,1
598051,502,13,1,1,1
598105,1105,7,1,1,1
598139,2002,14,4,1,1
598157,904,15,3,1,1
598161,1103,7,1,1,1
598234,501,1,1,1,1
598289,307,2,2,1,1
598314,2101,14,3,1,1
598367,308,14,4,1,1
598414,2101,2,1,1,1
598448,2400,5,2,1,1
598463,303,13,2,1,1
598477,703,1,2,1,1
598488,1301,1,4,1,1
598491,303,14,2,1,1
598503,304,13,7,1,1
598514,307,12,2,1,1
598551,2302,15,2,1,1
598586,904,16,2,1,1
598590,307,1,1,1,1
598644,1401,5,2,1,1
598662,602,11,4,1,1
598672,302,16,4,1,1
598805,1502,13,4,1,1
598848,1205,9,2,1,1
598858,906,4,4,1,1
599020,1901,1,2,1,1
599043,501,4,2,1,1
599176,901,12,1,1,1
599378,1904,4,2,1,1
599421,501,1,1,1,1
599489,102,12,2,1,1
599600,1901,5,2,1,1
599638,903,15,4,1,1
599641,1302,2,1,1,1
599680,102,13,2,1,1
599703,1503,9,1,1,1
599709,702,4,4,1,1
599742,1401,13,3,1,1
599779,1103,16,2,1,1
599815,1402,16,7,1,1
599838,1302,1,1,1,1
599848,905,15,5,1,1
599856,307,7,3,1,1
599878,1502,14,2,1,1
599902,306,12,5,1,1
599906,2301,4,1,1,1
599945,2600,11,2,1,1
599976,1102,16,2,1,1
600028,2001,13,3,1,1
600041,308,7,2,1,1
600069,1301,3,4,1,1
600085,2102,11,4,1,1
600117,1503,11,2,1,1
600127,1402,11,2,1,1
600228,1203,10,5,1,1
600352,503,10,1,1,1
600404,1904,12,2,1,1
600410,1102,7,4,1,1
600438,1106,10,2,1,1
600461,1205,1,1,1,1
600485,1502,15,3,1,1
600501,1600,1,1,1,1
600512,501,3,1,1,1
600536,1302,1,2,1,1
600585,1105,1,1,1,1
600602,1001,13,3,1,1
600619,2201,14,4,1,1
600646,1203,1,7,1,1
600687,2003,5,1,1,1
600748,1104,16,4,1,1
600756,308,12,2,1,1
600764,2103,6,1,1,1
600791,1301,1,3,1,1
600824,901,11,3,1,1
600837,306,10,2,1,1
600874,2301,10,2,1,1
600885,1204,6,2,1,1
600898,1003,11,1,1,1
600925,703,10,1,1,1
601047,1301,10,3,1,1
601048,1600,9,3,1,1
601074,1901,4,1,1,1
601075,1003,6,1,1,1
601141,1700,7,2,1,1
601186,2500,7,1,1,1
601200,1403,4,3,1,1
601277,1404,12,2,1,1
601333,2003,15,2,1,1
601352,2102,3,1,1,1
601355,1700,14,5,1,1
601364,1104,15,4,1,1
601422,102,13,4,1,1
601493,2400,2,3,1,1
601523,602,1,4,1,1
601551,1101,16,3,1,1
601568,1403,16,2,1,1
601597,2101,11,5,1,1
601614,301,15,2,1,1
601621,1204,13,4,1,1
601861,303,15,5,1,1
601882,2202,14,2,1,1
601895,1302,7,2,1,1
601902,906,2,1,1,1
601910,306,15,5,1,1
601919,1003,12,3,1,1
601954,1003,11,1,1,1
601977,1203,10,1,1,1
601985,904,12,4,1,1
602086,703,6,1,1,1
602116,602,7,1,1,1
602158,101,16,2,1,1
602213,305,14,2,1,1
602258,2002,15,5,1,1
602315,1504,12,1,1,1
602399,602,8,4,1,1
602433,301,6,1,1,1
602450,1404,14,5,1,1
602501,306,14,2,1,1
602524,1106,16,1,1,1
602525,2201,9,2,1,1
602564,1205,10,2,1,1
602580,2103,3,1,1,1
602706,701,12,1,1,1
602715,501,16,2,1,1
602732,2303,16,2,1,1
602817,2002,3,1,1,1
602882,2500,3,1,1,1
602885,602,11,5,1,1
602945,2202,11,3,1,1
602954,903,8,2,1,1
602974,702,16,2,1,1
603013,1402,12,4,1,1
603062,2001,3,1,1,1
603067,400,7,6,1,1
603075,1205,14,2,1,1
603090,2500,12,2,1,1
603126,2302,12,1,1,1
603152,302,4,3,1,1
603165,1003,12,1,1,1
603213,1800,10,1,1,1
603312,1903,4,3,1,1
603353,2102,15,2,1,1
603444,1104,13,3,1,1
603457,1401,1,1,1,1
603463,2002,16,4,1,1
603493,2600,15,3,1,1
603502,702,2,3,1,1
603541,1600,16,2,1,1
603566,1503,15,1,1,1
603740,2001,10,1,1,1
603778,601,13,2,1,1
603807,400,12,7,1,1
603821,2003,15,4,1,1
603846,703,12,2,1,1
603902,601,14,4,1,1
603949,306,13,6,1,1
604011,1203,1,1,1,1
604015,1404,16,2,1,1
604020,2103,2,2,1,1
604024,2002,1,3,1,1
604030,1204,10,2,1,1
604063,1301,7,2,1,1
604108,503,12,2,1,1
604171,906,1,1,1,1
604236,1403,16,4,1,1
604244,400,1,1,1,1
604249,1700,6,1,1,1
604281,2202,12,3,1,1
604316,902,12,1,1,1
604353,1402,6,1,1,1
604413,1401,11,2,1,1
604444,400,11,4,1,1
604497,1204,15,2,1,1
604546,2301,13,3,1,1
604624,1903,14,2,1,1
604683,2400,7,2,1,1
604792,1600,10,2,1,1
604871,2103,13,2,1,1
604885,1503,13,4,1,1
604924,1800,13,4,1,1
604932,2102,7,2,1,1
604974,906,11,1,1,1
605024,2003,8,1,1,1
605028,1002,16,2,1,1
605029,1001,16,4,1,1
605038,1904,14,2,1,1
605052,1800,5,7,1,1
605141,307,12,4,1,1
605185,1205,15,3,1,1
605206,2001,1,1,1,1
605257,301,13,2,1,1
605261,2302,16,1,1,1
605272,2202,11,5,1,1
605294,2101,11,2,1,1
605314,301,12,4,1,1
605336,1904,8,2,1,1
605440,2103,9,1,1,1
605510,1402,8,4,1,1
605518,601,5,4,1,1
605526,2202,7,2,1,1
605731,2600,10,2,1,1
605751,1403,6,1,1,1
605752,2103,12,2,1,1
605769,2302,5,1,1,1
605770,2302,6,2,1,1
605772,902,15,4,1,1
605779,307,15,7,1,1
605889,906,3,2,1,1
605899,1105,13,4,1,1
605904,1402,11,1,1,1
605921,2002,10,2,1,1
605923,302,2,1,1,1
605954,1402,1,1,1,1
606016,2500,4,1,1,1
606017,2202,13,2,1,1
606040,903,16,2,1,1
606083,703,8,2,1,1
606088,901,15,2,1,1
606130,1503,6,1,1,1
606172,1201,15,2,1,1
606243,1302,14,7,1,1
606417,1201,13,2,1,1
606473,501,6,3,1,1
606518,1301,8,2,1,1
606597,903,12,1,1,1
606629,2104,2,1,1,1
606675,1600,2,1,1,1
606677,304,4,3,1,1
606696,702,1,2,1,1
606713,1105,6,1,1,1
606783,1106,1,3,1,1
606826,1401,14,4,1,1
606904,701,12,3,1,1
606937,2301,16,3,1,1
606988,1202,9,1,1,1
606992,303,8,2,1,1
607001,1104,14,2,1,1
607004,701,10,5,1,1
607034,102,13,5,1,1
607040,907,1,2,1,1
607044,1903,16,6,1,1
607077,2001,11,1,1,1
607118,601,9,2,1,1
607123,907,7,2,1,1
607133,1104,8,1,1,1
607160,1205,14,2,1,1
607188,905,3,2,1,1
607191,906,3,5,1,1
607198,1403,1,3,1,1
607286,102,4,3,1,1
607329,2302,13,6,1,1
607519,701,4,1,1,1
607532,2400,10,1,1,1
607542,906,2,2,1,1
607573,2003,3,1,1,1
607641,101,1,1,1,1
607711,1002,12,1,1,1
607724,501,6,6,1,1
607773,1902,16,3,1,1
607774,2001,12,3,1,1
607803,701,4,3,1,1
607824,1204,10,2,1,1
607826,1205,3,1,1,1
607932,1301,6,1,1,1
607960,800,6,3,1,1
607972,1103,13,7,1,1
608087,1201,7,1,1,1
608124,904,11,2,1,1
608133,1903,12,5,1,1
608143,1502,10,1,1,1
608170,2500,1,2,1,1
608225,101,5,1,1,1
608226,1700,13,2,1,1
608271,1901,11,2,1,1
608323,904,1,3,1,1
608327,1401,16,3,1,1
608363,2102,8,2,1,1
608409,901,3,1,1,1
608601,1401,15,4,1,1
608647,2104,13,1,1,1
608667,301,16,2,1,1
608742,101,7,1,1,1
608758,102,12,2,1,1
608787,2001,1,2,1,1
608795,2302,11,2,1,1
608801,1503,16,5,1,1
608934,1003,3,1,1,1
609058,905,1,4,1,1
609068,2002,13,6,1,1
609081,304,10,2,1,1
609091,2002,16,2,1,1
609139,1204,5,1,1,1
609201,1401,6,1,1,1
609219,601,4,2,1,1
609320,1404,16,3,1,1
609373,1101,15,2,1,1
609388,907,13,4,1,1
609454,906,5,3,1,1
609468,308,11,2,1,1
609571,2102,14,2,1,1
609612,2003,15,6,1,1
609616,1301,11,2,1,1
609620,1104,1,1,1,1
609652,2500,14,2,1,1
609661,302,11,3,1,1
609904,800,16,4,1,1
609924,2500,14,5,1,1
609933,1301,1,1,1,1
609952,1903,11,1,1,1
610021,502,10,1,1,1
610025,1502,16,4,1,1
610095,2202,6,2,1,1
610097,1501,9,1,1,1
610099,1201,15,3,1,1
610210,2002,10,1,1,1
610306,2103,14,3,1,1
610369,1203,15,4,1,1
610380,2002,13,2,1,1
610417,2001,6,1,1,1
610488,1102,8,2,1,1
610506,1903,13,2,1,1
610530,1700,6,2,1,1
610553,1401,16,1,1,1
610580,2003,13,2,1,1
610662,2303,12,2,1,1
610754,102,7,2,1,1
610770,1103,12,2,1,1
610857,502,12,2,1,1
610960,1503,8,2,1,1
610962,1503,12,6,1,1
610964,1102,12,2,1,1
611015,1301,9,2,1,1
611020,2101,10,2,1,1
611075,2104,2,1,1,1
611082,101,16,1,1,1
611167,305,16,3,1,1
611216,2001,11,2,1,1
611225,1401,13,4,1,1
611229,308,12,3,1,1
611383,2302,16,4,1,1
611417,1201,4,1,1,1
611593,2103,1,1,1,1
611608,400,1,2,1,1
611630,901,3,2,1,1
611691,1504,16,3,1,1
611698,1402,10,2,1,1
611762,2202,13,4,1,1
611799,1104,13,2,1,1
611800,1403,16,2,1,1
611905,800,16,4,1,1
611920,2302,4,1,1,1
611945,1903,16,3,1,1
611952,101,6,1,1,1
611967,1104,6,2,1,1
611979,906,5,2,1,1
611995,2001,12,3,1,1
611999,2102,14,5,1,1
612059,2002,7,2,1,1
612090,1001,10,2,1,1
612100,303,10,2,1,1
612109,2104,14,1,1,1
612141,904,11,1,1,1
612166,502,6,1,1,1
612208,1501,16,2,1,1
612266,1002,11,3,1,1
612372,901,8,2,1,1
612446,302,12,3,1,1
612488,902,16,4,1,1
612492,2103,12,2,1,1
612532,1903,12,4,1,1
612546,1901,14,2,1,1
612566,2600,8,3,1,1
612570,2003,8,3,1,1
612586,1201,11,4,1,1
612625,1201,2,1,1,1
612653,2001,12,2,1,1
612695,1101,16,2,1,1
612753,1800,4,1,1,1
612771,2500,3,1,1,1
612783,2400,12,5,1,1
612804,2301,12,4,1,1
612914,1700,16,4,1,1
612922,1401,7,2,1,1
612936,2103,12,5,1,1
612983,1102,14,3,1,1
613040,1501,14,2,1,1
613052,102,12,2,1,1
613146,1800,9,2,1,1
613147,2201,16,4,1,1
613183,1401,12,1,1,1
613184,503,1,2,1,1
613220,2104,13,2,1,1
613237,2102,7,4,1,1
613245,1903,11,4,1,1
613316,2102,13,2,1,1
613323,2400,9,1,1,1
613338,1503,3,1,1,1
613367,1402,5,1,1,1
613408,1201,3,1,1,1
613491,305,11,5,1,1
613499,1106,5,2,1,1
613537,503,6,1,1,1
613543,308,15,4,1,1
613558,2303,15,4,1,1
613577,2202,15,3,1,1
613578,400,3,2,1,1
613607,2003,13,4,1,1
613672,2303,15,3,1,1
613683,502,10,2,1,1
613789,2101,6,5,1,1
613853,305,2,4,1,1
613886,1104,1,2,1,1
613895,1504,14,2,1,1
613934,2500,9,1,1,1
613997,502,12,3,1,1
614005,2104,2,1,1,1
614078,501,2,2,1,1
614094,1800,13,3,1,1
614119,1700,6,1,1,1
614121,1102,16,3,1,1
614276,703,2,1,1,1
614299,2201,6,1,1,1
614315,2001,9,1,1,1
614392,2103,8,1,1,1
614452,1700,15,3,1,1
614457,1600,4,2,1,1
614491,901,6,2,1,1
614567,602,7,2,1,1
614590,2101,4,4,1,1
614643,1003,1,1,1,1
614689,1204,15,5,1,1
614899,2003,7,1,1,1
614996,1600,16,7,1,1
615032,101,4,1,1,1
615069,303,15,4,1,1
615102,2600,5,2,1,1
615181,702,14,5,1,1
615197,1501,10,3,1,1
615227,906,12,2,1,1
615254,2003,13,1,1,1
615292,1002,16,1,1,1
615332,400,4,1,1,1
615396,503,13,2,1,1
615412,1205,15,4,1,1
615482,1404,16,4,1,1
615498,1202,10,2,1,1
615574,101,3,1,1,1
615635,1001,13,4,1,1
615664,1800,9,4,1,1
615727,306,10,2,1,1
615759,2201,14,4,1,1
615787,1103,7,2,1,1
615818,2103,2,1,1,1
615886,902,12,1,1,1
616024,1503,12,2,1,1
616079,1501,14,4,1,1
616083,907,15,5,1,1
616159,1504,9,4,1,1
616200,1401,12,1,1,1
616284,2103,14,4,1,1
616332,1204,6,1,1,1
616385,701,11,3,1,1
616391,1001,13,1,1,1
616442,902,15,5,1,1
616483,1502,11,2,1,1
616509,906,10,2,1,1
616618,1106,15,2,1,1
616693,1102,16,2,1,1
616701,1504,16,4,1,1
616754,1203,6,2,1,1
616767,2003,16,2,1,1
616773,101,12,1,1,1
616827,1402,12,3,1,1
616837,304,3,2,1,1
616858,907,16,3,1,1
617029,302,10,4,1,1
617089,305,13,4,1,1
617096,503,13,4,1,1
617105,1101,13,4,1,1
617135,1201,13,2,1,1
617142,1205,4,1,1,1
617145,1003,12,2,1,1
617164,1104,15,3,1,1
617166,1001,13,7,1,1
617171,1201,15,4,1,1
617174,1204,13,2,1,1
617214,1202,15,3,1,1
617278,503,13,2,1,1
617300,1504,9,3,1,1
617355,601,15,5,1,1
617357,1503,10,2,1,1
617443,1904,14,4,1,1
617467,102,13,2,1,1
617468,101,12,7,1,1
617488,308,13,2,1,1
617554,2003,13,3,1,1
617709,1401,3,4,1,1
617744,1205,5,3,1,1
617805,2201,13,3,1,1
617806,1102,12,3,1,1
617826,2600,13,5,1,1
617845,501,12,5,1,1
617849,1001,15,5,1,1
617869,2201,10,2,1,1
617934,1103,13,2,1,1
617971,907,12,4,1,1
617977,2104,11,1,1,1
617990,1106,15,4,1,1
618026,602,1,1,1,1
618040,1503,10,2,1,1
618124,1103,16,2,1,1
618183,1904,1,1,1,1
618225,2003,13,4,1,1
618270,400,11,3,1,1
618341,502,11,1,1,1
618345,1800,14,2,1,1
618347,1106,15,3,1,1
618397,1105,13,2,1,1
618459,1402,6,1,1,1
618500,1001,16,3,1,1
618592,2302,16,3,1,1
618616,1401,10,2,1,1
618630,308,11,4,1,1
618686,2104,15,2,1,1
618722,903,3,1,1,1
618734,906,13,3,1,1
618776,1101,11,1,1,1
618829,1502,13,2,1,1
618853,1105,3,1,1,1
618854,2500,10,4,1,1
618871,1402,13,4,1,1
618959,1103,12,1,1,1
619101,601,12,1,1,1
619156,2400,3,1,1,1
619238,501,16,7,1,1
619291,2002,11,3,1,1
619341,2500,14,2,1,1
619345,1903,9,3,1,1
619387,1502,13,2,1,1
619446,1501,11,1,1,1
619472,2102,7,2,1,1
619552,2202,4,1,1,1
619630,1503,15,3,1,1
619726,1001,13,3,1,1
619793,1103,7,1,1,1
619853,1202,11,2,1,1
619872,1501,13,2,1,1
619899,1302,7,4,1,1
619931,308,15,5,1,1
620142,702,15,1,1,1
620229,1903,10,2,1,1
620247,2301,1,4,1,1
620497,2202,16,7,1,1
620510,1402,2,1,1,1
620569,1302,11,5,1,1
620591,1903,14,3,1,1
620592,2102,15,3,1,1
620593,602,4,1,1,1
620597,1904,13,2,1,1
620635,1504,13,2,1,1
620650,800,5,1,1,1
620661,102,12,3,1,1
620663,1001,16,2,1,1
620704,2002,11,1,1,1
620723,703,10,7,1,1
620769,2104,12,3,1,1
620852,1201,11,2,1,1
620902,601,5,2,1,1
620945,1201,2,1,1,1
620978,2102,1,1,1,1
621018,400,12,6,1,1
621037,1503,14,2,1,1
621043,503,14,4,1,1
621097,2003,11,2,1,1
621108,1600,12,3,1,1
621215,2003,15,4,1,1
621246,601,12,2,1,1
621286,307,9,1,1,1
621291,2500,13,4,1,1
621318,1403,6,2,1,1
621332,1403,7,2,1,1
621333,2303,10,1,1,1
621433,307,2,1,1,1
621515,1003,11,4,1,1
621582,2400,7,2,1,1
621598,800,15,2,1,1
621607,2400,8,7,1,1
621626,1302,12,5,1,1
621642,1002,14,2,1,1
621726,1502,13,3,1,1
621743,2500,7,3,1,1
621828,1102,2,1,1,1
621839,1105,11,2,1,1
621850,2002,10,1,1,1
621856,905,5,3,1,1
621878,2302,14,3,1,1
621942,601,12,5,1,1
621978,1501,10,2,1,1
622034,502,15,4,1,1
622094,703,7,3,1,1
622109,1105,11,4,1,1
622114,2302,11,2,1,1
622139,1401,13,1,1,1
622364,1204,1,1,1,1
622429,302,16,3,1,1
622646,502,3,1,1,1
622675,302,16,5,1,1
622720,2600,14,3,1,1
622735,1404,10,1,1,1
622738,2600,9,1,1,1
622801,702,16,2,1,1
622818,904,13,2,1,1
622865,503,3,1,1,1
622907,1201,1,1,1,1
622939,102,13,2,1,1
623207,905,13,4,1,1
623360,101,4,1,1,1
623386,904,1,1,1,1
623506,905,15,2,1,1
623615,1002,5,1,1,1
623647,2302,13,2,1,1
623672,501,4,6,1,1
623819,1600,12,7,1,1
623835,1106,13,2,1,1
623861,903,14,3,1,1
623879,400,11,3,1,1
623904,1201,1,1,1,1
623912,304,11,4,1,1
623941,904,12,2,1,1
623952,702,16,2,1,1
623961,1600,16,4,1,1
623984,2202,11,2,1,1
624017,601,6,1,1,1
624022,602,2,2,1,1
624028,1302,8,2,1,1
624041,702,10,1,1,1
624048,1002,12,2,1,1
624129,307,10,2,1,1
624162,1700,11,2,1,1
624170,1202,12,2,1,1
624202,2103,4,1,1,1
624262,2202,15,3,1,1
624306,1302,9,3,1,1
624320,1902,12,1,1,1
624322,303,7,1,1,1
624382,1700,9,1,1,1
624505,2102,13,2,1,1
624615,1202,12,3,1,1
624661,2600,4,1,1,1
624681,1003,12,2,1,1
624717,1302,6,1,1,1
624778,904,12,1,1,1
624789,1904,8,2,1,1
624851,307,5,2,1,1
624858,1700,10,2,1,1
624864,1501,10,1,1,1
624866,901,13,2,1,1
624904,1503,14,3,1,1
624948,400,3,4,1,1
624995,1001,10,4,1,1
625033,703,13,5,1,1
625098,1402,2,3,1,1
625116,306,15,2,1,1
625181,2002,12,4,1,1
625236,1104,6,1,1,1
625258,1503,16,3,1,1
625296,1402,2,1,1,1
625334,1402,7,4,1,1
625342,302,10,2,1,1
