hid,sample_geo,gqtype,gqrtotals,gqtotals
753269,3803,2,1,1
753386,402,1,1,1
753423,4006,2,1,1
753545,401,1,1,1
753585,3809,2,1,1
753820,2401,1,1,1
753916,4109,1,1,1
754012,200,1,1,1
754060,3802,2,1,1
754267,1700,2,1,1
754295,3304,2,1,1
754344,300,2,1,1
754394,906,2,1,1
754496,906,1,1,1
754687,2001,1,1,1
754709,701,2,1,1
754741,1802,2,1,1
754743,2802,1,1,1
754954,2500,2,1,1
754959,200,1,1,1
754996,4104,1,1,1
755262,200,1,1,1
755320,3802,2,1,1
755475,2500,2,1,1
755485,3902,2,1,1
755532,2600,1,1,1
755543,3106,2,1,1
755558,3205,2,1,1
755685,4114,2,1,1
755747,3808,2,1,1
755764,1205,1,1,1
755806,500,1,1,1
756193,2702,2,1,1
756296,1203,1,1,1
756416,1801,1,1,1
756715,4005,2,1,1
756789,3810,2,1,1
756846,3206,2,1,1
757086,1400,2,1,1
757244,4007,2,1,1
757866,4005,2,1,1
757888,1900,2,1,1
758380,3107,1,1,1
758417,200,2,1,1
758499,100,2,1,1
758534,2802,2,1,1
758796,3105,2,1,1
759084,2801,2,1,1
759174,3106,2,1,1
759420,3701,1,1,1
759471,4004,2,1,1
759506,701,2,1,1
759720,4112,2,1,1
759736,800,1,1,1
759740,3304,2,1,1
759974,4111,2,1,1
760182,500,1,1,1
760223,100,2,1,1
760437,3804,2,1,1
760592,401,2,1,1
760674,3903,2,1,1
760913,3308,2,1,1
761032,4011,1,1,1
761046,3810,1,1,1
761064,3001,1,1,1
761289,4108,1,1,1
761333,2802,2,1,1
761426,2001,1,1,1
761545,1300,1,1,1
761611,1206,2,1,1
761651,3207,1,1,1
761678,3304,2,1,1
761866,2500,2,1,1
761895,200,1,1,1
762058,3305,2,1,1
762134,403,2,1,1
762171,3202,1,1,1
762389,3710,2,1,1
762415,3304,2,1,1
762504,3102,2,1,1
762665,800,1,1,1
762715,3106,2,1,1
762717,500,1,1,1
762734,500,2,1,1
763003,3305,1,1,1
763142,2500,2,1,1
763174,3802,2,1,1
763488,2600,2,1,1
763581,3107,2,1,1
763637,2600,2,1,1
763715,2201,2,1,1
763849,2300,2,1,1
763894,3207,1,1,1
763962,3802,2,1,1
764039,4009,2,1,1
764115,3803,2,1,1
764284,401,2,1,1
764536,3710,1,1,1
764899,2402,2,1,1
764921,3707,1,1,1
764976,2402,1,1,1
765193,3313,1,1,1
765296,2702,1,1,1
765444,600,2,1,1
765627,3902,1,1,1
765732,701,2,1,1
766006,2201,2,1,1
766036,2802,2,1,1
766121,3808,2,1,1
766134,3707,1,1,1
766175,3702,1,1,1
766342,3806,2,1,1
766368,1203,1,1,1
766413,2701,1,1,1
766466,3804,2,1,1
766621,701,2,1,1
767019,901,1,1,1
767424,2701,2,1,1
767503,2500,2,1,1
767848,1700,2,1,1
767874,2903,2,1,1
767875,3710,1,1,1
768099,403,2,1,1
768406,3809,1,1,1
768548,2300,1,1,1
768622,4016,2,1,1
768747,3313,2,1,1
768812,3806,1,1,1
768838,1500,2,1,1
768865,2801,1,1,1
768926,2300,2,1,1
768970,3107,2,1,1
768983,2401,1,1,1
769051,1600,2,1,1
769590,3708,1,1,1
769599,403,1,1,1
769665,701,2,1,1
770168,4007,2,1,1
770197,905,2,1,1
770224,4114,1,1,1
770337,4114,1,1,1
770352,901,2,1,1
770384,3809,2,1,1
770409,4008,2,1,1
770491,4007,2,1,1
770621,704,1,1,1
770763,2100,1,1,1
770841,2300,2,1,1
770860,3810,2,1,1
770928,3802,2,1,1
770938,3107,1,1,1
771084,3902,2,1,1
771296,4006,2,1,1
771585,3304,2,1,1
771661,2300,2,1,1
771677,2901,2,1,1
771999,704,2,1,1
772065,2203,2,1,1
772107,4003,1,1,1
772155,3710,1,1,1
772178,200,1,1,1
772232,3102,2,1,1
772770,3808,1,1,1
772789,2702,2,1,1
772844,906,2,1,1
772847,3202,1,1,1
773291,3809,2,1,1
773407,2002,1,1,1
773410,3901,2,1,1
773492,1300,2,1,1
773735,3808,2,1,1
773786,3802,2,1,1
773883,2902,2,1,1
773950,3204,2,1,1
774654,3306,1,1,1
775204,3704,1,1,1
775606,4114,2,1,1
775882,2300,2,1,1
776705,2401,1,1,1
776765,2801,1,1,1
776830,100,2,1,1
777028,3101,2,1,1
777037,300,1,1,1
777285,200,1,1,1
777352,2500,2,1,1
777455,4005,2,1,1
777619,2903,2,1,1
777831,3903,2,1,1
777995,2203,2,1,1
778039,4007,2,1,1
778063,3809,2,1,1
778351,2701,1,1,1
778390,3105,1,1,1
778554,3802,2,1,1
778642,2201,2,1,1
778955,3206,2,1,1
779088,4009,2,1,1
779137,800,1,1,1
779194,2801,2,1,1
779377,2300,2,1,1
779385,3707,2,1,1
779631,3804,1,1,1
779657,2702,2,1,1
779661,1500,2,1,1
779679,1700,1,1,1
779754,3313,2,1,1
779837,3304,2,1,1
779913,3206,1,1,1
780171,4010,2,1,1
780420,3212,1,1,1
780485,703,2,1,1
780558,1207,1,1,1
780711,2902,2,1,1
780724,3107,1,1,1
781015,1500,2,1,1
781455,1206,2,1,1
781464,1202,2,1,1
781502,401,1,1,1
781543,4114,2,1,1
781559,3710,1,1,1
781699,3202,1,1,1
781735,200,2,1,1
781807,3710,1,1,1
782051,3810,2,1,1
782438,3710,2,1,1
782948,3101,2,1,1
783195,2500,2,1,1
783517,901,1,1,1
783576,2300,2,1,1
783664,904,1,1,1
783733,906,1,1,1
784292,901,1,1,1
784310,3311,1,1,1
784339,2300,2,1,1
784382,3003,2,1,1
784435,2500,2,1,1
784461,4105,2,1,1
784916,3804,2,1,1
784970,3107,2,1,1
785118,2002,1,1,1
785267,1102,2,1,1
785322,403,1,1,1
785325,1300,1,1,1
785506,3102,1,1,1
785539,1700,1,1,1
785630,2903,2,1,1
785856,1205,2,1,1
786006,1400,2,1,1
786036,3101,2,1,1
786240,3802,2,1,1
786246,2702,2,1,1
786259,3304,2,1,1
786299,701,2,1,1
786457,500,1,1,1
786466,200,2,1,1
786643,906,2,1,1
787109,704,1,1,1
787122,1102,2,1,1
787160,3103,2,1,1
787400,4106,2,1,1
787425,402,1,1,1
787676,3208,2,1,1
787785,3803,1,1,1
787791,3107,2,1,1
787847,4004,2,1,1
787932,3304,2,1,1
788474,2100,2,1,1
788558,3810,2,1,1
788824,2802,1,1,1
788855,3804,2,1,1
788859,2500,2,1,1
788876,2001,1,1,1
788879,2701,1,1,1
788892,3705,2,1,1
788902,3705,2,1,1
789078,200,2,1,1
789118,2201,2,1,1
789210,403,2,1,1
789265,1400,2,1,1
789320,3903,1,1,1
789707,3304,2,1,1
789738,2300,2,1,1
789824,906,2,1,1
789902,3107,2,1,1
790192,2902,2,1,1
790294,3312,1,1,1
790300,500,2,1,1
790352,1801,2,1,1
790630,2201,1,1,1
790676,701,1,1,1
790683,2001,1,1,1
790703,800,2,1,1
790797,3304,2,1,1
790887,1205,1,1,1
790912,1900,1,1,1
791112,2702,1,1,1
791174,2902,1,1,1
791179,2702,2,1,1
791273,2801,2,1,1
791387,1204,1,1,1
791441,402,1,1,1
791475,3310,2,1,1
791550,2500,1,1,1
791551,1802,1,1,1
791573,3001,2,1,1
791807,600,2,1,1
791814,3805,1,1,1
792027,902,2,1,1
792232,3704,1,1,1
792337,4002,2,1,1
792463,3205,2,1,1
792608,1203,1,1,1
792807,3202,1,1,1
792895,3802,2,1,1
793170,701,2,1,1
793453,4004,2,1,1
793489,1202,2,1,1
793669,4114,1,1,1
793859,3804,1,1,1
793975,402,2,1,1
794220,3903,2,1,1
794344,701,2,1,1
794473,3104,2,1,1
794488,4103,2,1,1
794589,2300,2,1,1
794617,200,1,1,1
794642,3201,1,1,1
794672,500,1,1,1
794835,3106,2,1,1
795192,4017,2,1,1
795230,4013,2,1,1
795297,2702,2,1,1
795374,4103,1,1,1
795423,402,1,1,1
795673,4016,2,1,1
795678,3710,1,1,1
795920,1206,2,1,1
796188,402,1,1,1
796278,2300,2,1,1
796344,2801,1,1,1
796881,704,1,1,1
796952,903,2,1,1
797021,3202,2,1,1
797163,4112,1,1,1
797197,3105,1,1,1
797429,2801,2,1,1
797489,3307,2,1,1
797514,4015,2,1,1
797833,3212,1,1,1
798260,1206,2,1,1
798266,3002,2,1,1
798289,3801,1,1,1
798419,3810,2,1,1
798666,3309,2,1,1
798821,904,1,1,1
798832,3801,2,1,1
798887,800,1,1,1
798936,2802,1,1,1
799608,701,1,1,1
799665,500,2,1,1
799801,4114,1,1,1
799836,3205,2,1,1
799847,3802,2,1,1
799938,200,1,1,1
800032,402,1,1,1
800204,3303,1,1,1
800225,1202,2,1,1
800226,1400,2,1,1
800339,3202,2,1,1
800370,4109,1,1,1
800372,3708,1,1,1
800924,2801,2,1,1
800947,1206,2,1,1
801089,4103,2,1,1
801117,3803,2,1,1
801325,3210,1,1,1
801336,4006,2,1,1
801576,2002,2,1,1
801867,3104,1,1,1
802293,1400,2,1,1
802494,3206,2,1,1
802596,4015,2,1,1
802600,4004,2,1,1
802769,402,1,1,1
802860,2401,1,1,1
802945,3204,2,1,1
802963,4001,2,1,1
803025,701,2,1,1
803098,2001,2,1,1
803471,2300,2,1,1
803666,3205,2,1,1
804054,4014,2,1,1
804055,4106,2,1,1
804076,3701,1,1,1
804190,1206,2,1,1
804414,906,2,1,1
804427,3705,2,1,1
804470,200,2,1,1
804514,300,1,1,1
804768,100,1,1,1
804979,3312,1,1,1
804995,3104,2,1,1
805091,701,2,1,1
805523,702,2,1,1
805651,200,1,1,1
805895,600,2,1,1
805904,2100,1,1,1
806064,100,1,1,1
806074,2600,2,1,1
806078,4112,2,1,1
806103,200,2,1,1
806202,500,2,1,1
806380,906,2,1,1
806389,2802,1,1,1
806529,2300,2,1,1
806608,3102,1,1,1
806622,2201,1,1,1
806628,2201,2,1,1
806809,1102,2,1,1
806853,906,2,1,1
806866,3903,2,1,1
806911,2901,2,1,1
807063,2600,2,1,1
807206,1207,2,1,1
807229,3105,2,1,1
807265,1204,2,1,1
807267,2600,2,1,1
807550,2002,1,1,1
807748,4010,2,1,1
808033,2801,2,1,1
808036,3207,1,1,1
808135,701,1,1,1
808137,2401,1,1,1
808207,2201,2,1,1
808245,1202,2,1,1
808322,1400,2,1,1
808879,3703,2,1,1
809094,3309,2,1,1
809327,3001,2,1,1
809377,2500,2,1,1
809592,401,1,1,1
809696,905,2,1,1
809792,3802,1,1,1
809859,3103,2,1,1
809896,4103,1,1,1
810264,2300,2,1,1
810297,3206,1,1,1
810518,2300,2,1,1
810628,2001,2,1,1
810730,2801,1,1,1
810747,3707,1,1,1
810830,3206,2,1,1
810946,402,2,1,1
811110,2100,2,1,1
811260,4006,2,1,1
811356,3902,1,1,1
811395,902,2,1,1
811471,1202,2,1,1
811587,2702,1,1,1
811625,2802,2,1,1
812117,100,2,1,1
812129,2401,1,1,1
812213,1202,2,1,1
812934,4106,2,1,1
812983,3002,2,1,1
813251,906,2,1,1
813279,3304,2,1,1
813434,2702,2,1,1
813557,402,1,1,1
813624,4008,2,1,1
813700,3103,1,1,1
813749,2300,2,1,1
813936,3106,2,1,1
814061,3305,2,1,1
814158,2201,2,1,1
814396,4014,2,1,1
814833,2002,2,1,1
814847,2402,1,1,1
814911,4112,2,1,1
815412,4106,2,1,1
815594,1300,2,1,1
815711,3103,1,1,1
815729,703,2,1,1
815912,2701,1,1,1
816317,2002,2,1,1
816349,2802,2,1,1
816357,701,2,1,1
816550,3209,2,1,1
816584,2702,2,1,1
816604,902,1,1,1
816637,3803,1,1,1
816721,2001,1,1,1
816972,1600,2,1,1
816978,4015,1,1,1
817105,903,2,1,1
817133,1801,2,1,1
817161,1500,2,1,1
817200,1900,2,1,1
817207,906,2,1,1
817287,2001,2,1,1
817417,3106,1,1,1
817465,2801,2,1,1
817724,100,2,1,1
817865,3705,2,1,1
818089,906,2,1,1
818123,3302,2,1,1
818237,3802,2,1,1
818257,402,1,1,1
818290,3107,2,1,1
818370,200,1,1,1
818394,402,1,1,1
818421,703,1,1,1
818507,3705,2,1,1
818589,2001,2,1,1
818618,3206,2,1,1
818656,3002,2,1,1
818714,2300,2,1,1
818925,2002,1,1,1
818930,2100,1,1,1
818989,903,2,1,1
819012,3809,2,1,1
819176,1202,2,1,1
819182,3308,2,1,1
819213,1202,2,1,1
819248,4101,2,1,1
819262,3301,2,1,1
819264,300,2,1,1
819354,2902,1,1,1
819499,402,2,1,1
819512,2201,2,1,1
819543,2701,2,1,1
819575,800,1,1,1
819751,4013,2,1,1
819924,4114,2,1,1
819969,2500,2,1,1
819970,3808,2,1,1
820156,3105,2,1,1
820182,3206,1,1,1
820253,4114,1,1,1
820725,2903,2,1,1
821003,3802,2,1,1
821176,200,2,1,1
821230,902,2,1,1
821332,2802,1,1,1
821714,2002,1,1,1
821769,3303,2,1,1
821782,2802,2,1,1
821869,4010,1,1,1
822285,3710,1,1,1
822292,1205,1,1,1
822385,3210,2,1,1
822536,1300,1,1,1
822677,3903,2,1,1
822870,402,2,1,1
822888,3705,2,1,1
822907,3105,2,1,1
823090,1205,1,1,1
823174,701,2,1,1
823409,100,1,1,1
823538,2902,1,1,1
823539,200,1,1,1
823589,2701,1,1,1
823814,3206,2,1,1
823925,701,2,1,1
823964,2802,2,1,1
824119,403,1,1,1
824250,3304,2,1,1
824879,2100,2,1,1
824892,3102,1,1,1
825321,3304,2,1,1
825341,2802,1,1,1
825361,3802,2,1,1
825440,1207,1,1,1
825662,3313,1,1,1
825777,2201,2,1,1
825805,3201,1,1,1
825822,2902,2,1,1
825862,4106,2,1,1
825880,100,2,1,1
825899,701,2,1,1
825959,2300,2,1,1
826027,3107,2,1,1
826049,3802,2,1,1
826149,2100,1,1,1
826267,200,1,1,1
826281,2701,1,1,1
826337,3210,2,1,1
826451,1300,1,1,1
826474,3304,2,1,1
826506,903,2,1,1
826522,3705,2,1,1
826656,800,1,1,1
826703,4003,2,1,1
826833,1400,2,1,1
826840,3304,2,1,1
826890,905,2,1,1
826911,4014,2,1,1
826966,1207,1,1,1
827022,702,2,1,1
827186,3801,1,1,1
827225,1500,2,1,1
827238,2702,1,1,1
827273,100,1,1,1
827840,4018,2,1,1
827872,4006,2,1,1
828057,200,1,1,1
828137,1204,1,1,1
828138,905,2,1,1
828219,2001,1,1,1
828311,3809,2,1,1
828350,100,1,1,1
828568,3705,2,1,1
828577,4114,1,1,1
828651,401,2,1,1
828715,3707,2,1,1
828848,3312,2,1,1
829070,3103,1,1,1
829112,800,1,1,1
829164,2500,2,1,1
829167,2001,2,1,1
829234,3307,2,1,1
829288,3104,2,1,1
829480,4112,2,1,1
829578,903,1,1,1
829589,2201,2,1,1
829855,3106,2,1,1
829891,3710,1,1,1
829897,703,2,1,1
829909,2702,2,1,1
829975,4112,2,1,1
830041,1500,2,1,1
830181,2902,1,1,1
830350,2600,2,1,1
830441,2802,2,1,1
830452,3205,2,1,1
830463,3306,1,1,1
830489,3701,2,1,1
830603,3705,2,1,1
830628,2300,2,1,1
830651,3704,1,1,1
830659,3903,2,1,1
830769,3809,2,1,1
830814,1300,1,1,1
830967,200,1,1,1
830985,3106,1,1,1
831051,2300,2,1,1
831099,3701,1,1,1
831111,3710,1,1,1
831336,2203,1,1,1
831362,3306,2,1,1
831376,906,2,1,1
831710,3807,2,1,1
831789,1206,2,1,1
831833,3304,2,1,1
831920,3311,2,1,1
831990,3303,2,1,1
832020,3808,2,1,1
832138,2701,1,1,1
832354,1900,2,1,1
832560,3003,1,1,1
832568,3805,1,1,1
832628,4003,2,1,1
832856,2202,2,1,1
832889,2802,1,1,1
832963,3106,2,1,1
833063,402,2,1,1
833081,2802,1,1,1
833338,1207,1,1,1
833442,1207,1,1,1
833688,2100,1,1,1
833792,2201,1,1,1
833970,3308,1,1,1
834125,3803,2,1,1
834146,1801,2,1,1
834284,2500,2,1,1
834321,3804,1,1,1
834556,2203,2,1,1
834589,1202,2,1,1
834710,1205,2,1,1
835136,2801,1,1,1
835257,3304,2,1,1
835391,3302,1,1,1
835449,3805,2,1,1
835649,2702,1,1,1
835883,1206,2,1,1
836024,3807,2,1,1
836033,1500,2,1,1
836082,100,2,1,1
836249,2203,2,1,1
836466,1203,1,1,1
836476,2701,1,1,1
836489,2300,2,1,1
836711,1900,2,1,1
837019,200,1,1,1
837095,2001,2,1,1
837213,3304,2,1,1
837315,2203,2,1,1
837377,3802,2,1,1
837528,200,1,1,1
837567,701,1,1,1
838132,1700,1,1,1
838378,903,1,1,1
838442,3201,1,1,1
838455,903,2,1,1
838501,3804,2,1,1
838543,3211,2,1,1
838564,3002,2,1,1
838588,2600,1,1,1
838617,4006,2,1,1
839100,3201,2,1,1
839163,4104,2,1,1
839218,2002,2,1,1
839571,3304,2,1,1
839642,2903,2,1,1
839878,3201,2,1,1
839894,500,2,1,1
840016,3307,1,1,1
840384,3304,1,1,1
840792,3802,2,1,1
840815,701,2,1,1
840844,2500,1,1,1
840939,1300,2,1,1
841003,3103,1,1,1
841021,2001,2,1,1
841208,1202,2,1,1
841265,1202,2,1,1
841274,3104,2,1,1
841281,906,2,1,1
841331,100,2,1,1
841373,3207,1,1,1
841381,2903,1,1,1
841615,1900,2,1,1
841780,3705,2,1,1
841806,3309,1,1,1
841818,4009,1,1,1
841858,3709,2,1,1
842116,200,2,1,1
842422,3202,2,1,1
843044,2002,2,1,1
843097,100,2,1,1
843099,402,1,1,1
843101,3703,2,1,1
843109,2902,1,1,1
843554,2801,1,1,1
843937,100,1,1,1
844114,4104,2,1,1
844243,3206,1,1,1
844304,4106,2,1,1
844439,3806,2,1,1
844622,402,2,1,1
844626,3810,2,1,1
844720,2500,2,1,1
844788,901,2,1,1
844894,3804,2,1,1
845230,402,1,1,1
845236,1207,1,1,1
845245,2402,2,1,1
845527,1000,1,1,1
845674,3810,2,1,1
845713,3102,1,1,1
846062,3002,1,1,1
846227,2702,2,1,1
846341,3212,1,1,1
846610,903,2,1,1
846638,3710,1,1,1
847100,3305,1,1,1
847357,4106,2,1,1
847476,1300,2,1,1
847564,1600,2,1,1
847661,3804,2,1,1
847896,2300,2,1,1
847974,300,1,1,1
848139,3312,1,1,1
848362,402,1,1,1
848432,4102,2,1,1
848526,3201,1,1,1
848614,3701,2,1,1
848675,1500,1,1,1
849047,3101,1,1,1
849088,3304,2,1,1
849180,906,1,1,1
849216,703,1,1,1
849271,2100,1,1,1
849332,3001,2,1,1
849342,2401,1,1,1
849477,1600,2,1,1
849498,1900,1,1,1
849592,402,2,1,1
849984,402,1,1,1
850035,100,2,1,1
850166,3701,2,1,1
850240,3710,2,1,1
850309,3306,2,1,1
850450,2203,1,1,1
850653,1206,2,1,1
850798,3101,2,1,1
851014,2300,2,1,1
851070,2001,2,1,1
851216,4114,1,1,1
851254,3809,2,1,1
851340,4105,2,1,1
851386,3802,2,1,1
851475,2701,2,1,1
851516,3107,2,1,1
851583,3201,2,1,1
851814,1400,1,1,1
851844,4007,2,1,1
852036,3705,2,1,1
852099,3107,2,1,1
852243,600,2,1,1
852817,3806,1,1,1
852835,3301,1,1,1
852964,3304,2,1,1
853147,3309,2,1,1
853159,2402,1,1,1
853169,2500,2,1,1
853253,701,2,1,1
853387,1000,1,1,1
853486,1600,2,1,1
854029,701,2,1,1
854133,1206,2,1,1
854303,3304,2,1,1
854334,1202,2,1,1
854486,2802,1,1,1
854575,3103,2,1,1
854580,3002,2,1,1
854640,1900,2,1,1
854711,200,1,1,1
855122,1205,2,1,1
855159,1204,1,1,1
855253,4003,2,1,1
855298,3307,2,1,1
855354,3810,2,1,1
855395,1101,2,1,1
855685,3304,1,1,1
855779,2402,2,1,1
855843,2802,2,1,1
856124,701,2,1,1
856169,3802,2,1,1
856223,500,2,1,1
856431,2600,2,1,1
856556,4007,2,1,1
856713,704,1,1,1
857047,3804,2,1,1
857221,3810,2,1,1
857337,3307,2,1,1
857368,403,2,1,1
857421,200,1,1,1
857511,3703,1,1,1
857536,3805,1,1,1
857654,3710,1,1,1
857670,703,1,1,1
857716,600,2,1,1
857750,3101,1,1,1
857846,2300,2,1,1
857929,403,2,1,1
857988,600,2,1,1
858499,3703,1,1,1
858589,402,2,1,1
858691,3205,2,1,1
858939,3901,1,1,1
859279,500,1,1,1
859529,2901,2,1,1
859534,1500,2,1,1
859558,2402,2,1,1
859864,903,2,1,1
860198,4105,2,1,1
860252,4006,2,1,1
860274,4004,2,1,1
860641,3703,2,1,1
860642,3208,2,1,1
860757,701,1,1,1
861206,402,1,1,1
861324,3105,1,1,1
861606,403,2,1,1
861719,902,1,1,1
861746,3202,1,1,1
861776,2600,2,1,1
862057,3106,2,1,1
862469,3809,2,1,1
862478,2702,1,1,1
862552,2300,2,1,1
863002,3708,2,1,1
863305,906,1,1,1
863361,2300,2,1,1
863508,4104,2,1,1
863660,800,2,1,1
863717,3803,1,1,1
863857,3212,1,1,1
863895,903,1,1,1
863921,2702,2,1,1
864042,500,2,1,1
864180,200,1,1,1
864328,2002,2,1,1
864350,1000,1,1,1
864452,3802,1,1,1
864484,2902,1,1,1
864700,3103,1,1,1
864731,1900,1,1,1
865040,4003,2,1,1
865087,3311,1,1,1
865090,2802,1,1,1
865132,4014,2,1,1
865362,3206,1,1,1
865472,500,2,1,1
865599,4003,2,1,1
865710,3106,1,1,1
865738,2002,2,1,1
865802,1102,2,1,1
865888,1202,2,1,1
866147,3709,1,1,1
866231,200,1,1,1
866237,3107,2,1,1
866466,1203,1,1,1
866849,200,1,1,1
866950,403,2,1,1
866999,2201,1,1,1
867062,3003,1,1,1
867153,300,1,1,1
867287,3706,2,1,1
867353,701,2,1,1
867403,1400,2,1,1
867763,2801,2,1,1
867779,2300,2,1,1
868034,3303,2,1,1
868116,1207,1,1,1
868144,1900,2,1,1
868401,800,1,1,1
868446,1206,1,1,1
868568,3302,1,1,1
869005,3702,1,1,1
869050,4004,2,1,1
869198,1206,2,1,1
869234,2002,1,1,1
869334,2802,2,1,1
869462,3704,2,1,1
869601,2901,2,1,1
869632,2001,2,1,1
869666,100,2,1,1
869693,905,2,1,1
869729,3103,1,1,1
869794,3709,2,1,1
869808,800,1,1,1
869854,1801,2,1,1
870009,3202,1,1,1
870077,906,2,1,1
870396,4011,2,1,1
870448,3306,1,1,1
870480,2001,2,1,1
870486,2802,2,1,1
870710,1201,2,1,1
870813,1205,2,1,1
870817,2901,2,1,1
871037,2401,1,1,1
871681,4010,1,1,1
871820,4007,2,1,1
871873,3810,2,1,1
871899,2500,1,1,1
872242,2903,2,1,1
872398,401,1,1,1
872572,3103,1,1,1
872842,4003,2,1,1
872850,3809,2,1,1
872886,701,2,1,1
872942,3104,2,1,1
873043,4007,2,1,1
873245,1600,1,1,1
873428,3201,2,1,1
873678,3903,2,1,1
873726,2300,2,1,1
873865,3808,2,1,1
873878,200,1,1,1
874008,2802,2,1,1
874121,2902,1,1,1
874191,200,2,1,1
874260,402,1,1,1
874291,703,2,1,1
874754,3708,1,1,1
874800,2402,1,1,1
874914,402,2,1,1
875175,906,1,1,1
875464,4009,2,1,1
875476,4106,2,1,1
875495,1900,2,1,1
875640,906,2,1,1
875830,2801,1,1,1
875917,1300,1,1,1
876524,4103,1,1,1
876546,2300,2,1,1
876638,4012,2,1,1
876819,1300,1,1,1
876874,402,1,1,1
877126,3702,1,1,1
877137,1205,1,1,1
877328,2300,2,1,1
877350,2801,1,1,1
877656,903,2,1,1
877954,3801,2,1,1
877985,2300,1,1,1
878234,1700,2,1,1
878313,2002,1,1,1
878396,100,2,1,1
878603,200,1,1,1
878637,200,1,1,1
878738,2702,1,1,1
879029,3304,2,1,1
879207,3808,2,1,1
879271,905,1,1,1
879316,701,2,1,1
879431,403,2,1,1
879472,2300,2,1,1
879554,906,2,1,1
879630,3802,2,1,1
879785,4112,2,1,1
879941,3202,2,1,1
880136,3002,2,1,1
880161,3105,1,1,1
880185,3107,2,1,1
880316,1700,1,1,1
880356,2500,2,1,1
880383,3802,2,1,1
880391,3301,1,1,1
880451,3809,1,1,1
880488,1102,2,1,1
880692,800,1,1,1
880788,3001,1,1,1
880862,2902,1,1,1
880950,403,2,1,1
881018,3104,2,1,1
881047,3306,1,1,1
881306,3808,2,1,1
881394,2701,1,1,1
881416,402,2,1,1
881598,3103,1,1,1
881742,3804,2,1,1
881760,701,2,1,1
881860,3104,2,1,1
882018,2001,2,1,1
882322,402,1,1,1
882328,3003,1,1,1
882569,906,2,1,1
882762,3104,2,1,1
882843,3105,1,1,1
882911,906,2,1,1
883112,3802,1,1,1
883217,4114,2,1,1
883232,3806,1,1,1
883281,3311,2,1,1
883323,2600,2,1,1
883584,4016,2,1,1
883638,3710,1,1,1
883834,1900,1,1,1
883893,903,2,1,1
883955,903,1,1,1
884078,1500,2,1,1
884309,800,2,1,1
884433,3701,1,1,1
884447,3107,2,1,1
884639,3304,2,1,1
885190,906,2,1,1
885201,3107,2,1,1
885888,2100,1,1,1
885989,3304,2,1,1
886023,4105,1,1,1
886049,3104,2,1,1
886112,2902,1,1,1
886172,901,2,1,1
886405,2402,2,1,1
886530,906,2,1,1
886568,703,2,1,1
886780,2702,2,1,1
886866,4003,2,1,1
886916,2500,2,1,1
887004,500,2,1,1
887124,3708,2,1,1
887138,701,2,1,1
887250,2802,2,1,1
887261,3809,2,1,1
887292,3802,2,1,1
887425,1202,2,1,1
887439,704,1,1,1
887548,100,2,1,1
887596,3802,2,1,1
887841,100,1,1,1
887899,2802,2,1,1
887967,1207,2,1,1
888034,2300,2,1,1
888086,2201,2,1,1
888248,903,2,1,1
888259,4003,2,1,1
888313,3311,2,1,1
888362,2801,1,1,1
888577,3106,2,1,1
888721,2903,2,1,1
888954,3807,2,1,1
889105,3002,2,1,1
889256,4112,2,1,1
889314,1400,1,1,1
889553,402,1,1,1
889620,2701,1,1,1
889639,3304,2,1,1
889668,701,1,1,1
889866,3802,1,1,1
889944,1203,1,1,1
890474,4001,2,1,1
890570,3205,2,1,1
890815,701,2,1,1
890910,4105,2,1,1
890933,3306,2,1,1
891063,3313,2,1,1
891440,2300,2,1,1
891833,701,2,1,1
891930,3806,1,1,1
892046,1207,1,1,1
892374,200,2,1,1
892479,1102,1,1,1
892515,906,2,1,1
892553,4114,2,1,1
892600,1206,2,1,1
892607,3706,2,1,1
892637,903,2,1,1
892799,4006,2,1,1
893025,3807,2,1,1
893176,402,1,1,1
893319,3805,2,1,1
893725,3704,2,1,1
893738,903,2,1,1
893869,403,1,1,1
893897,1207,1,1,1
893910,4109,1,1,1
894233,904,1,1,1
894294,1205,2,1,1
894856,3903,1,1,1
894914,2300,2,1,1
895111,3205,2,1,1
895324,3809,2,1,1
895541,2500,2,1,1
895562,3903,1,1,1
895724,2001,2,1,1
895927,3002,2,1,1
896016,2300,2,1,1
896148,401,1,1,1
896236,800,2,1,1
896311,4109,1,1,1
896487,1206,2,1,1
896676,4105,2,1,1
897047,3809,2,1,1
897319,800,2,1,1
897321,3103,1,1,1
897545,2600,2,1,1
897592,3708,2,1,1
897684,3103,1,1,1
897810,4114,1,1,1
898229,2702,2,1,1
898328,200,1,1,1
898396,2901,1,1,1
898465,3206,2,1,1
898655,701,1,1,1
898709,1801,2,1,1
898916,701,2,1,1
898941,905,2,1,1
899152,2702,2,1,1
899371,1700,1,1,1
899647,701,2,1,1
899800,3201,1,1,1
900309,1202,2,1,1
900360,4004,2,1,1
900406,1400,1,1,1
900784,2201,2,1,1
900794,704,1,1,1
900861,4103,1,1,1
901674,3710,2,1,1
901748,1300,1,1,1
901867,2600,2,1,1
901875,3304,2,1,1
901898,1500,2,1,1
901902,4104,1,1,1
902075,4106,2,1,1
902180,3103,1,1,1
902392,2300,2,1,1
902432,402,1,1,1
902505,2401,1,1,1
902721,905,2,1,1
902765,1205,2,1,1
902767,3804,2,1,1
902789,2001,1,1,1
