geo,sample_geo
1533,4008
1534,4008
1535,4008
1536,4008
1537,4008
1538,4008
1539,4008
1540,4008
1541,4007
1542,4008
1543,4007
1544,4007
1545,4008
1546,4008
1547,4007
1548,4007
1549,4007
1550,4007
1551,4007
1552,4005
1553,4005
1554,4005
1555,4005
1556,4005
1557,4005
1558,4005
1559,4005
1560,4005
1561,4004
1562,4004
1563,4004
1564,4005
1565,4005
1566,4005
1567,4005
1568,4005
1569,4005
1570,4005
1571,4006
1572,4006
1573,4005
1574,4005
1575,4005
1576,4005
1577,4005
1578,4005
1579,4005
1580,4005
1581,4005
1582,4005
1583,4005
1584,4005
1585,4005
1586,4012
1587,4012
1588,4012
1589,4005
1590,4012
1591,4012
1592,4012
1593,4012
1594,4012
1595,4012
1596,4012
1597,4012
1598,4005
1599,4012
1600,4012
1601,4012
1602,4012
1604,4012
1605,4012
1606,4012
1607,4012
1608,4012
1609,4012
1610,4012
1611,4012
1612,4012
1613,4012
1614,4012
1615,4012
1616,4012
1617,4012
1618,4012
1619,4012
1620,4012
1621,4012
1622,4006
1623,4006
1624,4006
1625,4006
1626,4006
1627,4006
1628,4006
1629,4006
1630,4006
1631,4006
1632,4006
1633,4006
1634,4006
1635,4006
1636,4006
1637,4006
1638,4006
1639,4006
1640,4006
1641,4006
1642,4006
1643,4006
1644,4006
1645,4006
1646,4006
1647,4006
1649,4011
1650,4011
1651,4011
1652,4011
1653,4011
1654,4011
1655,4011
1656,4011
1657,4011
1658,4011
1659,4011
1660,4011
1661,4011
1662,4011
1663,4011
1664,4011
1665,4011
1666,4011
1667,4011
1668,4011
1669,4011
1670,4011
1671,4011
1672,4011
1673,4011
1674,4013
1675,4013
1677,4013
1678,4013
1679,4013
1680,4013
1681,4013
1682,4013
1683,4013
1684,4013
1685,4013
1686,4013
1687,4013
1688,4013
1689,4013
1690,4013
1691,4013
1692,4013
1693,4013
1694,4013
1695,4013
1696,4013
1697,4013
1698,4013
1699,4013
1700,4013
1701,4013
1702,4013
1703,4013
1704,4013
1705,4012
1706,4013
1707,4013
1708,4013
1709,4013
1710,4013
1711,4013
1712,4013
1713,4013
1714,4013
1715,4013
1716,4013
1717,4013
1718,4013
1719,4013
1720,4013
1721,4017
1722,4017
1723,4017
1724,4017
1725,4017
1726,4017
1727,4017
1728,4017
1729,4017
1730,4017
1731,4017
1732,4017
1733,4017
1734,4017
1735,4017
1736,4017
1737,4017
1738,4017
1739,4017
1740,4017
1741,4017
1742,4017
1743,4017
1744,4017
1745,4017
1746,4017
1747,4017
1748,4017
1749,4017
1750,4017
1751,4017
1752,4017
1753,4017
1754,4017
1755,4017
1756,4017
1757,4017
1758,4017
1759,4017
1760,4017
1761,4017
1762,4017
1763,4017
1764,4017
1765,4017
1766,4017
1767,4017
1768,4017
1769,4017
1770,4017
1771,4012
1772,4012
1773,4014
1774,4014
1775,4014
1776,4014
1777,4014
1778,4014
1779,4014
1780,4014
1781,4014
1782,4014
1783,4014
1784,4014
1785,4014
1786,4014
1787,4014
1788,4014
1789,4014
1790,4014
1791,4014
1792,4014
1793,4014
1794,4014
1795,4014
1796,4014
1797,4014
1798,4014
1799,4014
1800,4014
1801,4014
1802,4014
1803,4014
1804,4015
1805,4014
1806,4014
1807,4014
1808,4014
1809,4015
1810,4015
1811,4017
1812,4014
1813,4014
1814,4014
1815,4014
1816,4014
1817,4014
1818,4014
1819,4014
1820,4014
1821,4018
1822,4018
1823,4018
1824,4018
1825,4018
1826,4018
1827,4017
1828,4017
1829,4018
1830,4018
1831,4018
1832,4018
1833,4018
1834,4018
1835,4018
1836,4018
1837,4018
1838,4018
1839,4018
1840,4018
1841,4018
1842,4018
1843,4018
1844,4018
1845,4018
1846,4018
1847,4018
1848,4015
1849,4015
1850,4015
1851,4015
1852,4015
1853,4015
1854,4015
1855,4015
1856,4015
1857,4015
1858,4015
1859,4015
1860,4015
1861,4015
1862,4015
1863,4015
1864,4015
1865,4015
1866,4015
1867,4015
1868,4015
1869,4015
1870,4015
1871,4015
1872,4015
1873,4015
1874,4015
1875,4015
1876,4015
1877,4015
1878,4015
1879,4015
1880,4015
1881,4015
1882,4015
1883,4015
1884,4015
1885,4015
1886,4015
1887,4015
1888,4015
1889,4014
1890,4016
1891,4016
1892,4016
1893,4016
1894,4016
1895,4016
1896,4016
1897,4016
1898,4016
1899,4016
1900,4016
1901,4016
1902,4016
1903,4016
1904,4016
1905,4016
1906,4016
1907,4016
1908,4018
1909,4018
1910,4017
1911,4017
1912,4016
1913,4016
1914,4016
1915,4016
1916,4016
1917,4016
1918,4016
1919,4016
1920,4016
1921,4016
1922,4016
1923,4016
1924,4016
1925,4016
1926,4016
1927,4016
1928,4016
1929,4016
1930,4016
1931,4016
1932,4016
1933,4016
1934,4016
1935,4016
1936,4016
1937,4016
1938,4016
1939,4016
1940,4016
1941,4016
1942,4016
1943,4007
1944,4007
1945,4007
1946,4007
1947,4007
1948,4007
1949,4007
1950,4007
1951,4007
1952,4007
1953,4007
1954,4007
1955,4007
1956,4007
1957,4007
1958,4007
1959,4007
1960,4007
1961,4007
1962,4007
1963,4007
1964,4007
1965,4007
1966,4007
1967,4007
1968,4011
1969,4011
1970,4010
1971,4010
1972,4010
1973,4010
1974,4010
1975,4010
1976,4010
1977,4010
1978,4010
1979,4010
1980,4010
1981,4010
1982,4010
1983,4010
1984,4010
1985,4010
1986,4010
1987,4010
1988,4010
1989,4010
1990,4010
1991,4010
1992,4010
1993,4010
1994,4010
1995,4010
1996,4010
1997,4010
1998,4010
1999,4010
2000,4010
2001,4010
2002,4010
2003,4010
2004,4010
2005,4010
2006,4010
2007,4010
2008,4010
2009,4007
2010,4010
2011,4010
2012,4010
2013,4010
2014,4009
2015,4009
2016,4009
2017,4009
2018,4009
2019,4009
2020,4009
2022,4016
2023,4009
2024,4009
2025,4009
2026,4009
2027,4009
2028,4009
2029,4009
2030,4009
2031,4009
2032,4009
2033,4009
2034,4009
2035,4009
2036,4009
2037,4009
2038,4009
2039,4009
2040,4009
2041,4009
2042,4009
2043,4009
2044,4009
2045,4009
2046,4009
2047,4009
2048,4010
2049,4009
2050,4009
2052,4009
2053,4009
2054,4008
2056,4009
2057,4009
2058,4009
2059,4009
2060,4009
2061,4009
2062,4009
2063,4009
2064,4009
2065,4009
2066,4009
2067,4009
2068,4009
2069,4009
2070,4009
2071,4009
2072,4009
2073,4009
2074,4009
2075,4009
2076,4009
2077,4009
2078,4009
2079,4009
2080,4009
2081,4009
2082,4009
2083,4009
2084,4009
2085,4009
2086,4009
2087,4009
2088,4009
2089,4009
2090,4009
2091,4009
2092,4009
2093,4009
2094,4009
2095,4009
2096,4009
2097,4009
2098,4009
2099,4009
2100,4018
2101,4018
2102,4012
2103,4005
2104,3903
2105,3903
2106,3903
2107,3903
2108,3903
2109,3903
2110,3903
2111,3903
2112,3903
2113,3903
2114,3903
2115,3903
2116,3903
2117,3903
2118,3903
2119,3903
2120,3903
2121,3903
2122,3903
2123,3903
2124,3903
2125,3903
2126,3903
2127,3903
2128,3903
2129,3903
2130,3903
2131,3903
2132,3903
2133,3903
2134,3903
2135,3903
2136,3903
2137,3903
2138,3903
2139,3903
2140,3903
2141,3903
2142,3903
2143,3903
2144,3903
2145,3903
2146,3903
2147,3903
2148,3903
2149,3903
2150,3902
2151,3902
2152,3902
2153,3902
2154,3902
2155,3902
2156,3902
2157,3902
2158,3902
2159,3902
2160,3902
2161,3902
2162,3902
2163,3902
2164,3902
2165,3902
2166,3902
2167,3902
2168,3902
2169,3902
2170,3902
2171,3902
2172,3902
2173,3902
2174,3902
2175,3902
2176,3901
2177,3901
2179,3902
2180,3902
2181,3902
2182,3901
2183,3902
2184,3901
2185,3901
2186,3901
2187,3901
2188,3901
2189,3901
2190,3901
2191,3901
2192,3901
2193,3901
2194,3901
2195,3901
2196,3901
2197,3901
2198,3901
2199,3901
2200,3901
2201,3901
2202,3901
2203,3901
2204,3901
2205,3901
2206,3901
2207,3901
2208,3901
2209,3901
2210,3901
2211,3901
2212,3903
2213,3201
2214,3201
2215,3201
2216,3201
2217,3201
2218,3201
2219,3201
2220,3201
2221,3201
2222,3201
2223,3201
2224,3201
2225,3201
2226,3201
2227,3201
2228,3201
2229,3201
2230,3201
2231,3201
2232,3201
2233,3201
2234,3201
2235,3201
2236,3204
2237,3204
2238,3204
2239,3201
2240,3204
2241,3204
2242,3204
2243,3204
2244,3204
2245,3204
2246,3204
2247,3204
2248,3204
2249,3204
2250,3204
2251,3204
2252,3204
2253,3204
2254,3204
2255,3204
2256,3204
2257,3204
2258,3204
2259,3204
2260,3204
2261,3204
2262,3204
2263,3205
2264,3205
2265,3205
2266,3205
2267,3205
2268,3205
2269,3205
2270,3205
2271,3205
2272,3205
2273,3205
2274,3205
2275,3205
2276,3205
2277,3205
2278,3205
2279,3205
2280,3205
2281,3211
2282,3211
2283,3211
2284,3211
2285,3211
2286,3211
2287,3205
2288,3205
2289,3205
2290,3205
2291,3205
2292,3206
2293,3206
2294,3206
2295,3206
2296,3206
2297,3206
2298,3206
2299,3206
2300,3206
2301,3206
2302,3206
2303,3206
2304,3206
2305,3206
2306,3206
2307,3206
2308,3206
2309,3207
2310,3207
2311,3207
2312,3207
2313,3207
2314,3207
2315,3207
2316,3207
2317,3207
2318,3209
2319,3209
2320,3207
2321,3207
2322,3207
2323,3207
2324,3207
2325,3207
2326,3207
2327,3207
2328,3207
2329,3207
2330,3207
2331,3207
2332,3211
2333,3211
2334,3211
2335,3211
2336,3211
2337,3211
2338,3211
2339,3211
2340,3211
2341,3211
2342,3211
2343,3212
2344,3212
2345,3212
2346,3212
2347,3212
2348,3212
2349,3212
2350,3212
2351,3212
2352,3212
2353,3212
2354,3211
2355,3211
2356,3211
2357,3211
2358,3212
2359,3210
2360,3210
2361,3210
2362,3210
2363,3210
2364,3210
2365,3210
2366,3210
2367,3210
2368,3210
2369,3210
2370,3210
2371,3210
2372,3210
2373,3210
2374,3210
2375,3210
2376,3210
2377,3210
2378,3206
2379,3206
2380,3206
2381,3206
2382,3206
2383,3206
2384,3206
2385,3206
2386,3206
2387,3206
2388,3206
2389,3206
2390,3209
2391,3209
2392,3209
2393,3209
2394,3209
2395,3209
2396,3209
2397,3209
2398,3209
2399,3209
2400,3209
2401,3209
2402,3207
2403,3209
2404,3209
2405,3209
2406,3209
2407,3209
2408,3209
2409,3210
2410,3210
2411,3212
2412,3212
2413,3212
2414,3212
2415,3212
2416,3212
2417,3212
2418,3212
2419,3212
2420,3210
2421,3202
2422,3202
2423,3202
2424,3202
2425,3202
2426,3202
2427,3202
2428,3202
2429,3202
2430,3202
2431,3202
2432,3202
2433,3202
2434,3202
2435,3202
2436,3202
2437,3202
2438,3202
2439,3202
2440,3202
2441,3202
2442,3202
2443,3202
2444,3202
2445,3202
2446,3203
2447,3202
2448,3203
2449,3203
2450,3203
2451,3203
2452,3203
2453,3203
2454,3203
2455,3203
2456,3203
2457,3203
2458,3203
2459,3203
2460,3203
2461,3203
2462,3203
2463,3203
2464,3203
2465,3203
2466,3203
2467,3203
2468,3208
2469,3208
2470,3208
2471,3208
2472,3208
2473,3208
2474,3208
2475,3208
2476,3208
2477,3208
2478,3208
2479,3208
2480,3208
2481,3208
2482,3208
2483,3208
2484,3208
2485,3208
2486,3208
2487,3208
2488,3208
2489,3208
2490,3208
2491,3208
2492,3301
2493,3301
2494,3301
2495,3301
2496,3301
2497,3301
2498,3301
2499,3301
2500,3301
2501,3301
2502,3301
2503,3301
2504,3301
2505,3301
2506,3301
2507,3301
2508,3301
2509,3301
2510,3301
2511,3301
2512,3301
2513,3302
2514,3302
2515,3301
