variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
72,5504.765873,434.0128402,198.4681832,420.9270259,190.8347915,306.426151,221.3683582,79.60537019,154.8488023,283.525976,319.5119653,505.9848187,899.6497316,458.0034997,332.5977795,372.9457069,326.0548724,3621.499101,1452.525385,198.4681832,197.3776987,34.89550474,0,0
73,5508.757893,350.3017036,87.86832029,149.9619333,192.138727,124.187226,235.4870984,89.03989789,263.6049609,133.5598468,526.0383441,367.8753676,459.2584207,709.9760279,263.6049609,456.9152655,1098.939792,3295.6478,1499.619333,473.317352,195.6534598,44.51994895,0,0
74,219.1655867,17.83905938,10.19374822,0,0,0,0,22.93593349,10.19374822,50.11926208,58.61405226,0,11.89270626,10.19374822,0,0,27.18332858,45.87186698,100.2385242,16.14010135,56.91509422,0,0,0
75,624.9312178,105.1178204,20.7925359,32.34394473,50.82619886,13.8616906,61.22246681,4.620563533,12.70654971,16.17197236,51.98133974,24.25795855,68.15331211,19.63739501,24.25795855,60.06732592,58.91218504,213.7010634,212.5459225,137.4617651,43.89535356,17.32711325,0,0
76,3658.157505,554.0807602,471.4278291,594.8970224,227.5506621,83.67333763,294.8974948,210.2037506,93.87740319,84.69374419,321.4280653,233.6731014,227.5506621,81.63252452,99.99984253,17.34691146,61.22439339,1081.63095,1194.896078,649.9989765,474.4890487,155.1017966,89.79577697,12.24487868
77,1103.642152,134.8113476,34.20586432,74.44805763,18.10898699,18.10898699,23.13926116,25.15137082,47.28457715,21.12715149,26.15742565,44.26641265,107.6478671,107.6478671,61.36934481,132.7992379,227.3683922,591.5602417,305.8406692,180.0838151,16.09687733,10.06054833,0,0
78,1017.882725,68.86826495,58.61128932,0,18.56024162,22.95608832,3.418991877,24.42137055,40.53947511,7.326411165,4.395846699,29.30564466,73.75253906,160.2041908,56.16915227,126.9911269,322.3620913,639.351481,295.0101562,52.75016039,19.04866903,4.395846699,7.326411165,0
79,1495.368532,101.1741665,86.10567364,0,27.26679665,33.72472218,5.022830963,35.87736402,59.55642427,10.76320921,6.457925523,43.05283682,108.3496393,235.355508,82.51793724,186.5622929,473.581205,939.26939,433.3985573,77.49510628,27.98434393,6.457925523,10.76320921,0
80,742.517712,123.0526523,34.21463992,12.00513681,11.40487997,0,27.01155783,14.40616418,30.01284204,0,72.63107773,9.003852611,61.22619775,21.60924627,16.80719154,22.80975995,286.322513,452.5936579,240.7029931,11.40487997,37.81618097,0,0,0
81,1289.466871,190.4805165,44.68061499,15.67740877,14.89353833,0,44.68061499,18.81289052,39.19352192,11.75805658,156.7740877,11.75805658,91.71284129,69.76446902,48.59996718,78.38704384,452.2932429,758.7865844,425.641648,55.65480113,49.38383762,0,0,0
82,2136.895605,354.1596068,322.3250354,211.8988659,160.1676874,181.0591248,104.4571874,0,75.60710708,118.3848124,30.83974104,164.1470088,100.477866,53.72083924,93.51405349,56.70533031,109.4313392,593.9137227,709.314044,496.4203478,251.6920801,9.948303563,0,75.60710708
83,1888.749288,447.8374176,297.2194521,333.3677638,221.9104693,103.4243364,47.19362921,137.5644086,28.11535357,22.09063495,81.33370141,104.4284561,23.09475472,29.11947334,0,12.04943725,0,726.9827138,520.1340411,300.2318114,188.7745168,117.4820131,18.07415587,17.0700361
84,2431.281037,372.5523644,661.1189357,320.8687994,186.2761822,29.07200532,77.52534751,176.5855138,142.1298038,40.91615563,177.6622547,131.3623944,38.76267375,29.07200532,36.60919188,0,10.76740938,844.1648951,783.8674026,563.1355104,29.07200532,136.7460991,37.68593282,36.60919188
85,742.227423,55.94177078,5.993761155,18.98024366,38.95944751,54.94281059,9.989601925,23.97504462,10.98856212,4.994800962,36.96152712,85.91057655,69.92721347,36.96152712,54.94281059,128.8658648,103.89186,341.6443858,221.7691627,40.95736789,95.90017848,5.993761155,0,35.96256693
86,3444.491247,644.5305641,310.7736519,163.8806396,354.7416283,285.791847,249.8180481,185.8646278,94.93085828,164.8799118,129.905385,282.7940305,119.9126631,245.8209593,70.94832566,40.97015989,98.92794705,1381.993442,1053.232891,498.636824,310.7736519,85.93740855,22.98326043,90.93376951
87,1036.357523,191.1727469,97.26332737,146.4539757,126.3305287,72.66800321,45.83674049,29.06720128,23.47735488,61.48831041,79.37581889,72.66800321,40.24689409,27.949232,8.943754241,0,13.41563136,276.1384122,318.6212448,223.593856,146.4539757,20.12344704,44.71877121,6.707815681
88,4122.297616,1244.821283,493.1327193,473.3240055,240.8322583,274.1943027,191.8317555,37.53229999,147.0015083,129.2779222,303.3860916,179.3209889,102.1712611,89.66049443,136.5758694,10.42563889,68.80921665,1429.355091,984.1803109,787.135736,509.8137416,305.4712194,21.89384166,84.44767498
89,1570.267177,17.64345142,109.7814755,67.63323045,91.15783235,103.900325,27.44536888,67.63323045,0,33.32651935,114.6824342,144.0881866,114.6824342,108.8012838,108.8012838,109.7814755,350.9086449,725.3418918,558.709295,118.6032012,108.8012838,48.02939554,10.7821092,0
90,1670.841302,211.8507904,169.6723525,90.10848099,123.6595111,67.10206031,30.67522757,108.3218974,38.34403446,6.710206031,105.4460948,108.3218974,126.5353137,128.4525154,178.2997602,53.68164825,123.6595111,774.5494961,510.9342592,219.5195973,126.5353137,39.30263532,0,0
91,2697.249145,272.336359,332.9591787,152.9560373,236.895326,108.1884166,221.9727858,79.27599492,130.5722269,138.9661558,152.9560373,304.046757,147.3600847,164.1479424,96.06385267,55.02686706,103.5251228,1003.54083,951.3119391,416.8984674,192.1277053,48.49825572,71.81472481,13.05722269
92,1133.350108,111.4959031,51.72490349,47.12713429,24.13828829,42.52936509,0,28.73605749,95.40371088,6.896653798,21.8394037,133.3353068,155.1747105,127.5880953,58.62155729,72.41486488,156.3241528,568.9739384,424.1442086,85.05873018,37.93159589,9.195538398,0,8.046096098
93,1519.853487,207.0751537,117.2123512,121.1194295,67.39710192,19.53539186,170.9346788,27.34954861,35.16370535,37.11724454,35.16370535,185.5862227,132.8406647,109.3981944,37.11724454,80.09510663,136.747743,546.0142025,500.1060316,180.7023747,225.633776,52.74555802,6.837387151,7.814156744
94,2088.705879,166.7825267,181.498632,54.94012645,80.4480423,49.05368433,126.5585056,92.22092654,88.2966318,6.867515806,96.14522129,149.1232004,202.1011794,275.6817059,124.5963582,114.7856213,279.6060007,887.8716864,676.9408438,349.2622324,143.2367582,31.39435797,0,0
95,3349.636554,474.2848218,385.3564177,343.4476296,145.1475101,214.6547685,116.5268743,135.94802,62.35209942,12.26598677,273.9403712,318.915656,240.2089076,375.1347621,144.1253446,36.79796031,70.52942393,1536.314843,1017.054736,332.2038084,304.6053381,119.593371,0,39.864457
96,3987.875276,356.1159125,203.4948071,276.1715239,134.9710455,123.5504186,43.6060301,0,203.4948071,186.8829861,205.5712847,290.7068673,569.9931077,338.4658527,121.473941,423.6014352,509.7752566,2507.346731,896.0000946,321.8540317,184.8065085,46.72074653,31.14716436,0
97,3234.599059,458.1801912,469.1152793,307.2759755,255.8810615,124.6600043,51.39491405,88.57421358,68.89105501,53.58193167,209.9536915,340.0812398,356.4838719,147.6236893,73.26509025,123.5664955,106.0703545,1090.228283,895.5837151,520.5101934,503.0140524,174.9614095,0,50.30140524
98,3269.224132,481.3198053,215.6562764,198.9871922,223.9908185,140.6453977,86.47087411,83.34542083,116.6835892,141.6872154,141.6872154,183.3599258,439.6470949,187.5271969,250.0362625,147.938122,230.241725,1347.070364,823.0360307,482.3616231,380.2634825,196.9035567,13.54363089,26.04544401
