variable_names,pworker,pworker,ptotals
variable_categories,1,2,1
geo,,,
708,1561.50433,1832.497346,3394.001676
709,1637.50977,2129.22602,3766.735789
710,1273.390356,1687.270035,2960.660391
711,1108.460799,1751.187637,2859.648436
712,1020.137046,1417.281419,2437.418466
713,1299.563596,1304.524595,2604.088191
714,1467.650699,1596.041885,3063.692585
715,668.6446786,744.512567,1413.157246
716,786.1907422,1028.994083,1815.184825
717,1234.13145,1632.587823,2866.719273
718,2035.315769,2356.684019,4391.999788
719,897.9983563,1232.343767,2130.342124
720,1326.751658,1616.736701,2943.488359
721,1287.241028,1713.824145,3001.065173
722,1773.150679,2388.541853,4161.692532
723,1354.061578,1974.282328,3328.343906
724,1012.364194,1297.779209,2310.143403
725,715.8497968,803.3700012,1519.219798
726,633.1762806,649.6755435,1282.851824
727,1044.732527,1110.862585,2155.595112
728,1185.926027,1195.935864,2381.861891
729,1387.558984,1475.119811,2862.678795
730,420.846401,922.612596,1343.458997
731,913.8236822,1286.21669,2200.040372
732,1281.438209,1373.155959,2654.594168
733,1154.918278,1357.249035,2512.167312
734,1343.649008,1762.468598,3106.117606
735,1277.356554,1437.844787,2715.201341
736,1406.657887,1603.498362,3010.156249
737,1050.61134,1237.309433,2287.920773
738,1263.320677,1485.214609,2748.535286
739,1451.252648,1799.312053,3250.564701
740,1043.493067,1313.115835,2356.608902
741,1226.198032,1256.675814,2482.873845
742,1108.226364,989.7919338,2098.018298
743,1132.338369,1034.368058,2166.706427
744,1068.921699,1006.873969,2075.795668
745,901.5422567,1149.000423,2050.54268
746,0,29.29346685,29.29346685
747,2240.631922,3069.566534,5310.198456
748,1060.37112,1718.467753,2778.838873
749,2659.714034,2809.073191,5468.787225
750,1523.441814,2011.976599,3535.418413
751,1308.274321,1531.171724,2839.446045
752,1286.544051,1374.110835,2660.654886
753,1246.527994,1879.792002,3126.319997
754,2656.969041,3659.308484,6316.277525
755,2439.628253,2740.264782,5179.893035
756,3600.684949,3904.503282,7505.188231
757,2910.160588,4501.086525,7411.247113
758,1283.388974,1883.335805,3166.724778
759,1783.242031,1823.89487,3607.136901
760,1485.912808,1692.933405,3178.846213
761,1542.123925,2232.692821,3774.816745
762,1402.565693,1943.960364,3346.526058
763,2352.93603,2089.569736,4442.505766
764,1631.588132,1830.091554,3461.679686
765,1316.437864,1387.652162,2704.090026
766,1652.366605,1658.805269,3311.171874
767,1154.266055,1472.044766,2626.310821
768,974.9070041,1147.354163,2122.261167
769,1547.728711,1163.432152,2711.160863
770,1088.136266,1178.571997,2266.708262
771,896.7708084,1047.709319,1944.480127
772,442.3325198,658.697786,1101.030306
773,988.1920784,1176.49411,2164.686188
774,3019.087198,3524.467224,6543.554423
775,2188.260929,2832.033217,5020.294146
776,1201.547215,1556.079147,2757.626362
777,1414.998348,2098.197435,3513.195783
778,1698.362384,1880.491169,3578.853553
779,399.7280449,663.9278376,1063.655883
780,1353.317867,1711.384838,3064.702704
781,928.1471668,977.9484176,1906.095584
782,1283.189773,1301.706146,2584.89592
783,984.8172603,1138.454027,2123.271287
784,1008.600554,1256.08747,2264.688023
785,1636.508272,1719.108862,3355.617134
786,1311.416527,1328.025848,2639.442375
787,1535.317163,1774.844591,3310.161754
788,737.8486172,814.7051259,1552.553743
789,1135.45288,1664.598503,2800.051383
790,1966.130146,2554.154825,4520.284971
791,900.3904762,958.2294895,1858.619966
792,1231.66662,1798.69202,3030.35864
793,1483.743622,2176.929615,3660.673237
794,591.7167155,782.0458678,1373.762583
795,1169.723342,1323.251699,2492.975041
796,1221.529443,1407.811737,2629.34118
797,370.8074801,552.4417855,923.2492656
798,1563.339781,1200.347299,2763.687079
799,1787.029003,1587.780402,3374.809405
800,1574.312027,1382.307885,2956.619913
801,1008.999163,1212.25372,2221.252883
802,970.2294052,1355.065791,2325.295196
803,839.2646473,922.3838419,1761.648489
804,1275.27874,1680.331053,2955.609793
805,1907.470358,2236.040022,4143.51038
806,1898.383751,1703.702552,3602.086303
807,1495.398091,1879.411314,3374.809405
808,2900.76026,3037.732555,5938.492814
809,3115.59116,3557.258564,6672.849725
810,9.935546105,62.79306125,72.72860735
811,1431.449605,1460.522657,2891.972262
812,2193.13873,2090.778266,4283.916997
813,2902.481862,3563.293356,6465.775218
814,2711.935566,2465.93723,5177.872796
815,1370.435945,1589.214327,2959.650271
816,1577.835218,1632.324701,3210.159919
817,2032.424146,2758.572863,4790.997009
818,1034.35181,1747.517421,2781.869231
819,1128.718659,1435.97487,2564.693529
820,806.5313672,922.7932965,1729.324664
821,2548.773498,2603.846309,5152.619807
822,1226.449096,1438.246268,2664.695364
823,2419.833083,3099.460119,5519.293202
824,2596.028008,3470.749989,6066.777997
825,2982.826915,4387.005296,7369.832212
827,2942.079082,5347.972036,8290.051119
828,983.2328426,1379.436777,2362.669619
829,832.6548987,1165.361564,1998.016463
830,1002.27294,1116.957869,2119.230809
831,618.3085915,782.7272196,1401.035811
832,1058.631508,1901.018764,2959.650271
833,1100.81512,1568.930841,2669.745962
834,945.3591415,988.0096706,1933.368812
835,1214.612838,1439.98133,2654.594168
836,982.1271213,1006.798266,1988.925387
837,567.7128113,680.7949482,1248.50776
838,708.6174355,1366.168113,2074.785549
839,993.4560944,1252.039658,2245.495752
840,1062.094028,1227.846984,2289.941012
841,585.5374739,1053.88655,1639.424024
842,917.910339,918.4869967,1836.397336
843,1230.856091,1343.938633,2574.794724
844,1013.500787,1289.57178,2303.072566
845,825.6219848,838.0449084,1663.666893
846,618.3243467,861.5007891,1479.825136
847,1093.970297,1185.86952,2279.839817
848,615.7956104,1156.964194,1772.759804
849,827.5259116,1037.154771,1864.680683
850,820.7316389,931.8257744,1752.557413
851,495.2893751,681.4998967,1176.789272
852,836.2412639,730.4541528,1566.695417
853,729.1001095,1549.729587,2278.829697
854,2010.160654,2262.645028,4272.805682
855,1605.486522,1867.304479,3472.791001
856,797.8276587,762.8070407,1560.634699
857,2505.208147,4226.228511,6731.436658
858,3263.615677,2968.821925,6232.437602
859,5539.998153,7162.255145,12702.2533
860,1552.418807,1607.235135,3159.653942
861,1174.723598,1211.178771,2385.902369
862,1191.412006,1247.016579,2438.428585
863,1139.621608,1478.608257,2618.229865
864,2769.392094,2885.257128,5654.649222
865,1181.023517,1175.585385,2356.608902
866,1146.769655,1695.706749,2842.476404
867,10.12689736,507.0543105,517.1812078
868,520.538572,657.2608193,1177.799391
869,1067.72825,1115.14009,2182.86834
870,832.0553326,841.712756,1673.768089
871,634.0511063,645.7703591,1279.821465
872,733.4460638,648.3974759,1381.84354
873,923.3588202,1052.435013,1975.793833
874,854.0988065,837.851434,1691.95024
875,812.8287239,723.5631064,1536.39183
876,782.9025734,1167.638271,1950.540844
877,684.6502505,862.8528948,1547.503145
878,842.3037955,914.2940959,1756.597891
879,628.216283,828.3761032,1456.592386
880,1114.502517,1148.165267,2262.667784
881,984.8132997,835.4221232,1820.235423
882,1662.723973,2411.088158,4073.812131
883,1553.345724,2152.782893,3706.128616
884,1195.306795,2073.440058,3268.746853
885,1689.827287,2177.920457,3867.747744
886,1559.504824,1720.353344,3279.858168
887,1133.749771,1397.609813,2531.359584
888,1892.978336,2473.768463,4366.7468
889,2579.665018,2449.720204,5029.385222
890,759.6933338,707.0002478,1466.693582
891,742.3098618,826.405794,1568.715656
892,794.5271916,1061.062415,1855.589607
893,947.1155659,902.4133238,1849.52889
894,733.9814883,821.6026134,1555.584102
895,694.0089349,663.5917356,1357.600671
896,728.5318141,695.7367466,1424.268561
897,1558.586751,1842.485763,3401.072513
898,1982.518519,2659.990917,4642.509436
899,4102.651694,4165.176795,8267.828489
900,416.7152328,1407.560668,1824.275901
901,2254.662381,2593.911443,4848.573823
902,1714.045284,2160.773296,3874.818581
903,1994.231629,1989.679863,3983.911492
904,3340.004126,3949.018522,7289.022648
905,2259.031792,2081.451899,4340.483692
906,1783.902168,2045.461033,3829.363201
907,550.676147,1257.437841,1808.113988
908,819.0010329,1197.197582,2016.198615
909,2848.36543,3411.3454,6259.71083
910,1645.689025,1449.317265,3095.006291
911,1267.910977,1074.556251,2342.467228
912,2311.517207,2486.550639,4798.067846
913,884.5403803,617.5073855,1502.047766
914,874.0569915,875.4700632,1749.527055
915,1135.467932,1039.319452,2174.787384
916,852.452622,948.5905295,1801.043152
917,779.4231707,884.2437224,1663.666893
918,878.3249401,654.026412,1532.351352
919,1325.88182,1000.423495,2326.305316
920,1471.357666,1589.30456,3060.662226
921,2635.888131,2489.458449,5125.346579
922,2213.229347,2382.81459,4596.043937
923,1942.515139,2322.209587,4264.724726
924,1284.648346,1360.854747,2645.503092
925,1896.442017,2638.994748,4535.436764
926,1718.656652,1959.188617,3677.845269
927,633.8564231,659.0965965,1292.95302
928,996.4160243,929.881951,1926.297975
929,936.3611354,948.5219384,1884.883074
930,734.5054114,1038.254393,1772.759804
931,708.6115967,884.3469282,1592.958525
932,392.3068847,692.5615083,1084.868393
933,886.8481826,665.7055604,1552.553743
934,725.4564588,934.1699562,1659.626415
935,668.5446651,648.6512237,1317.195889
936,957.3464205,1045.72064,2003.067061
937,440.5444309,626.1418102,1066.686241
938,638.6410889,642.1904962,1280.831585
939,679.6229672,747.675952,1427.298919
940,729.2482889,883.9126269,1613.160916
941,838.8417999,556.1332939,1394.975094
942,513.1592212,733.3282993,1246.48752
943,580.9339139,582.7238037,1163.657718
944,745.6182469,849.3605171,1594.978764
945,1010.497947,1145.097166,2155.595112
946,820.8773637,778.1418785,1599.019242
947,765.3586603,689.2134867,1454.572147
948,1046.21156,1155.849052,2202.060612
949,0,1.010119547,1.010119547
950,1160.840911,1485.672301,2646.513212
951,1912.348181,2054.391278,3966.739459
952,990.1525213,1443.225466,2433.377988
953,1276.949195,1580.679003,2857.628197
954,1241.494572,1435.322227,2676.816798
955,527.6152457,585.5364946,1113.15174
956,1565.936541,1893.722906,3459.659447
957,1838.764624,2416.869026,4255.63365
958,1564.672139,1251.541157,2816.213296
959,2200.802321,2701.307838,4902.110159
960,1696.716552,1568.999942,3265.716494
961,4857.763744,4851.505338,9709.269082
962,1693.920724,1653.615453,3347.536177
963,2222.434031,2533.208794,4755.642825
964,1707.924422,1576.984344,3284.908765
965,2496.920268,4024.411524,6521.331793
966,2436.50944,3823.20139,6259.71083
967,3444.851087,4743.177958,8188.029044
968,944.21154,1406.336645,2350.548185
969,1450.395911,2391.088725,3841.484636
970,1088.904705,3090.969979,4179.874684
971,3400.125408,6643.493244,10043.61865
972,1706.070273,3630.391291,5336.461564
973,3538.645198,4146.344312,7684.98951
974,1606.647186,5327.823501,6934.470687
975,853.2196426,1970.06449,2823.284133
976,1070.079699,2509.783974,3579.863673
977,1660.396899,2825.544007,4485.940906
978,1958.609774,3463.711952,5422.321726
979,2015.45064,2732.111229,4747.561869
980,1330.673838,2083.530229,3414.204067
981,2457.024542,2966.307303,5423.331845
982,2067.28768,3203.516114,5270.803794
983,1818.112244,1875.894938,3694.007182
984,1627.31853,2200.024432,3827.342962
985,1507.158268,2613.119362,4120.27763
986,7.845708244,9.326324048,17.17203229
987,969.1862264,1259.137493,2228.32372
988,1627.626279,1651.22177,3278.848048
991,979.4662001,1488.255852,2467.722052
992,645.682943,669.4927066,1315.17565
993,674.4372572,1048.826689,1723.263946
994,710.0113874,1755.690426,2465.701813
995,0,9.091075919,9.091075919
996,579.0191258,712.9237742,1291.9429
997,38.8735318,34.8651951,73.7387269
998,1961.848117,1995.800266,3957.648383
999,1517.999583,2021.459308,3539.458891
1000,3046.192609,3873.126285,6919.318894
1001,1731.161095,2960.844199,4692.005294
1005,671.9988572,1277.33848,1949.337338
1006,1326.789677,3689.423722,5016.213399
1007,1701.332186,3882.29396,5583.626145
1008,1043.952979,2121.559349,3165.512328
1009,1441.828379,3108.659147,4550.487525
1010,1057.228439,2413.344504,3470.572944
1011,1300.025057,2524.418202,3824.443259
1012,61.51010166,187.6227349,249.1328366
1013,663.1338106,960.8055364,1623.939347
1014,2372.802129,2996.264716,5369.066845
1015,1796.957155,4111.050112,5908.007267
1016,2538.642209,4045.582758,6584.224967
1017,1897.337689,4333.016963,6230.354652
1018,1989.580611,3437.447751,5427.028362
1019,1770.049105,3371.239147,5141.288252
1020,594.1350801,1345.03357,1939.16865
1021,2468.370738,5223.224266,7691.595003
1022,2346.09096,4755.720185,7101.811145
1023,1721.923302,3229.210499,4951.133801
1024,745.8737538,1213.632271,1959.506025
1025,1110.963311,2847.706619,3958.66993
1026,1641.768508,5204.808589,6846.577097
1027,1989.864873,4473.352716,6463.217589
1028,1341.075759,3072.134489,4413.210248
1029,500.6021202,1111.134802,1611.736922
1030,1661.926822,4596.900154,6258.826976
1031,1815.770097,3733.282511,5549.052609
1032,1798.524736,3759.679692,5558.204427
1033,1012.275276,2218.316649,3230.591926
1034,526.2551413,1674.24877,2200.503912
1035,1982.980561,3811.13741,5794.117971
1036,1300.367819,2921.67111,4222.038928
1037,393.5905017,1264.922382,1658.512883
1038,1869.238393,3319.842689,5189.081082
1039,1224.397834,2858.330079,4082.727914
1040,571.542625,1719.462603,2291.005228
1041,1446.153477,4467.955003,5914.10848
1042,323.380066,696.5392608,1019.919327
1043,1216.069373,2278.90842,3494.977793
1044,1126.462658,2516.977969,3643.440626
1045,2484.576322,5107.365547,7591.941869
1046,2252.278908,4239.411005,6491.689913
1047,1130.962387,4065.236776,5196.199163
1048,1466.36695,5103.621854,6569.988804
1049,330.9009965,764.2666157,1095.167612
1050,747.9813162,1333.548955,2081.530271
1051,511.1816563,1179.871026,1691.052683
1053,1515.221989,3153.222308,4668.444297
1054,1910.697634,3589.545277,5500.24291
1055,1246.745384,2852.25243,4098.997813
1056,1011.349389,2044.341116,3055.690506
1057,1153.238615,2817.633739,3970.872354
1058,1321.209829,1820.914518,3142.124347
1059,1130.095857,2510.294163,3640.39002
1060,1420.461414,3033.423582,4453.884997
1061,1523.845224,2251.788336,3775.63356
1062,969.4092142,1656.145823,2625.555037
1063,3023.870538,4862.96326,7886.833798
1064,2851.372401,4776.159873,7627.532274
1065,1766.856493,3786.263591,5553.120084
1066,2576.920395,5305.845928,7882.766323
1067,3111.057363,5180.490186,8291.547549
1068,1562.117879,2518.576297,4080.694176
1069,2028.064045,3630.810385,5658.874431
1070,596.9875141,793.0720271,1390.059541
1071,1722.438887,3783.905236,5506.344123
1072,1912.859052,2521.705439,4434.564491
1073,2341.861572,2790.274862,5132.136433
1074,780.3077859,947.3521706,1727.659956
1075,1769.440753,3811.134786,5580.575539
1076,1351.618362,2562.309344,3913.927706
1077,1630.324186,2971.006775,4601.330961
1078,1528.253382,2180.266842,3708.520224
1079,2033.906675,4054.086356,6087.993031
1080,2659.854574,2988.85117,5648.705744
1081,1320.500805,2035.165973,3355.666778
1082,2012.373052,5015.206677,7027.579729
1083,2136.743199,2619.151807,4755.895007
1084,1436.689028,2210.819073,3647.508101
1085,1565.814524,3320.239679,4886.054203
1086,1287.609076,3078.825211,4366.434287
1087,669.5492042,912.6985252,1582.247729
1088,2679.805261,5148.050151,7827.855412
1089,998.6559301,2329.555393,3328.211323
1091,2778.571667,4335.441903,7114.01357
1092,1102.218478,2462.923257,3565.141735
1093,545.2300453,1248.526378,1793.756423
1094,740.5286854,1203.724309,1944.252994
1095,942.7817568,850.9746666,1793.756423
1096,1680.57228,3067.187777,4747.760057
1097,1680.34296,3743.634796,5423.977756
1098,2237.370147,3915.702482,6153.072629
1099,440.6229201,780.6364135,1221.259334
1100,1803.857267,3142.19219,4946.049458
1101,1469.443297,2231.958846,3701.402143
1103,2146.200532,3634.698146,5780.898677
1104,3124.435439,3792.305599,6916.741038
1105,1571.267272,3607.645123,5178.912395
1106,1677.104477,2782.881732,4459.986209
1107,2993.13419,3496.521985,6489.656176
1108,2074.972736,4211.309696,6286.282431
1109,1438.883619,1958.474777,3397.358396
1110,1804.549753,2646.284638,4450.834391
1111,2193.231628,3090.418245,5283.649873
1112,2094.656597,3365.928434,5460.58503
1113,456.6566664,1106.270557,1562.927224
1114,1185.912191,2286.694491,3472.606681
1115,2789.505946,5699.314135,8488.82008
1116,2055.846589,3285.764801,5341.61139
1117,1525.908028,2295.484624,3821.392652
1118,1861.83189,4347.168519,6209.000409
1119,1695.983389,3181.935864,4877.919253
1120,485.3674224,776.56666,1261.934082
1121,2043.100517,3324.94946,5368.049977
1122,781.2748747,1861.56693,2642.841805
1123,920.2659989,1234.47882,2154.744819
1124,857.3395672,1238.426866,2095.766433
1125,866.4385106,1597.4344,2463.87291
1126,541.1200339,1497.701751,2038.821785
1127,1695.089424,4425.443406,6120.53283
1128,2560.993471,5074.673753,7635.667224
1129,1355.582247,2676.302231,4031.884478
1130,1396.327821,2916.212424,4312.540245
1131,1663.149774,3744.558083,5407.707857
1132,1520.633034,2695.304682,4215.937716
1133,839.171221,2899.855065,3739.026286
1134,1517.017047,3321.244326,4838.261373
1135,2527.784541,5752.577452,8280.361993
1136,2436.866808,4673.079287,7109.946095
1137,1864.908113,3549.917825,5414.825938
1138,1209.081382,2061.168424,3270.249806
1139,1129.16209,2635.285914,3764.448004
1140,2459.633353,4179.502525,6639.135877
1141,2555.361323,3883.451416,6438.81274
1142,1617.657526,2223.055632,3840.713158
1143,1111.746975,852.8433939,1964.590368
1144,2316.946523,4784.864622,7101.811145
1145,3101.181021,3957.921638,7059.102659
1146,1664.795587,3005.682447,4670.478034
1147,1956.364713,3359.824959,5316.189672
1148,1725.991151,2733.995058,4459.986209
1149,1966.037692,5012.732338,6978.77003
1150,1571.721384,2899.450381,4471.171765
1151,1826.327145,2727.210986,4553.538131
1152,1954.323105,1903.676822,3857.999926
1153,1442.758072,1960.701537,3403.459608
1154,2616.963222,4147.247508,6764.21073
1155,1326.437676,1654.004544,2980.44222
1156,3305.696021,4202.862613,7508.558634
1157,2408.661312,3144.458772,5553.120084
1158,2942.143194,3965.446026,6907.58922
1159,2760.095176,3261.801388,6021.896564
1160,2870.176986,3977.41698,6847.593965
1161,1632.454508,2536.707247,4169.161755
1162,1243.606172,2234.084853,3477.691025
1163,1419.16767,2490.692561,3909.860231
1164,3863.425825,5979.863392,9843.289216
1165,1538.434651,2159.916886,3698.351537
1166,1726.865154,2378.233871,4105.099025
1167,3156.307517,4002.448276,7158.755794
1168,1829.519802,3320.920268,5150.44007
1169,3373.192456,4702.778924,8075.97138
1170,3549.814482,3533.693026,7083.507508
1171,1579.036591,2278.963335,3857.999926
1172,1442.139808,1759.979794,3202.119602
1173,2018.432292,2559.510688,4577.942981
1174,1566.204843,1796.580017,3362.784859
1175,1515.75466,1715.854134,3231.608794
1176,873.2519158,1033.376936,1906.628851
1177,2436.144825,2701.075952,5137.220777
1178,441.4658645,884.5309473,1325.996812
1179,2253.547935,2057.975441,4311.523376
1180,1484.858142,2129.093292,3613.951433
1181,1435.390862,1804.352882,3239.743744
1182,953.8088426,1260.931231,2214.740074
1183,689.721223,987.0952975,1676.81652
1184,1055.431133,1341.328442,2396.759575
1185,1891.310066,1734.843792,3626.153858
1186,2365.955945,2620.768261,4986.724206
1187,187.656717,576.0116923,763.6684093
1188,1399.348737,2557.287456,3956.636192
1189,2851.975987,2616.743993,5468.71998
1190,462.2900908,685.7546949,1148.044786
1191,2382.818904,4313.261622,6696.080526
1192,2615.197901,3336.534721,5951.732622
1193,1231.593544,1525.137558,2756.731102
1194,1489.073221,2544.844994,4033.918215
1195,2287.09731,2990.45135,5277.54866
1196,1676.742677,2600.207163,4276.949839
1197,2458.203741,4150.426075,6608.629816
1198,2722.372517,3143.943132,5866.31565
1199,2478.732573,2877.114979,5355.847552
1200,1416.735778,2066.03959,3482.775368
1201,4086.277514,4578.460855,8664.738369
1202,3269.38037,3684.984811,6954.365181
1203,1306.249983,1795.199615,3101.449598
1204,814.6011252,1376.750968,2191.352093
1205,1180.776879,1845.424434,3026.201313
1206,2143.205144,2817.080476,4960.28562
1207,1887.082756,3214.547616,5101.630372
1208,893.3552471,1744.402214,2637.757462
1209,706.6739597,1358.586412,2065.260372
1210,1923.659603,2923.753589,4847.413192
1211,2468.374631,3452.851929,5921.226561
1212,1286.675492,2661.825751,3948.501243
1213,1647.716018,3230.203236,4877.919253
1214,1721.175162,2940.151053,4661.326216
1215,880.4854872,2065.383197,2945.868684
1216,2504.802563,4021.460887,6526.263449
1217,2104.190249,3419.440642,5523.630891
1218,563.3047184,880.648865,1443.953583
1219,2705.057264,2975.17141,5680.228674
1220,1.315795732,2.751679151,4.067474883
1221,336.1598192,1245.071041,1581.230861
1222,1996.04973,2411.059306,4407.109036
1223,2872.053133,6006.227667,8878.2808
1224,2324.352183,4939.141089,7263.493272
1225,2189.183309,3549.006882,5738.190191
1226,365.28896,920.0331029,1285.322063
1227,2871.776052,2724.052518,5595.82857
1228,1646.203714,2126.37924,3772.582954
1229,2280.491594,2842.493021,5122.984615
1230,1245.405136,2483.452462,3728.857599
1231,971.565212,1442.481131,2414.046343
1232,1291.340801,2955.102976,4246.443778
1233,11806.78174,15229.72381,27036.50555
1234,3640.805354,5396.106967,9036.912321
1235,1414.779778,1545.325068,2960.104846
1236,3219.311484,2717.168108,5936.479591
1237,274.0434357,206.9354692,480.9789049
1238,2319.718112,2698.529024,5018.247137
1239,2433.925683,2956.495405,5390.421088
1240,622.9519677,1312.149208,1935.101176
1241,1713.14148,2206.887439,3920.028918
1242,661.9190384,1136.921729,1798.840767
1243,496.5911757,729.7525015,1226.343677
1244,452.3073641,707.9398462,1160.24721
1245,907.6799108,1294.857738,2202.537649
1246,906.6071727,1473.882502,2380.489675
1247,140.6671938,12.879983,153.5471768
1248,2898.358688,3090.998077,5989.356765
1249,1696.822088,4282.36599,5979.188078
1250,2244.445272,2930.399648,5174.84492
1251,609.4237728,439.984747,1049.40852
1252,1505.003408,1588.31124,3093.314648
1253,2093.368834,1737.175637,3830.544471
1254,1564.181399,1878.93609,3443.117488
1255,2068.205289,2797.51154,4865.716829
1256,2361.689699,2073.891661,4435.58136
1257,2542.045511,3750.338132,6292.383644
1258,1660.755655,2221.64912,3882.404776
1259,2107.95034,2587.949412,4695.899752
1260,1418.745789,2627.374851,4046.12064
1261,1147.833094,1859.047713,3006.880807
1262,725.0778748,978.1772324,1703.255107
1263,1495.332649,2741.95931,4237.291959
1264,2162.11688,2022.297905,4184.414786
1265,2340.307669,3451.776564,5792.084233
1266,963.4798149,801.8042843,1765.284099
1267,781.769842,1175.702445,1957.472287
1268,2176.380784,4056.007605,6232.388389
1269,1203.556691,2003.647254,3207.203945
1270,608.6807275,1231.851657,1840.532384
1271,792.0035898,1102.422837,1894.426427
1272,1112.566204,1639.080554,2751.646758
1273,868.4893161,1130.674589,1999.163905
1274,1717.392615,2772.082787,4489.475402
1275,663.8318109,885.8761195,1549.70793
1276,1232.115328,1521.565167,2753.680496
1277,2644.568103,3678.321602,6322.889705
1278,1473.169119,1768.608363,3241.777482
1279,2045.024063,2540.036998,4585.061062
1280,1628.367394,1791.362114,3419.729508
1281,934.4798863,1488.718275,2423.198161
1282,1054.09963,1038.616197,2092.715827
1283,1251.910453,1897.331975,3149.242428
1284,161.8790727,747.2015636,909.0806363
1285,1146.453314,1445.545055,2591.998369
1286,1584.457232,2363.027141,3947.484374
1287,891.0040103,1048.16464,1939.16865
1288,991.3035613,1667.808143,2659.111705
1289,1072.608863,1927.153863,2999.762726
1290,1127.067405,1578.820261,2705.887666
1291,724.6122781,966.4404045,1691.052683
1292,946.7710705,1208.990617,2155.761688
1293,1140.898759,1431.779105,2572.677863
1294,889.0254316,1103.020392,1992.045824
1295,585.7227314,625.367915,1211.090646
1296,1089.363084,1252.48558,2341.848664
1297,1022.786439,1236.695858,2259.482297
1298,918.4508758,2580.594392,3499.045268
1299,746.1638774,1438.070135,2184.234012
1300,1223.455856,1376.677462,2600.133319
1301,2863.674367,4423.206885,7286.881253
1302,906.1540607,1155.038836,2061.192897
1303,1032.880665,1606.910534,2639.791199
1304,778.8266032,1266.096394,2044.922997
1305,3339.465753,4194.514599,7533.980352
1306,1295.796434,1729.38801,3025.184444
1307,1915.255421,2747.087664,4662.343084
1308,965.5944577,1684.365428,2649.959886
1309,1366.596067,2452.762848,3819.358915
1310,1551.604002,1590.520345,3142.124347
1311,1651.267008,2263.677567,3914.944575
1312,1710.998156,2623.9132,4334.911356
1313,1909.638072,2740.502588,4650.14066
1314,696.7749713,1114.26822,1811.043192
1315,1293.76664,1805.649221,3099.415861
1316,1529.661817,2019.210019,3548.871835
1317,1259.041879,1879.014993,3138.056872
1318,1134.026422,1932.84964,3066.876062
1319,974.7509298,1548.100366,2522.851296
1320,1827.822539,1830.871118,3658.693657
1321,974.9173175,1812.319846,2787.237163
1322,1651.142378,4575.144799,6226.287177
1323,2883.797258,5532.825143,8416.622401
1324,1272.167794,1672.684021,2944.851815
1325,2735.8068,3758.933719,6494.740519
1326,1219.609563,1727.275989,2946.885553
1327,997.7219021,984.1552345,1981.877137
1328,850.2156156,998.4517186,1848.667334
1329,990.4512678,935.4980892,1925.949357
1330,627.7301491,1056.204452,1683.934601
1331,1628.579571,2024.012873,3652.592445
1332,2300.588966,2811.210093,5111.799059
1333,1723.49902,1935.194637,3658.693657
1334,980.130617,1080.045411,2060.176028
1335,1140.095778,1069.559952,2209.65573
1336,1095.775344,970.5018967,2066.27724
1337,1982.086546,1961.330353,3943.416899
1338,1267.402014,2347.566288,3614.968302
1339,15.56545529,24.09242482,39.65788011
1340,29.63188034,10.02599977,39.65788011
1341,614.6759249,759.1137167,1373.789642
1342,563.031902,949.0518857,1512.083788
1343,0,11278.09098,11278.09098
1344,1099.344861,1847.268562,2946.613423
1345,817.4932192,305.0740364,1122.567256
1346,1228.170145,685.3196089,1913.489753
1347,2524.941462,1414.596265,3939.537728
1348,1321.941078,917.1635282,2239.104606
1349,2709.253364,1672.477374,4381.730738
1350,2180.195256,1091.028036,3271.223292
1351,2375.183324,1894.994177,4270.177501
1352,1917.945925,1393.476731,3311.422656
1353,1126.370212,511.7538939,1638.124106
1354,2892.552797,1529.377305,4421.930103
1355,1745.627549,875.3710213,2620.99857
1356,1077.883259,683.8538936,1761.737152
1357,818.2184435,560.6197612,1378.838205
1358,1251.472158,492.1752802,1743.647438
1359,1611.12369,997.8150705,2608.93876
1360,2559.96242,1021.800963,3581.763383
1361,1388.486363,580.2775168,1968.76388
1362,1210.108593,453.1401165,1663.248709
1363,1932.340327,3338.801352,5271.141679
1364,1721.758417,1415.801987,3137.560405
1365,2746.893503,1873.01847,4619.911973
1366,2755.475105,2740.783015,5496.258121
1367,1107.50036,2408.939055,3516.439416
1368,1243.25599,3126.414939,4369.670929
1369,898.3070549,1871.429164,2769.736219
1370,1864.753766,6183.159021,8047.912787
1371,1509.276798,5552.746573,7062.023371
1372,1510.139683,5088.58601,6598.725694
1373,835.3017683,2757.51644,3592.818208
1374,2772.586397,1581.004786,4353.591183
1375,3115.099571,3546.940122,6662.039693
1376,588.921757,1710.481896,2299.403653
1377,795.1514463,2917.259872,3712.411318
1378,854.0379339,3144.793857,3998.83179
1379,939.890381,3119.240456,4059.130837
1380,2444.535853,4005.452192,6449.988045
1381,1150.389336,876.6636226,2027.052958
1382,1844.714792,677.7953343,2522.510127
1383,3322.152774,4340.851097,7663.003871
1384,1908.938678,2043.663843,3952.602521
1385,1731.091924,2452.656944,4183.748867
1386,1769.447432,1022.398437,2791.845869
1387,1706.100553,909.8730959,2615.973649
1388,1708.339433,886.5295494,2594.868983
1389,2448.647847,885.8894439,3334.537291
1390,1911.769694,746.4132884,2658.182982
1391,1842.604637,957.2811047,2799.885742
1392,2460.628295,1161.334452,3621.962748
1393,225.9227135,102.7070919,328.6298053
1394,68.08597998,16.33268562,84.41866559
1395,2781.43284,1411.360884,4192.793724
1396,1226.785623,3041.38191,4268.167533
1397,1843.060173,1695.488893,3538.549066
