hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
994626,2901,13,2,1,1
994640,3303,5,4,1,1
994681,3313,8,2,1,1
994695,4007,1,1,1,1
994702,4101,11,2,1,1
994732,3107,1,4,1,1
994743,3803,3,2,1,1
994763,3211,10,2,1,1
994777,3312,11,2,1,1
994796,3708,1,2,1,1
994802,4012,13,4,1,1
994811,3805,8,3,1,1
994837,3705,10,2,1,1
994850,2903,11,2,1,1
994853,3001,15,4,1,1
994871,3312,10,2,1,1
994875,3107,7,1,1,1
994887,4009,11,2,1,1
994895,4012,12,2,1,1
994897,3313,14,3,1,1
994898,3302,6,1,1,1
994904,4112,14,4,1,1
994920,3101,11,2,1,1
994921,4011,10,4,1,1
994926,4004,15,3,1,1
994931,4109,11,4,1,1
994947,3207,2,1,1,1
994952,4103,9,5,1,1
994967,4101,8,3,1,1
994970,3308,16,5,1,1
994975,3001,11,2,1,1
994984,4113,5,5,1,1
994995,3805,9,1,1,1
994997,4101,16,3,1,1
995000,3806,10,1,1,1
995001,4111,3,1,1,1
995006,3312,3,2,1,1
995016,4111,1,1,1,1
995025,3802,1,1,1,1
995044,3805,8,1,1,1
995051,4017,8,2,1,1
995055,3810,14,2,1,1
995056,2901,13,2,1,1
995104,3203,10,2,1,1
995141,2903,13,2,1,1
995195,4102,9,1,1,1
995210,3201,6,1,1,1
995218,3202,12,2,1,1
995238,3210,16,3,1,1
995241,3204,2,1,1,1
995247,4105,10,2,1,1
995255,3105,16,3,1,1
995286,3704,16,1,1,1
995304,4006,13,3,1,1
995315,3801,10,2,1,1
995325,3705,1,2,1,1
995361,4112,2,2,1,1
995369,2801,14,4,1,1
995406,3801,2,1,1,1
995408,3201,7,2,1,1
995421,4110,12,2,1,1
995442,3903,12,3,1,1
995458,3803,4,1,1,1
995459,4005,14,4,1,1
995465,3805,11,2,1,1
995472,3801,11,7,1,1
995478,4003,4,1,1,1
995485,4009,1,1,1,1
995505,4006,1,2,1,1
995533,4105,2,1,1,1
995536,4017,10,2,1,1
995540,3201,16,3,1,1
995589,4018,2,1,1,1
995592,3104,3,4,1,1
995614,4015,14,2,1,1
995621,3301,13,2,1,1
995641,2901,16,4,1,1
995646,4010,13,4,1,1
995649,3704,12,2,1,1
995656,4014,6,2,1,1
995658,3207,12,7,1,1
995680,4103,13,4,1,1
995691,3804,2,1,1,1
995696,4014,2,2,1,1
995701,4012,15,2,1,1
995709,3809,5,1,1,1
995711,3708,1,1,1,1
995713,3708,13,2,1,1
995725,4109,9,3,1,1
995737,4101,11,3,1,1
995739,3801,5,1,1,1
995741,3202,5,1,1,1
995747,4101,16,2,1,1
995754,4112,4,1,1,1
995758,2802,5,2,1,1
995760,3303,13,3,1,1
995779,3002,12,1,1,1
995793,2802,9,2,1,1
995801,3101,12,3,1,1
995811,4008,13,5,1,1
995837,3301,15,6,1,1
995852,3702,12,7,1,1
995872,3705,5,3,1,1
995879,3313,6,1,1,1
995910,3003,12,1,1,1
995917,3313,12,2,1,1
995931,3801,10,3,1,1
995950,2802,15,1,1,1
995958,3205,7,3,1,1
995980,3107,16,2,1,1
995997,3209,16,3,1,1
996004,4002,5,2,1,1
996013,4001,10,2,1,1
996020,2902,12,1,1,1
996033,3710,10,3,1,1
996047,3102,1,1,1,1
996049,3106,1,1,1,1
996056,4011,2,7,1,1
996061,4003,15,1,1,1
996085,4001,5,2,1,1
996097,3104,13,4,1,1
996103,4104,10,4,1,1
996104,3803,10,1,1,1
996109,3303,10,1,1,1
996114,3105,16,5,1,1
996117,3107,4,1,1,1
996126,2802,12,2,1,1
996131,4016,12,3,1,1
996157,4106,10,5,1,1
996158,3305,15,2,1,1
996163,2801,15,4,1,1
996166,4113,5,6,1,1
996171,3810,11,1,1,1
996185,3802,3,1,1,1
996201,4006,1,1,1,1
996206,4113,15,7,1,1
996210,3705,4,3,1,1
996213,3807,4,1,1,1
996222,3209,13,2,1,1
996239,3001,16,2,1,1
996285,3203,16,3,1,1
996286,4009,15,3,1,1
996313,3307,11,1,1,1
996326,3208,16,6,1,1
996344,4009,12,2,1,1
996355,3802,11,2,1,1
996371,3805,16,3,1,1
996375,3903,1,4,1,1
996392,3205,13,2,1,1
996393,3203,16,5,1,1
996410,3303,10,4,1,1
996420,3106,1,2,1,1
996436,4010,3,1,1,1
996446,3902,12,2,1,1
996449,4017,10,3,1,1
996456,2902,12,4,1,1
996470,4013,6,7,1,1
996498,4018,8,1,1,1
996521,4107,4,2,1,1
996527,3206,13,4,1,1
996530,3810,9,2,1,1
996538,4109,10,3,1,1
996543,4101,10,3,1,1
996547,3702,5,3,1,1
996576,2901,13,1,1,1
996603,3312,3,1,1,1
996606,4003,4,3,1,1
996613,3201,16,2,1,1
996614,3807,13,2,1,1
996615,3809,13,3,1,1
996624,4111,12,4,1,1
996651,3303,14,1,1,1
996655,3205,13,5,1,1
996657,3207,11,1,1,1
996667,4114,7,4,1,1
996689,3902,8,1,1,1
996694,3708,7,3,1,1
996703,4009,13,7,1,1
996704,3803,1,2,1,1
996706,3210,16,3,1,1
996726,3807,16,2,1,1
996738,3810,16,1,1,1
996739,4101,11,3,1,1
996741,3704,7,1,1,1
996764,3206,15,2,1,1
996775,3707,8,3,1,1
996781,4110,3,3,1,1
996795,4111,1,6,1,1
996806,3311,1,1,1,1
996814,4110,12,2,1,1
996849,3306,10,2,1,1
996851,3104,12,4,1,1
996852,3801,9,1,1,1
996863,4109,6,1,1,1
996882,3305,12,1,1,1
996905,4108,12,1,1,1
996913,3806,12,1,1,1
996918,3311,8,2,1,1
996924,3311,14,4,1,1
996926,3803,8,4,1,1
996935,2902,16,2,1,1
996943,3312,3,1,1,1
996953,3808,13,2,1,1
996958,3308,14,4,1,1
996969,3902,14,3,1,1
996971,3802,11,5,1,1
996980,3313,14,2,1,1
996989,3203,14,5,1,1
996996,4009,15,3,1,1
997018,3801,14,3,1,1
997042,3102,13,1,1,1
997058,4003,15,4,1,1
997070,3202,5,2,1,1
997081,4108,7,4,1,1
997093,3304,14,3,1,1
997127,2801,16,4,1,1
997130,4112,13,7,1,1
997135,3804,10,4,1,1
997138,4010,2,2,1,1
997148,3303,15,3,1,1
997156,2802,13,4,1,1
997189,4010,16,3,1,1
997197,4009,1,1,1,1
997210,3202,14,3,1,1
997253,4015,1,2,1,1
997258,4103,4,4,1,1
997261,2901,6,2,1,1
997264,3106,10,1,1,1
997271,3209,5,2,1,1
997273,3305,13,2,1,1
997298,3806,15,1,1,1
997314,3309,13,4,1,1
997321,2801,7,1,1,1
997337,3102,15,4,1,1
997339,3802,1,3,1,1
997341,4106,1,5,1,1
997348,3305,16,2,1,1
997358,4013,12,4,1,1
997394,3802,1,2,1,1
997395,3707,3,3,1,1
997400,4018,11,4,1,1
997401,4018,7,3,1,1
997410,3705,4,4,1,1
997414,3301,14,3,1,1
997419,4017,6,1,1,1
997422,4114,2,2,1,1
997427,4004,10,1,1,1
997432,3212,16,2,1,1
997446,3102,12,2,1,1
997448,4008,1,1,1,1
997479,3310,15,7,1,1
997481,4104,15,1,1,1
997482,4107,12,3,1,1
997490,2801,15,3,1,1
997505,4013,15,3,1,1
997521,3708,1,1,1,1
997527,2802,9,4,1,1
997542,3807,16,2,1,1
997544,4101,9,4,1,1
997562,3211,15,5,1,1
997570,3003,6,2,1,1
997578,4002,13,4,1,1
997585,4014,5,2,1,1
997627,4101,3,2,1,1
997628,3307,13,5,1,1
997641,4015,12,6,1,1
997650,3104,16,2,1,1
997651,3709,11,2,1,1
997659,3303,1,4,1,1
997671,3003,12,4,1,1
997690,3307,11,2,1,1
997708,4001,16,6,1,1
997714,4112,2,2,1,1
997739,3310,10,1,1,1
997740,4009,13,3,1,1
997742,4104,9,1,1,1
997743,3805,16,2,1,1
997745,4103,11,7,1,1
997760,3305,11,1,1,1
997833,4011,4,2,1,1
997841,3706,5,4,1,1
997849,3305,16,5,1,1
997850,3309,15,5,1,1
997856,3211,14,4,1,1
997901,3201,16,5,1,1
997909,3803,12,1,1,1
997944,4113,2,1,1,1
997955,3702,15,6,1,1
998034,3002,1,4,1,1
998039,3312,14,1,1,1
998043,3802,12,3,1,1
998044,3301,12,3,1,1
998057,3102,10,5,1,1
998075,4111,12,3,1,1
998079,3301,14,2,1,1
998095,3312,15,7,1,1
998099,3304,14,2,1,1
998117,3002,12,2,1,1
998136,4002,11,2,1,1
998145,3205,9,4,1,1
998146,3106,16,5,1,1
998160,3207,12,3,1,1
998163,3901,13,3,1,1
998171,3105,10,2,1,1
998172,3210,13,2,1,1
998176,3801,4,3,1,1
998183,3806,14,2,1,1
998215,3705,1,1,1,1
998244,3702,11,2,1,1
998257,3103,14,2,1,1
998258,4001,1,1,1,1
998260,3308,13,4,1,1
998265,4103,11,3,1,1
998284,4103,11,3,1,1
998285,3205,13,3,1,1
998305,3709,12,1,1,1
998307,4106,9,4,1,1
998318,3903,11,1,1,1
998322,4009,8,1,1,1
998352,4017,10,4,1,1
998360,3211,9,2,1,1
998372,4103,12,4,1,1
998384,4104,1,2,1,1
998413,3311,12,4,1,1
998428,3313,6,1,1,1
998429,3802,2,2,1,1
998431,3212,12,7,1,1
998461,2802,5,2,1,1
998497,3312,12,2,1,1
998512,2901,7,1,1,1
998528,3304,11,2,1,1
998544,3105,13,2,1,1
998568,2801,14,3,1,1
998590,3311,14,4,1,1
998595,4113,10,7,1,1
998596,3210,1,2,1,1
998597,3803,2,1,1,1
998607,3902,3,2,1,1
998610,3302,16,1,1,1
998613,4016,11,6,1,1
998651,4103,3,2,1,1
998674,4113,15,4,1,1
998689,4006,8,4,1,1
998690,3107,12,4,1,1
998695,4104,13,3,1,1
998696,3201,16,4,1,1
998701,3001,10,1,1,1
998703,3901,8,3,1,1
998704,3101,6,3,1,1
998709,3807,1,1,1,1
998726,4110,10,4,1,1
998732,3204,12,3,1,1
998740,3305,16,4,1,1
998745,4012,11,3,1,1
998759,3304,11,4,1,1
998790,3311,16,4,1,1
998791,4014,8,2,1,1
998800,3303,15,3,1,1
998805,3107,10,1,1,1
998806,4017,16,7,1,1
998823,4107,1,1,1,1
998845,3309,13,4,1,1
998848,4105,12,2,1,1
998864,3107,1,1,1,1
998874,3306,16,1,1,1
998893,4015,13,6,1,1
998926,3302,15,4,1,1
998934,4113,13,3,1,1
998985,2802,2,1,1,1
998999,4006,13,4,1,1
999002,3901,4,1,1,1
999005,4007,5,3,1,1
999012,4007,10,1,1,1
999022,3901,11,1,1,1
999025,3202,16,3,1,1
999065,4111,16,4,1,1
999078,3705,10,3,1,1
999094,4011,10,2,1,1
999103,3806,16,2,1,1
999109,3105,14,3,1,1
999113,4015,1,2,1,1
999122,3803,1,1,1,1
999175,4008,6,1,1,1
999180,3201,15,4,1,1
999182,3903,9,1,1,1
999187,4105,15,5,1,1
999221,4004,5,2,1,1
999235,4114,10,4,1,1
999244,3702,3,2,1,1
999251,3902,12,3,1,1
999253,4014,9,7,1,1
999271,4113,8,2,1,1
999272,4006,3,1,1,1
999273,3306,10,1,1,1
999281,3107,11,1,1,1
999303,3101,14,2,1,1
999314,4101,10,1,1,1
999322,3901,12,3,1,1
999332,4112,3,5,1,1
999353,3708,3,1,1,1
999360,4103,13,2,1,1
999365,3206,12,3,1,1
999411,3311,8,2,1,1
999423,4004,2,1,1,1
999433,3307,5,2,1,1
999443,4007,12,4,1,1
999462,3802,8,4,1,1
999471,3702,12,1,1,1
999476,3203,7,2,1,1
999477,3709,14,2,1,1
999483,4009,14,2,1,1
999528,3104,13,3,1,1
999530,3002,15,7,1,1
999586,3212,12,2,1,1
999607,3003,9,1,1,1
999616,3903,8,3,1,1
999640,3102,11,2,1,1
999644,3102,16,2,1,1
999648,4108,9,1,1,1
999649,3901,16,2,1,1
999665,4013,11,3,1,1
999666,4009,13,6,1,1
999682,3106,10,7,1,1
999698,2802,10,1,1,1
999702,3105,6,4,1,1
999726,4014,9,5,1,1
999733,4107,5,1,1,1
999767,4004,13,4,1,1
999770,3901,15,5,1,1
999776,3204,5,3,1,1
999788,4001,9,2,1,1
999794,3902,9,1,1,1
999810,3901,12,3,1,1
999818,3313,1,1,1,1
999845,4103,1,1,1,1
999852,3801,15,4,1,1
999863,4112,6,1,1,1
999871,3702,2,1,1,1
999873,4103,13,3,1,1
999875,4101,4,4,1,1
999876,2901,15,2,1,1
999887,3211,13,2,1,1
999901,3901,4,2,1,1
999927,4112,12,4,1,1
999931,3310,10,2,1,1
999946,3902,6,4,1,1
999949,3209,14,3,1,1
999953,3310,12,3,1,1
999958,3810,2,1,1,1
999966,3807,13,1,1,1
999969,3807,5,1,1,1
999982,3304,11,2,1,1
999990,3201,3,1,1,1
999996,4101,14,4,1,1
1000003,4104,3,2,1,1
1000019,4108,2,1,1,1
1000036,3804,4,3,1,1
1000039,4109,1,5,1,1
1000042,3207,13,4,1,1
1000045,3805,13,1,1,1
1000048,3313,12,4,1,1
1000093,3806,12,1,1,1
1000117,4015,16,2,1,1
1000123,4016,13,5,1,1
1000137,4004,16,2,1,1
1000204,3303,16,4,1,1
1000205,3901,12,4,1,1
1000207,3801,8,2,1,1
1000213,3801,2,3,1,1
1000221,3002,12,1,1,1
1000239,3708,8,3,1,1
1000246,3305,12,4,1,1
1000282,3212,13,1,1,1
1000295,3203,10,1,1,1
1000297,4014,15,3,1,1
1000303,3702,6,1,1,1
1000307,4006,7,2,1,1
1000319,4104,14,4,1,1
1000332,3203,12,4,1,1
1000347,3212,15,2,1,1
1000372,4102,16,2,1,1
1000420,3304,16,1,1,1
1000436,4108,11,3,1,1
1000464,3204,4,1,1,1
1000465,3308,13,6,1,1
1000505,4001,11,1,1,1
1000516,4104,15,2,1,1
1000539,2903,12,2,1,1
1000565,3305,15,2,1,1
1000585,4017,11,3,1,1
1000601,3212,1,1,1,1
1000628,4015,10,3,1,1
1000634,2902,13,2,1,1
1000657,3206,13,1,1,1
1000659,4002,4,3,1,1
1000673,3102,7,2,1,1
1000681,2801,11,1,1,1
1000706,4008,8,3,1,1
1000724,3902,13,3,1,1
1000729,3806,15,3,1,1
1000738,4010,11,2,1,1
1000760,3103,10,1,1,1
1000764,3209,7,2,1,1
1000774,4010,6,4,1,1
1000776,3106,9,1,1,1
1000777,4108,14,7,1,1
1000804,3101,1,2,1,1
1000810,4004,3,1,1,1
1000830,3810,16,2,1,1
1000839,3708,3,3,1,1
1000852,4104,16,4,1,1
1000861,3102,2,1,1,1
1000886,3203,10,4,1,1
1000889,4016,15,4,1,1
1000891,2802,11,1,1,1
1000903,2802,5,1,1,1
1000913,4005,16,2,1,1
1000918,4101,8,3,1,1
1000934,4109,9,4,1,1
1000938,3102,15,2,1,1
1000967,4101,4,4,1,1
1000970,3810,16,3,1,1
1000980,4101,4,3,1,1
1000986,4109,1,1,1,1
1000989,3106,4,1,1,1
1000990,4001,13,2,1,1
1000995,4017,12,5,1,1
1000998,3802,1,2,1,1
1001015,3308,10,1,1,1
1001022,2802,5,2,1,1
1001036,4114,8,5,1,1
1001038,3710,1,3,1,1
1001039,4014,13,1,1,1
1001043,3105,13,2,1,1
1001044,4001,9,4,1,1
1001050,4101,2,2,1,1
1001054,4101,12,2,1,1
1001077,3710,2,4,1,1
1001102,4102,3,4,1,1
1001103,4107,5,1,1,1
1001142,3806,12,1,1,1
1001161,3305,13,2,1,1
1001182,3903,12,4,1,1
1001185,3309,8,1,1,1
1001200,4008,7,2,1,1
1001201,4106,15,2,1,1
1001203,3312,2,2,1,1
1001210,4001,2,4,1,1
1001212,3704,4,4,1,1
1001219,3205,14,2,1,1
1001220,3703,16,3,1,1
1001233,4018,7,1,1,1
1001248,4110,3,1,1,1
1001270,3203,14,4,1,1
1001289,4001,7,3,1,1
1001303,3102,15,5,1,1
1001335,4016,2,1,1,1
1001344,3210,15,2,1,1
1001369,4109,8,1,1,1
1001381,4009,4,7,1,1
1001385,3805,12,1,1,1
1001394,3707,10,2,1,1
1001398,3704,1,1,1,1
1001413,3304,14,4,1,1
1001448,4101,12,3,1,1
1001452,4112,10,1,1,1
1001475,4003,1,2,1,1
1001494,4016,7,2,1,1
1001539,4004,15,4,1,1
1001540,4017,6,4,1,1
1001542,3206,3,6,1,1
1001543,4101,13,1,1,1
1001547,2901,13,2,1,1
1001556,4106,12,2,1,1
1001573,4109,12,3,1,1
1001576,4114,14,4,1,1
1001580,4107,9,2,1,1
1001583,3803,1,1,1,1
1001584,3705,1,3,1,1
1001590,4009,16,4,1,1
1001593,4103,12,2,1,1
1001620,4102,14,6,1,1
1001634,3002,12,3,1,1
1001638,3001,2,1,1,1
1001656,3710,1,1,1,1
1001660,3705,3,3,1,1
1001666,4002,8,4,1,1
1001683,4110,15,5,1,1
1001708,4003,15,6,1,1
1001740,2903,11,2,1,1
1001742,4001,13,4,1,1
1001743,3902,11,1,1,1
1001757,4111,2,1,1,1
1001769,3305,10,2,1,1
1001812,3903,12,2,1,1
1001820,3705,1,1,1,1
1001822,3702,8,3,1,1
1001838,4108,13,5,1,1
1001859,3805,16,1,1,1
1001861,2801,1,2,1,1
1001869,3804,15,3,1,1
1001885,4101,16,2,1,1
1001886,4103,13,4,1,1
1001895,3810,11,2,1,1
1001897,3903,13,2,1,1
1001912,3204,15,3,1,1
1001941,3106,7,4,1,1
1001942,3703,14,5,1,1
1001966,3803,16,3,1,1
1001979,4009,16,2,1,1
1001989,3105,9,2,1,1
1002002,4012,5,5,1,1
1002006,4018,1,1,1,1
1002009,4107,5,2,1,1
1002012,4007,4,3,1,1
1002025,3801,10,2,1,1
1002027,3807,16,2,1,1
1002051,4018,3,1,1,1
1002052,3001,15,6,1,1
1002068,4015,5,2,1,1
1002074,3106,8,1,1,1
1002076,3702,8,1,1,1
1002113,3807,9,1,1,1
1002121,3205,12,2,1,1
1002124,3308,13,3,1,1
1002130,4110,6,5,1,1
1002134,4111,2,1,1,1
1002152,4009,7,3,1,1
1002177,3002,10,3,1,1
1002204,4010,13,7,1,1
1002213,2802,13,3,1,1
1002215,4105,2,5,1,1
1002216,3106,8,2,1,1
1002222,3107,15,3,1,1
1002240,4017,4,3,1,1
1002264,4108,10,1,1,1
1002272,3106,3,3,1,1
1002279,3705,2,3,1,1
1002280,3209,16,4,1,1
1002292,3704,15,3,1,1
1002293,3705,8,7,1,1
1002299,4017,7,4,1,1
1002316,2902,1,1,1,1
1002320,4104,16,4,1,1
1002323,4105,15,5,1,1
1002326,3003,4,2,1,1
1002345,3810,13,2,1,1
1002346,4111,11,1,1,1
1002348,3212,16,6,1,1
1002382,3807,12,2,1,1
1002393,4101,14,3,1,1
1002394,3710,1,2,1,1
1002413,3107,11,4,1,1
1002414,4006,9,2,1,1
1002431,3801,11,3,1,1
1002446,4006,2,1,1,1
1002450,4112,1,1,1,1
1002467,4106,12,2,1,1
1002471,3101,13,3,1,1
1002476,3709,4,2,1,1
1002477,3804,1,1,1,1
1002479,3307,13,1,1,1
1002495,3702,11,3,1,1
1002496,4103,2,2,1,1
1002497,3212,15,2,1,1
1002504,3809,10,4,1,1
1002505,4008,5,1,1,1
1002507,4006,3,4,1,1
1002513,4001,14,2,1,1
1002519,3206,2,1,1,1
1002553,3307,16,4,1,1
1002556,4017,11,1,1,1
1002557,4004,1,2,1,1
1002561,2902,3,1,1,1
1002590,4112,11,4,1,1
1002591,4101,16,2,1,1
1002602,3208,14,3,1,1
1002622,4103,3,2,1,1
1002632,3204,10,2,1,1
1002648,4112,9,1,1,1
1002661,3313,8,2,1,1
1002678,3708,2,1,1,1
1002686,4004,13,2,1,1
1002690,3702,6,1,1,1
1002726,3705,12,2,1,1
1002730,4113,14,4,1,1
1002738,4107,11,3,1,1
1002743,3313,2,1,1,1
1002772,3802,3,3,1,1
1002782,4007,2,1,1,1
1002815,4015,11,3,1,1
1002846,2903,3,2,1,1
1002847,3103,15,2,1,1
1002854,3704,3,4,1,1
1002910,4017,8,2,1,1
1002916,4017,13,3,1,1
1002928,3806,4,1,1,1
1002929,3903,12,2,1,1
1002939,4013,11,5,1,1
1002982,3205,5,1,1,1
1003018,3107,16,3,1,1
1003029,4017,12,3,1,1
1003036,3709,9,1,1,1
1003037,4005,15,7,1,1
1003039,4103,10,2,1,1
1003041,4112,11,2,1,1
1003045,4101,6,2,1,1
1003047,4106,14,2,1,1
1003090,3702,6,1,1,1
1003098,3101,12,2,1,1
1003118,4004,6,3,1,1
1003140,3810,11,1,1,1
1003155,3311,14,6,1,1
1003169,3206,10,2,1,1
1003181,4005,1,1,1,1
1003189,3710,2,3,1,1
1003204,3106,15,4,1,1
1003208,4012,10,3,1,1
1003213,3201,7,1,1,1
1003248,3704,14,3,1,1
1003252,4110,11,3,1,1
1003254,3203,10,2,1,1
1003267,3303,13,4,1,1
1003273,4106,16,4,1,1
1003280,3102,12,2,1,1
1003292,3707,3,4,1,1
1003293,3203,11,3,1,1
1003294,3210,16,2,1,1
1003306,3808,3,1,1,1
1003308,3205,13,2,1,1
1003321,3105,12,1,1,1
1003339,3308,15,5,1,1
1003365,4012,8,3,1,1
1003368,4110,10,2,1,1
1003373,3210,16,4,1,1
1003391,3803,14,2,1,1
1003392,4014,4,7,1,1
1003418,3807,2,1,1,1
1003447,3903,13,2,1,1
1003452,4003,1,1,1,1
1003457,3805,13,1,1,1
1003477,3706,4,1,1,1
1003479,4002,4,2,1,1
1003485,3903,13,1,1,1
1003504,3204,16,5,1,1
1003535,3704,7,5,1,1
1003540,2801,13,3,1,1
1003549,3707,6,1,1,1
1003558,4103,12,2,1,1
1003567,3903,11,2,1,1
1003568,3807,13,1,1,1
1003581,3810,16,2,1,1
1003613,3709,10,2,1,1
1003655,3810,1,1,1,1
1003657,4012,13,3,1,1
1003664,3709,5,6,1,1
1003675,2801,6,2,1,1
1003681,3707,6,2,1,1
1003683,3311,13,3,1,1
1003684,4015,12,1,1,1
1003692,3803,2,1,1,1
1003696,4105,16,4,1,1
1003715,3106,15,2,1,1
1003717,3102,9,3,1,1
1003727,3901,12,2,1,1
1003736,4007,14,2,1,1
1003745,4102,3,3,1,1
1003747,3901,4,1,1,1
1003750,2802,6,1,1,1
1003755,3307,12,2,1,1
1003770,3810,16,3,1,1
1003776,3901,14,5,1,1
1003779,4014,4,3,1,1
1003799,4108,9,4,1,1
1003803,3303,11,2,1,1
1003808,4009,8,2,1,1
1003829,3310,13,7,1,1
1003832,3903,10,1,1,1
1003846,4101,10,3,1,1
1003851,3803,16,4,1,1
1003871,3708,7,1,1,1
1003893,3101,12,2,1,1
1003900,3809,14,2,1,1
1003922,4017,3,4,1,1
1003928,4014,14,2,1,1
1003930,3208,13,2,1,1
1003934,3702,5,1,1,1
1003953,3103,16,5,1,1
1003956,4101,4,1,1,1
1003957,4017,9,3,1,1
1003997,3902,12,3,1,1
1004011,3305,12,1,1,1
1004013,3804,12,3,1,1
1004030,3805,16,3,1,1
1004047,3309,12,4,1,1
1004053,4018,14,4,1,1
1004057,4002,14,1,1,1
1004062,4016,15,2,1,1
1004093,4003,4,1,1,1
1004096,3001,1,3,1,1
1004097,4010,11,1,1,1
1004106,3106,1,1,1,1
1004114,4016,15,3,1,1
1004141,3901,6,1,1,1
1004144,3808,16,5,1,1
1004152,4009,8,3,1,1
1004156,2901,13,2,1,1
1004174,3805,16,2,1,1
1004190,3305,3,1,1,1
1004209,4105,9,2,1,1
1004225,4006,14,4,1,1
1004239,3805,14,4,1,1
1004246,3311,12,3,1,1
1004262,3305,12,2,1,1
1004277,3104,16,4,1,1
1004281,3801,1,1,1,1
1004309,2902,14,3,1,1
1004349,3302,11,1,1,1
1004375,2902,11,2,1,1
1004377,4009,3,1,1,1
1004382,3203,10,1,1,1
1004390,4104,10,2,1,1
1004397,4109,14,3,1,1
1004402,3107,11,1,1,1
1004404,3209,16,4,1,1
1004413,4017,11,4,1,1
1004424,4015,11,6,1,1
1004429,3703,14,4,1,1
1004439,4107,1,1,1,1
1004442,4110,12,3,1,1
1004467,4101,11,2,1,1
1004477,4101,11,2,1,1
1004481,3903,3,1,1,1
1004484,2903,9,3,1,1
1004503,4108,14,3,1,1
1004541,4105,4,3,1,1
1004548,3208,15,4,1,1
1004564,3002,16,4,1,1
1004569,4109,15,1,1,1
1004571,3807,16,2,1,1
1004607,3306,11,1,1,1
1004626,4016,1,1,1,1
1004638,2901,16,3,1,1
1004639,3201,6,4,1,1
1004659,3306,7,2,1,1
1004661,4105,16,6,1,1
1004708,4017,6,3,1,1
1004730,4114,1,2,1,1
1004740,3106,15,3,1,1
1004758,4002,3,2,1,1
1004772,4016,12,2,1,1
1004778,4103,4,4,1,1
1004779,3302,13,1,1,1
1004784,3201,16,3,1,1
1004800,3103,15,3,1,1
1004816,3901,14,2,1,1
1004826,4013,10,2,1,1
1004830,3307,14,2,1,1
1004835,3106,1,1,1,1
1004849,4005,15,2,1,1
1004853,3207,10,2,1,1
1004856,3303,14,2,1,1
1004867,3201,14,3,1,1
1004878,4004,4,1,1,1
1004884,3704,15,6,1,1
1004889,3102,13,4,1,1
1004895,3103,16,4,1,1
1004921,4013,12,1,1,1
1004929,4013,3,1,1,1
1004932,3902,3,1,1,1
1004947,3702,1,1,1,1
1004972,3803,1,1,1,1
1004980,3703,11,2,1,1
1004993,3207,12,4,1,1
1004999,4018,15,2,1,1
1005006,3801,11,4,1,1
1005009,4108,11,2,1,1
1005014,3208,11,4,1,1
1005028,3806,6,3,1,1
1005038,3810,16,2,1,1
1005040,4107,13,6,1,1
1005045,4013,5,2,1,1
1005070,4018,10,2,1,1
1005091,3710,13,4,1,1
1005098,4016,11,1,1,1
1005118,4107,8,4,1,1
1005127,3707,8,2,1,1
1005129,3201,14,2,1,1
1005150,3801,13,1,1,1
1005156,3102,3,2,1,1
1005159,3808,1,1,1,1
1005166,3706,8,2,1,1
1005168,3208,15,3,1,1
1005172,4106,7,2,1,1
1005183,3705,1,1,1,1
1005210,3809,5,5,1,1
1005213,4011,4,5,1,1
1005234,3309,12,2,1,1
1005260,3311,13,3,1,1
1005284,3212,13,4,1,1
1005295,3210,12,5,1,1
1005308,4006,11,1,1,1
1005326,3707,1,4,1,1
1005330,3707,12,2,1,1
1005335,4111,10,3,1,1
1005355,3106,16,3,1,1
1005372,3705,10,2,1,1
1005401,4112,11,1,1,1
1005404,4003,13,3,1,1
1005419,3801,9,3,1,1
1005426,4016,2,2,1,1
1005457,3107,14,4,1,1
1005462,3107,8,2,1,1
1005464,3702,13,4,1,1
1005466,3304,11,2,1,1
1005481,4103,12,3,1,1
1005496,3211,5,1,1,1
1005530,3805,16,4,1,1
1005535,4003,1,2,1,1
1005545,4111,13,4,1,1
1005546,3101,6,2,1,1
1005547,3901,14,4,1,1
1005550,3807,14,1,1,1
1005565,4109,12,2,1,1
1005588,3803,6,4,1,1
1005597,3105,6,1,1,1
1005616,4009,8,3,1,1
1005622,4010,1,2,1,1
1005633,4011,8,1,1,1
1005642,3807,1,1,1,1
1005651,3104,14,2,1,1
1005652,3308,13,4,1,1
1005655,3312,14,3,1,1
1005668,3901,15,4,1,1
1005708,2901,1,1,1,1
1005711,4013,6,5,1,1
1005722,3702,1,3,1,1
1005724,3312,12,4,1,1
1005732,3106,13,1,1,1
1005744,3706,4,2,1,1
1005819,3306,6,2,1,1
1005849,4104,9,4,1,1
1005850,4008,15,4,1,1
1005880,3002,6,1,1,1
1005899,3308,7,2,1,1
1005902,3201,4,1,1,1
1005919,3709,10,4,1,1
1005955,3201,13,2,1,1
1005956,4012,10,5,1,1
1005982,2903,13,6,1,1
1005983,3212,12,5,1,1
1005996,3211,2,1,1,1
1006003,4017,1,2,1,1
1006033,4001,13,1,1,1
1006034,3107,16,1,1,1
1006039,4108,16,2,1,1
1006046,3801,8,2,1,1
1006081,2901,14,5,1,1
1006082,3003,11,3,1,1
1006088,3704,7,5,1,1
1006102,4106,4,1,1,1
