variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5048,1781.484748,0,108.9117313,46.67645629,0,0,0,38.89704691,27.22793283,23.33822814,73.90438912,256.7205096,62.23527505,171.1470064,225.6028721,167.2573017,579.5659989,297.7552412,595.5104824,227.1014552,439.0628133,222.0547562,0,0
5049,786.6955441,0,0,0,0,0,0,30.25752093,0,0,38.32619317,46.39486542,316.6953857,114.9785795,56.48070573,30.25752093,153.3047727,113.3767108,304.2660707,134.2010046,144.6131515,90.23860653,0,0
5050,1126.751037,20.30182049,0,0,30.45273074,48.21682367,101.5091025,0,30.45273074,30.45273074,106.5845576,192.8672947,131.9618332,76.13182685,124.3486505,131.9618332,101.5091025,325.6643294,339.9270007,149.7580493,261.4823082,35.6566784,14.26267136,0
5051,1067.875758,77.10294281,100.2338257,11.56544142,28.91360355,15.42058856,57.82720711,52.0444864,46.26176569,188.9022099,138.7852971,161.9161799,92.52353137,48.18933926,48.18933926,0,0,189.2438052,54.06965863,265.8424883,401.0166348,67.58707329,90.11609772,0
5052,711.5788083,12.76374544,124.446518,82.96434536,25.52749088,105.3008999,47.8640454,38.29123632,19.14561816,0,9.57280908,156.3558816,25.52749088,63.8187272,0,0,0,79.847127,176.1333684,46.96889824,239.541381,129.1644701,39.9235635,0
5053,1749.001835,270.1161136,337.645142,47.27031988,47.27031988,162.0696682,0,54.02322272,303.8806278,87.78773692,168.822571,47.27031988,222.8457937,0,0,0,0,128.6030761,700.8867649,379.3790746,302.2172289,237.9156909,0,0
5054,1242.471414,247.8011328,45.05475142,145.5615046,72.78075229,51.98625164,173.2875055,45.05475142,29.45887593,77.97937746,0,164.6231302,124.7670039,27.72600087,0,22.52737571,13.86300044,183.7170218,212.2952252,285.7820339,401.4557143,132.0040823,27.21733656,0
5055,1160.249041,68.92568561,0,91.90091415,45.95045708,275.7027425,45.95045708,65.09648086,95.73011891,126.363757,114.8761427,126.363757,0,103.3885284,0,0,0,338.4580088,292.2478747,129.8879443,339.7069313,22.48060575,37.46767625,0
5056,1355.146518,0,264.8225256,101.3773731,72.41240935,200.6858202,0,14.48248187,0,86.89489122,107.584151,227.581858,138.6180408,84.82596524,8.275703926,47.58529758,0,466.6729731,188.4640853,230.3449931,245.3024602,176.4981116,0,47.86389467
5057,768.4239057,118.6755067,148.3443833,20.76821367,20.76821367,71.205304,0,23.73510133,133.509945,38.56953967,74.17219167,20.76821367,97.907293,0,0,0,0,70.73358127,311.8707902,86.8093952,180.049116,57.87293013,61.08809292,0
5058,1134.871766,175.2697707,219.0872134,30.67220988,30.67220988,105.1618624,0,35.05395415,197.1784921,56.96267549,109.5436067,30.67220988,144.5975609,0,0,0,0,113.4871766,292.2294796,255.3461473,348.9730679,124.8358942,0,0
5059,723.7599006,42.85420464,244.0308875,0,36.90223177,57.13893952,126.1818248,19.04631317,7.14236744,0,41.66381007,40.47341549,36.90223177,59.51972867,0,11.90394573,0,81.19744037,205.4996948,129.3144421,159.3875681,101.2461911,31.0755636,16.03900057
5060,706.5033532,18.94836579,83.91419137,78.50037257,51.43127858,24.36218459,0,0,81.20728197,0,189.4836579,124.5178324,18.94836579,35.18982219,0,0,0,109.8191741,185.4723829,59.79043921,291.6309178,41.48724354,18.30319568,0
5061,1768.288565,446.9300769,110.1132073,136.0221973,0,51.81797992,239.6581572,252.6126521,0,0,129.5449498,0,310.9078795,90.68146487,0,0,0,526.6214579,463.8133941,140.1102961,401.0053303,198.0869704,38.65111617,0
5062,1852.54112,85.28322291,0,0,198.9941868,56.85548194,75.80730926,75.80730926,0,156.3525753,165.828489,639.6241719,265.3255824,66.3313956,66.3313956,0,0,365.2897983,652.3032113,172.2080478,610.5558057,52.1842569,0,0
5063,1874.873123,0,52.26127171,293.9696534,199.2460984,45.72861274,228.6430637,0,0,0,231.9093932,137.1858382,137.1858382,26.13063585,199.2460984,189.4471099,133.9195088,544.8638497,507.637127,419.6466917,206.4390983,138.7541481,0,57.53220773
5064,1859.646757,33.50714878,0,0,50.26072317,79.57947835,167.5357439,0,50.26072317,50.26072317,175.9125311,318.3179134,217.7964671,125.6518079,205.2312863,217.7964671,167.5357439,404.1083496,718.4148438,246.9551026,258.1803345,153.4115031,78.57662354,0
5065,1972.321861,27.01810768,32.42172922,16.21086461,129.6869169,75.65070151,40.52716153,27.01810768,27.01810768,64.84345844,199.9339969,316.1118599,194.5303753,183.7231322,440.3951552,56.73802614,140.49416,429.1490189,629.0266442,311.5739452,490.8759326,47.03002947,20.57563789,44.09065263
5066,1463.761258,0,35.70149409,32.45590371,68.1573978,0,74.64857854,0,61.66621706,0,74.64857854,168.7706993,107.1044823,204.4721934,77.89416892,152.5427475,405.6987964,194.4857615,690.9362579,276.3745032,230.312086,0,71.65264897,0
5067,1765.243292,30.19856331,98.83166175,0,85.10504206,41.17985906,46.67050694,54.90647875,16.47194363,52.16115481,129.0302251,87.850366,277.2777177,123.5395772,241.5885065,129.0302251,351.401464,299.5920396,643.241732,414.141937,317.2151007,91.05248261,0,0
5068,1600.798546,27.73660847,27.73660847,0,63.39796221,79.24745277,0,39.62372638,174.3443961,0,166.4196508,35.66135374,198.1186319,162.4572782,150.5701603,249.6294762,225.8552404,427.7308178,518.7034172,314.4140713,194.7132827,135.6608937,0,9.576063086
