variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5091,906,31.99328065,19.80536421,15.23489555,30.46979109,33.5167702,106.6442688,9.140937328,16.7583851,15.23489555,118.8321853,89.88588372,134.0670808,100.5503106,74.65098818,95.97984194,13.71140599,118.24,325.15,59.12,113.31,290.66,0,0
5092,1449,40.8860655,0,102.2151638,99.29473051,226.3335769,18.98281613,0,0,20.44303275,135.8001461,182.5270781,376.7358893,58.40866501,18.98281613,109.5162469,58.40866501,49.58,481.66,233.75,538.33,106.25,38.96,0
5093,668,0,0,0,0,294.9741157,0,0,125.4487619,0,33.90507077,23.73354954,0,91.54369109,98.32470524,0,0,124.91,191.59,151.37,114.32,57.16,5.29,23.29
5094,1432,227.9977306,192.9211567,163.6906784,105.2297218,23.38438262,111.0758175,17.53828697,52.61486091,64.30705222,58.46095656,140.3062957,134.4602001,40.92266959,35.07657394,17.53828697,46.76876525,195.31,458.05,272.04,392.95,72.08,13.95,27.9
5095,1293,189.2525803,32.75525428,93.41313259,103.1183931,174.6946895,70.36313883,42.46051481,57.0184056,67.9368237,52.16577534,150.4315382,100.692078,48.52630264,57.0184056,53.37893291,0,294.38,357.31,322.8,241.59,20.3,56.85,0
5096,1128,189.4294669,0,105.7280745,0,162.9974482,26.43201863,74.89071946,0,127.7547567,101.3227381,22.0266822,167.4027847,48.45870083,101.3227381,0,0,469.9,270.19,199.71,62.65,125.31,0,0
5097,1766,78.97903338,0,61.02925307,28.7196485,0,229.757188,125.6484622,0,71.79912126,290.7864411,247.7069683,323.0960457,100.5187698,140.0082864,32.30960457,35.89956063,441.56,495.34,585.92,121.71,70.76,0,50.95
5098,1793,115.7932302,34.30910525,81.48412498,0,30.0204671,0,34.30910525,107.2159539,25.73182894,300.204671,210.1432697,244.4523749,248.7410131,141.5250592,102.9273158,115.7932302,590.8,584.05,0,367.98,40.51,209.31,0
5099,2141,131.4171012,195.0060211,275.5519864,59.3496586,63.58891993,0,0,55.11039727,0,67.82818126,161.0919305,483.2757915,50.87113594,245.8771571,131.4171012,220.4415891,715.52,658.13,602.65,145.4,19.13,0,0
5100,1982,163.6904123,80.02642379,0,0,225.5290125,0,40.01321189,83.66398851,130.9523298,181.8782359,229.1665772,469.2458486,123.6772004,0,47.28834133,207.3411889,802.24,465.02,168.61,470.46,35.35,40.79,0
5101,2007,23.89089233,127.4180924,31.85452311,11.94544617,39.81815388,0,119.4544617,83.61812316,0,23.89089233,55.74541544,59.72723083,67.6908616,179.1816925,262.7998156,919.7993547,536.75,536.75,187.86,339.94,214.7,65.6,125.24
