hid,sample_geo,gqtype,gqrtotals,gqtotals
1345794,105,1,1,1
1347837,103,2,1,1
1348292,100,1,1,1
1349740,900,1,1,1
1350897,104,2,1,1
1351145,101,2,1,1
1351848,104,2,1,1
1352383,904,1,1,1
1352462,102,1,1,1
1353991,905,2,1,1
1354007,104,1,1,1
1354022,901,2,1,1
1354128,902,1,1,1
1354130,103,1,1,1
1355629,100,1,1,1
1355656,900,1,1,1
1355956,900,1,1,1
1356759,102,1,1,1
1357303,102,2,1,1
1358486,104,2,1,1
1358991,900,2,1,1
1359265,904,2,1,1
1359530,105,2,1,1
1360720,903,2,1,1
1361003,100,2,1,1
1362416,901,2,1,1
1362496,103,2,1,1
1363644,905,2,1,1
1363658,100,2,1,1
1364582,905,1,1,1
1364779,905,2,1,1
1364855,102,2,1,1
1364860,101,2,1,1
1365006,103,1,1,1
1366073,103,2,1,1
1366674,905,2,1,1
1367132,101,1,1,1
1367285,905,2,1,1
1368260,105,1,1,1
1369037,101,2,1,1
1369541,104,2,1,1
1369860,904,2,1,1
1369928,903,1,1,1
1370897,104,1,1,1
1371163,902,2,1,1
1371290,905,1,1,1
1371483,902,1,1,1
1371724,905,1,1,1
1372291,900,1,1,1
1372367,904,1,1,1
1373234,101,2,1,1
1374298,900,1,1,1
1374874,901,1,1,1
1375243,101,2,1,1
1375790,100,1,1,1
1376023,104,1,1,1
1376061,903,2,1,1
1377548,904,2,1,1
1377808,100,2,1,1
1377833,901,1,1,1
1379307,905,2,1,1
1379427,105,1,1,1
1379698,101,2,1,1
1380435,900,1,1,1
1381659,100,2,1,1
1382862,102,2,1,1
1383576,905,2,1,1
1383934,900,1,1,1
1383987,902,1,1,1
1385539,905,2,1,1
1385764,900,1,1,1
1386394,104,2,1,1
1387949,102,2,1,1
1389082,900,1,1,1
1389203,902,1,1,1
1389291,902,1,1,1
1389421,900,1,1,1
1390602,905,2,1,1
1391204,903,2,1,1
1391245,100,2,1,1
1391403,900,2,1,1
1391911,105,1,1,1
1392061,105,1,1,1
1392640,100,1,1,1
1392741,903,2,1,1
1393241,100,1,1,1
1393350,905,2,1,1
1394344,104,1,1,1
1395363,906,1,1,1
1396717,101,2,1,1
1397518,906,1,1,1
1397739,905,2,1,1
1398116,101,2,1,1
1398232,900,2,1,1
1398556,101,2,1,1
1398865,903,2,1,1
1399055,101,2,1,1
1399168,905,1,1,1
1400707,103,1,1,1
1400739,104,1,1,1
1401628,900,1,1,1
1401690,905,2,1,1
1403065,905,2,1,1
1404279,905,2,1,1
1404419,105,1,1,1
1405920,901,1,1,1
1406019,905,2,1,1
1406646,906,1,1,1
1407089,104,1,1,1
1407292,905,2,1,1
1407511,100,2,1,1
1408412,900,1,1,1
1409228,900,1,1,1
1409282,904,2,1,1
1409774,105,1,1,1
1409951,901,1,1,1
1410401,103,1,1,1
1410658,104,2,1,1
1412694,102,1,1,1
1413746,905,2,1,1
1413898,903,2,1,1
1414456,104,2,1,1
1415077,905,2,1,1
1415610,902,1,1,1
1416140,101,1,1,1
1416932,101,2,1,1
1417035,905,2,1,1
1417757,100,1,1,1
1419504,906,1,1,1
1419671,104,2,1,1
1419807,904,2,1,1
1419907,903,2,1,1
1420277,902,1,1,1
1423175,905,2,1,1
1423209,903,2,1,1
1424045,903,2,1,1
1424106,903,2,1,1
1424321,900,2,1,1
1424441,101,2,1,1
1425153,905,2,1,1
1426471,905,1,1,1
1426492,905,2,1,1
1426610,902,1,1,1
1426885,100,1,1,1
1426964,903,2,1,1
1427757,903,1,1,1
1428064,100,1,1,1
1428551,904,2,1,1
1429041,903,2,1,1
1429881,105,2,1,1
1430059,905,2,1,1
1432326,900,1,1,1
1432345,903,2,1,1
1432977,900,1,1,1
1433379,100,2,1,1
1433850,902,2,1,1
1434904,904,2,1,1
1435491,104,2,1,1
1436448,101,2,1,1
1436887,102,1,1,1
1437228,101,1,1,1
1438125,900,1,1,1
1439558,903,2,1,1
1439621,906,2,1,1
1439762,101,2,1,1
1440735,901,1,1,1
1440876,101,2,1,1
1440965,900,1,1,1
1442558,101,2,1,1
1442763,103,2,1,1
1443150,105,1,1,1
1444914,900,1,1,1
1445229,905,1,1,1
1445391,105,2,1,1
1446378,900,2,1,1
1446630,904,1,1,1
1447044,101,1,1,1
1448535,905,2,1,1
1448798,903,2,1,1
1449504,900,1,1,1
1450736,905,2,1,1
1451249,902,2,1,1
1451504,100,2,1,1
1451888,101,2,1,1
1452072,902,1,1,1
1452090,905,2,1,1
1452583,905,2,1,1
1452814,905,2,1,1
1452902,900,1,1,1
1453128,900,2,1,1
1453666,905,2,1,1
1454881,104,2,1,1
1455014,105,1,1,1
1455230,902,2,1,1
1455962,101,1,1,1
1456769,905,2,1,1
1457294,900,1,1,1
1457856,905,2,1,1
1458525,905,2,1,1
1459501,901,1,1,1
1459978,102,2,1,1
1461832,903,2,1,1
1462693,101,2,1,1
1463050,905,2,1,1
1463467,901,2,1,1
1463618,101,1,1,1
1464920,904,2,1,1
1465254,905,1,1,1
1465746,900,2,1,1
1466337,904,2,1,1
1466780,104,2,1,1
1467077,904,2,1,1
1467212,104,1,1,1
1468491,105,1,1,1
1468833,903,2,1,1
1468858,905,2,1,1
1468985,103,2,1,1
1469218,903,1,1,1
1471653,905,2,1,1
1473429,101,2,1,1
1473875,904,2,1,1
1474121,103,2,1,1
1475114,101,2,1,1
1475225,100,2,1,1
1475738,100,1,1,1
1476701,905,1,1,1
1476854,904,2,1,1
1477108,104,2,1,1
1477805,900,1,1,1
1478053,900,1,1,1
1478902,905,2,1,1
1479280,103,2,1,1
1479628,904,1,1,1
1480252,100,1,1,1
1481533,903,2,1,1
1482385,903,2,1,1
1483709,902,1,1,1
1484206,901,1,1,1
1484276,902,1,1,1
1484416,100,1,1,1
1485214,105,2,1,1
1486089,903,2,1,1
1486220,103,2,1,1
1487422,901,1,1,1
1487454,105,2,1,1
1488073,903,2,1,1
1488209,906,1,1,1
1488312,102,2,1,1
1488316,104,2,1,1
1488868,905,1,1,1
1489148,900,1,1,1
1490064,902,1,1,1
1490314,100,2,1,1
1490526,903,2,1,1
1490632,900,2,1,1
1491306,903,2,1,1
1492117,905,2,1,1
1492331,903,2,1,1
1493585,100,1,1,1
1495565,101,2,1,1
1497023,902,1,1,1
1497827,101,1,1,1
1498419,101,2,1,1
1499879,104,2,1,1
